"Date","Price","Open","High","Low","Change %"
"Dec 27, 2007","3.2170","3.2170","3.2170","3.2170","-2.93%"
"Dec 26, 2007","3.3140","3.3140","3.3140","3.3140","1.94%"
"Dec 24, 2007","3.2510","3.2510","3.2510","3.2510","2.01%"
"Dec 21, 2007","3.1870","3.1870","3.1870","3.1870","2.71%"
"Dec 20, 2007","3.1030","3.1030","3.1030","3.1030","-0.42%"
"Dec 19, 2007","3.1160","3.1160","3.1160","3.1160","-2.35%"
"Dec 18, 2007","3.1910","3.1910","3.1910","3.1910","0.25%"
"Dec 17, 2007","3.1830","3.1830","3.1830","3.1830","-4.13%"
"Dec 14, 2007","3.3200","3.3200","3.3200","3.3200","2.06%"
"Dec 13, 2007","3.2530","3.2530","3.2530","3.2530","3.70%"
"Dec 12, 2007","3.1370","3.1370","3.1370","3.1370","7.47%"
"Dec 11, 2007","2.9190","2.9190","2.9190","2.9190","-8.15%"
"Dec 10, 2007","3.1780","3.1780","3.1780","3.1780","2.38%"
"Dec 07, 2007","3.1040","3.1040","3.1040","3.1040","2.27%"
"Dec 06, 2007","3.0350","3.0350","3.0350","3.0350","3.76%"
"Dec 05, 2007","2.9250","2.9250","2.9250","2.9250","0.97%"
"Dec 04, 2007","2.8970","2.8970","2.8970","2.8970","0.98%"
"Dec 03, 2007","2.8690","2.8690","2.8690","2.8690","-4.84%"
"Nov 30, 2007","3.0150","3.0150","3.0150","3.0150","-0.56%"
"Nov 29, 2007","3.0320","3.0320","3.0320","3.0320","-5.04%"
"Nov 28, 2007","3.1930","3.1930","3.1930","3.1930","3.37%"
"Nov 27, 2007","3.0890","3.0890","3.0890","3.0890","6.30%"
"Nov 26, 2007","2.9060","2.9060","2.9060","2.9060","-5.19%"
"Nov 23, 2007","3.0650","3.0650","3.0650","3.0650","1.56%"
"Nov 21, 2007","3.0180","3.0180","3.0180","3.0180","-5.36%"
"Nov 20, 2007","3.1890","3.1890","3.1890","3.1890","0.76%"
"Nov 19, 2007","3.1650","3.1650","3.1650","3.1650","-5.35%"
"Nov 16, 2007","3.3440","3.3440","3.3440","3.3440","0.81%"
"Nov 15, 2007","3.3170","3.3170","3.3170","3.3170","-5.34%"
"Nov 14, 2007","3.5040","3.5040","3.5040","3.5040","-1.30%"
"Nov 13, 2007","3.5500","3.5500","3.5500","3.5500","4.26%"
"Nov 09, 2007","3.4050","3.4050","3.4050","3.4050","-2.27%"
"Nov 08, 2007","3.4840","3.4840","3.4840","3.4840","-1.75%"
"Nov 07, 2007","3.5460","3.5460","3.5460","3.5460","-4.57%"
"Nov 06, 2007","3.7160","3.7160","3.7160","3.7160","0.92%"
"Nov 05, 2007","3.6820","3.6820","3.6820","3.6820","0.11%"
"Nov 02, 2007","3.6780","3.6780","3.6780","3.6780","-2.18%"
"Nov 01, 2007","3.7600","3.7600","3.7600","3.7600","-4.91%"
"Oct 31, 2007","3.9540","3.9540","3.9540","3.9540","3.81%"
"Oct 30, 2007","3.8090","3.8090","3.8090","3.8090","0.11%"
"Oct 29, 2007","3.8050","3.8050","3.8050","3.8050","0.87%"
"Oct 26, 2007","3.7720","3.7720","3.7720","3.7720","-0.21%"
"Oct 25, 2007","3.7800","3.7800","3.7800","3.7800","0.93%"
"Oct 24, 2007","3.7450","3.7450","3.7450","3.7450","-1.78%"
"Oct 23, 2007","3.8130","3.8130","3.8130","3.8130","-1.42%"
"Oct 22, 2007","3.8680","3.8680","3.8680","3.8680","2.00%"
"Oct 19, 2007","3.7920","3.7920","3.7920","3.7920","-3.24%"
"Oct 18, 2007","3.9190","3.9190","3.9190","3.9190","-1.68%"
"Oct 17, 2007","3.9860","3.9860","3.9860","3.9860","-3.67%"
"Oct 16, 2007","4.1380","4.1380","4.1380","4.1380","-2.08%"
"Oct 15, 2007","4.2260","4.2260","4.2260","4.2260","-0.19%"
"Oct 12, 2007","4.2340","4.2340","4.2340","4.2340","2.54%"
"Oct 11, 2007","4.1290","4.1290","4.1290","4.1290","-0.70%"
"Oct 10, 2007","4.1580","4.1580","4.1580","4.1580","0.41%"
"Oct 09, 2007","4.1410","4.1410","4.1410","4.1410","1.32%"
"Oct 05, 2007","4.0870","4.0870","4.0870","4.0870","2.61%"
"Oct 04, 2007","3.9830","3.9830","3.9830","3.9830","-1.14%"
"Oct 03, 2007","4.0290","4.0290","4.0290","4.0290","1.36%"
"Oct 02, 2007","3.9750","3.9750","3.9750","3.9750","-0.92%"
"Oct 01, 2007","4.0120","4.0120","4.0120","4.0120","0.60%"
"Sep 28, 2007","3.9880","3.9880","3.9880","3.9880","1.04%"
"Sep 27, 2007","3.9470","3.9470","3.9470","3.9470","-1.08%"
"Sep 26, 2007","3.9900","3.9900","3.9900","3.9900","-0.23%"
"Sep 25, 2007","3.9990","3.9990","3.9990","3.9990","-1.26%"
"Sep 24, 2007","4.0500","4.0500","4.0500","4.0500","-0.10%"
"Sep 21, 2007","4.0540","4.0540","4.0540","4.0540","-1.43%"
"Sep 20, 2007","4.1130","4.1130","4.1130","4.1130","2.52%"
"Sep 19, 2007","4.0120","4.0120","4.0120","4.0120","0.96%"
"Sep 18, 2007","3.9740","3.9740","3.9740","3.9740","-2.48%"
"Sep 17, 2007","4.0750","4.0750","4.0750","4.0750","0.74%"
"Sep 14, 2007","4.0450","4.0450","4.0450","4.0450","0.40%"
"Sep 13, 2007","4.0290","4.0290","4.0290","4.0290","1.79%"
"Sep 12, 2007","3.9580","3.9580","3.9580","3.9580","0.23%"
"Sep 11, 2007","3.9490","3.9490","3.9490","3.9490","2.57%"
"Sep 10, 2007","3.8500","3.8500","3.8500","3.8500","-1.48%"
"Sep 07, 2007","3.9080","3.9080","3.9080","3.9080","-4.57%"
"Sep 06, 2007","4.0950","4.0950","4.0950","4.0950","1.97%"
"Sep 05, 2007","4.0160","4.0160","4.0160","4.0160","-2.81%"
"Sep 04, 2007","4.1320","4.1320","4.1320","4.1320","-0.60%"
"Aug 31, 2007","4.1570","4.1570","4.1570","4.1570","1.32%"
"Aug 30, 2007","4.1030","4.1030","4.1030","4.1030","-1.80%"
"Aug 29, 2007","4.1780","4.1780","4.1780","4.1780","2.58%"
"Aug 28, 2007","4.0730","4.0730","4.0730","4.0730","-3.53%"
"Aug 27, 2007","4.2220","4.2220","4.2220","4.2220","-1.59%"
"Aug 24, 2007","4.2900","4.2900","4.2900","4.2900","0.35%"
"Aug 23, 2007","4.2750","4.2750","4.2750","4.2750","2.00%"
"Aug 22, 2007","4.1910","4.1910","4.1910","4.1910","3.84%"
"Aug 21, 2007","4.0360","4.0360","4.0360","4.0360","-1.34%"
"Aug 20, 2007","4.0910","4.0910","4.0910","4.0910","-2.34%"
"Aug 17, 2007","4.1890","4.1890","4.1890","4.1890","-1.32%"
"Aug 16, 2007","4.2450","4.2450","4.2450","4.2450","-1.28%"
"Aug 15, 2007","4.3000","4.3000","4.3000","4.3000","-1.35%"
"Aug 14, 2007","4.3590","4.3590","4.3590","4.3590","-1.54%"
"Aug 13, 2007","4.4270","4.4270","4.4270","4.4270","-0.94%"
"Aug 10, 2007","4.4690","4.4690","4.4690","4.4690","0.36%"
"Aug 09, 2007","4.4530","4.4530","4.4530","4.4530","-4.65%"
"Aug 08, 2007","4.6700","4.6700","4.6700","4.6700","2.10%"
"Aug 07, 2007","4.5740","4.5740","4.5740","4.5740","1.37%"
"Aug 06, 2007","4.5120","4.5120","4.5120","4.5120","2.24%"
"Aug 03, 2007","4.4130","4.4130","4.4130","4.4130","-3.79%"
"Aug 02, 2007","4.5870","4.5870","4.5870","4.5870","-0.46%"
"Aug 01, 2007","4.6080","4.6080","4.6080","4.6080","2.11%"
"Jul 31, 2007","4.5130","4.5130","4.5130","4.5130","-1.72%"
"Jul 30, 2007","4.5920","4.5920","4.5920","4.5920","1.75%"
"Jul 27, 2007","4.5130","4.5130","4.5130","4.5130","-1.55%"
"Jul 26, 2007","4.5840","4.5840","4.5840","4.5840","-3.29%"
"Jul 25, 2007","4.7400","4.7400","4.7400","4.7400","0.00%"
"Jul 24, 2007","4.7400","4.7400","4.7400","4.7400","-1.09%"
"Jul 23, 2007","4.7920","4.7920","4.7920","4.7920","0.44%"
"Jul 20, 2007","4.7710","4.7710","4.7710","4.7710","-1.59%"
"Jul 19, 2007","4.8480","4.8480","4.8480","4.8480","-0.35%"
"Jul 18, 2007","4.8650","4.8650","4.8650","4.8650","-0.43%"
"Jul 17, 2007","4.8860","4.8860","4.8860","4.8860","0.35%"
"Jul 16, 2007","4.8690","4.8690","4.8690","4.8690","-1.22%"
"Jul 13, 2007","4.9290","4.9290","4.9290","4.9290","-0.34%"
"Jul 12, 2007","4.9460","4.9460","4.9460","4.9460","0.86%"
"Jul 11, 2007","4.9040","4.9040","4.9040","4.9040","1.13%"
"Jul 10, 2007","4.8490","4.8490","4.8490","4.8490","-1.96%"
"Jul 09, 2007","4.9460","4.9460","4.9460","4.9460","-0.92%"
"Jul 06, 2007","4.9920","4.9920","4.9920","4.9920","0.34%"
"Jul 05, 2007","4.9750","4.9750","4.9750","4.9750","1.80%"
"Jul 03, 2007","4.8870","4.8870","4.8870","4.8870","0.76%"
"Jul 02, 2007","4.8500","4.8500","4.8500","4.8500","-0.43%"
"Jun 29, 2007","4.8710","4.8710","4.8710","4.8710","-1.60%"
"Jun 28, 2007","4.9500","4.9500","4.9500","4.9500","0.94%"
"Jun 27, 2007","4.9040","4.9040","4.9040","4.9040","0.55%"
"Jun 26, 2007","4.8770","4.8770","4.8770","4.8770","-0.10%"
"Jun 25, 2007","4.8820","4.8820","4.8820","4.8820","-0.87%"
"Jun 22, 2007","4.9250","4.9250","4.9250","4.9250","-1.10%"
"Jun 21, 2007","4.9800","4.9800","4.9800","4.9800","0.08%"
"Jun 20, 2007","4.9760","4.9760","4.9760","4.9760","0.69%"
"Jun 19, 2007","4.9420","4.9420","4.9420","4.9420","-1.26%"
"Jun 18, 2007","5.0050","5.0050","5.0050","5.0050","-0.44%"
"Jun 15, 2007","5.0270","5.0270","5.0270","5.0270","-1.39%"
"Jun 14, 2007","5.0980","5.0980","5.0980","5.0980","0.24%"
"Jun 13, 2007","5.0860","5.0860","5.0860","5.0860","-0.41%"
"Jun 12, 2007","5.1070","5.1070","5.1070","5.1070","1.61%"
"Jun 11, 2007","5.0260","5.0260","5.0260","5.0260","0.42%"
"Jun 08, 2007","5.0050","5.0050","5.0050","5.0050","-0.58%"
"Jun 07, 2007","5.0340","5.0340","5.0340","5.0340","1.61%"
"Jun 06, 2007","4.9540","4.9540","4.9540","4.9540","-1.08%"
"Jun 05, 2007","5.0080","5.0080","5.0080","5.0080","0.85%"
"Jun 04, 2007","4.9660","4.9660","4.9660","4.9660","-0.26%"
"Jun 01, 2007","4.9790","4.9790","4.9790","4.9790","1.18%"
"May 31, 2007","4.9210","4.9210","4.9210","4.9210","0.70%"
"May 30, 2007","4.8870","4.8870","4.8870","4.8870","-0.24%"
"May 29, 2007","4.8990","4.8990","4.8990","4.8990","0.62%"
"May 25, 2007","4.8690","4.8690","4.8690","4.8690","0.50%"
"May 24, 2007","4.8450","4.8450","4.8450","4.8450","0.19%"
"May 23, 2007","4.8360","4.8360","4.8360","4.8360","-0.08%"
"May 22, 2007","4.8400","4.8400","4.8400","4.8400","0.62%"
"May 21, 2007","4.8100","4.8100","4.8100","4.8100","-0.25%"
"May 18, 2007","4.8220","4.8220","4.8220","4.8220","0.73%"
"May 17, 2007","4.7870","4.7870","4.7870","4.7870","0.99%"
"May 16, 2007","4.7400","4.7400","4.7400","4.7400","-0.08%"
"May 15, 2007","4.7440","4.7440","4.7440","4.7440","0.08%"
"May 14, 2007","4.7400","4.7400","4.7400","4.7400","0.55%"
"May 11, 2007","4.7140","4.7140","4.7140","4.7140","0.55%"
"May 10, 2007","4.6880","4.6880","4.6880","4.6880","-0.97%"
"May 09, 2007","4.7340","4.7340","4.7340","4.7340","1.18%"
"May 08, 2007","4.6790","4.6790","4.6790","4.6790","0.00%"
"May 07, 2007","4.6790","4.6790","4.6790","4.6790","-0.09%"
"May 04, 2007","4.6830","4.6830","4.6830","4.6830","-0.62%"
"May 03, 2007","4.7120","4.7120","4.7120","4.7120","1.27%"
"May 02, 2007","4.6530","4.6530","4.6530","4.6530","0.35%"
"May 01, 2007","4.6370","4.6370","4.6370","4.6370","0.91%"
"Apr 30, 2007","4.5950","4.5950","4.5950","4.5950","-1.42%"
"Apr 27, 2007","4.6610","4.6610","4.6610","4.6610","-0.28%"
"Apr 26, 2007","4.6740","4.6740","4.6740","4.6740","0.65%"
"Apr 25, 2007","4.6440","4.6440","4.6440","4.6440","0.85%"
"Apr 24, 2007","4.6050","4.6050","4.6050","4.6050","-0.56%"
"Apr 23, 2007","4.6310","4.6310","4.6310","4.6310","-0.45%"
"Apr 20, 2007","4.6520","4.6520","4.6520","4.6520","0.11%"
"Apr 19, 2007","4.6470","4.6470","4.6470","4.6470","0.09%"
"Apr 18, 2007","4.6430","4.6430","4.6430","4.6430","-0.81%"
"Apr 17, 2007","4.6810","4.6810","4.6810","4.6810","-1.43%"
"Apr 16, 2007","4.7490","4.7490","4.7490","4.7490","-0.44%"
"Apr 13, 2007","4.7700","4.7700","4.7700","4.7700","0.74%"
"Apr 12, 2007","4.7350","4.7350","4.7350","4.7350","0.28%"
"Apr 11, 2007","4.7220","4.7220","4.7220","4.7220","0.45%"
"Apr 10, 2007","4.7010","4.7010","4.7010","4.7010","-0.89%"
"Apr 09, 2007","4.7430","4.7430","4.7430","4.7430","2.75%"
"Apr 06, 2007","4.6160","4.6160","4.6160","4.6160","-0.28%"
"Apr 05, 2007","4.6290","4.6290","4.6290","4.6290","0.54%"
"Apr 04, 2007","4.6040","4.6040","4.6040","4.6040","-0.43%"
"Apr 03, 2007","4.6240","4.6240","4.6240","4.6240","0.81%"
"Apr 02, 2007","4.5870","4.5870","4.5870","4.5870","0.09%"
"Mar 30, 2007","4.5830","4.5830","4.5830","4.5830","-0.17%"
"Mar 29, 2007","4.5910","4.5910","4.5910","4.5910","0.22%"
"Mar 28, 2007","4.5810","4.5810","4.5810","4.5810","0.20%"
"Mar 27, 2007","4.5720","4.5720","4.5720","4.5720","-0.39%"
"Mar 26, 2007","4.5900","4.5900","4.5900","4.5900","-0.46%"
"Mar 23, 2007","4.6110","4.6110","4.6110","4.6110","0.44%"
"Mar 22, 2007","4.5910","4.5910","4.5910","4.5910","1.21%"
"Mar 21, 2007","4.5360","4.5360","4.5360","4.5360","-1.65%"
"Mar 20, 2007","4.6120","4.6120","4.6120","4.6120","-0.39%"
"Mar 19, 2007","4.6300","4.6300","4.6300","4.6300","0.65%"
"Mar 16, 2007","4.6000","4.6000","4.6000","4.6000","0.26%"
"Mar 15, 2007","4.5880","4.5880","4.5880","4.5880","0.35%"
"Mar 14, 2007","4.5720","4.5720","4.5720","4.5720","1.31%"
"Mar 13, 2007","4.5130","4.5130","4.5130","4.5130","-2.74%"
"Mar 12, 2007","4.6400","4.6400","4.6400","4.6400","-0.81%"
"Mar 09, 2007","4.6780","4.6780","4.6780","4.6780","2.36%"
"Mar 08, 2007","4.5700","4.5700","4.5700","4.5700","0.84%"
"Mar 07, 2007","4.5320","4.5320","4.5320","4.5320","-1.11%"
"Mar 06, 2007","4.5830","4.5830","4.5830","4.5830","1.57%"
"Mar 05, 2007","4.5120","4.5120","4.5120","4.5120","-0.57%"
"Mar 02, 2007","4.5380","4.5380","4.5380","4.5380","-1.71%"
"Mar 01, 2007","4.6170","4.6170","4.6170","4.6170","-0.90%"
"Feb 28, 2007","4.6590","4.6590","4.6590","4.6590","1.53%"
"Feb 27, 2007","4.5890","4.5890","4.5890","4.5890","-3.63%"
"Feb 26, 2007","4.7620","4.7620","4.7620","4.7620","-0.87%"
"Feb 23, 2007","4.8040","4.8040","4.8040","4.8040","-1.36%"
"Feb 22, 2007","4.8700","4.8700","4.8700","4.8700","0.56%"
"Feb 21, 2007","4.8430","4.8430","4.8430","4.8430","0.44%"
"Feb 20, 2007","4.8220","4.8220","4.8220","4.8220","-0.54%"
"Feb 16, 2007","4.8480","4.8480","4.8480","4.8480","0.08%"
"Feb 15, 2007","4.8440","4.8440","4.8440","4.8440","-0.70%"
"Feb 14, 2007","4.8780","4.8780","4.8780","4.8780","-1.45%"
"Feb 13, 2007","4.9500","4.9500","4.9500","4.9500","0.26%"
"Feb 12, 2007","4.9370","4.9370","4.9370","4.9370","0.51%"
"Feb 09, 2007","4.9120","4.9120","4.9120","4.9120","0.59%"
"Feb 08, 2007","4.8830","4.8830","4.8830","4.8830","0.18%"
"Feb 07, 2007","4.8740","4.8740","4.8740","4.8740","-0.61%"
"Feb 06, 2007","4.9040","4.9040","4.9040","4.9040","-0.43%"
"Feb 05, 2007","4.9250","4.9250","4.9250","4.9250","-0.24%"
"Feb 02, 2007","4.9370","4.9370","4.9370","4.9370","-0.58%"
"Feb 01, 2007","4.9660","4.9660","4.9660","4.9660","0.83%"
"Jan 31, 2007","4.9250","4.9250","4.9250","4.9250","-1.01%"
"Jan 30, 2007","4.9750","4.9750","4.9750","4.9750","-0.32%"
"Jan 29, 2007","4.9910","4.9910","4.9910","4.9910","0.40%"
"Jan 26, 2007","4.9710","4.9710","4.9710","4.9710","-0.16%"
"Jan 25, 2007","4.9790","4.9790","4.9790","4.9790","0.85%"
"Jan 24, 2007","4.9370","4.9370","4.9370","4.9370","-0.34%"
"Jan 23, 2007","4.9540","4.9540","4.9540","4.9540","0.79%"
"Jan 22, 2007","4.9150","4.9150","4.9150","4.9150","-0.34%"
"Jan 19, 2007","4.9320","4.9320","4.9320","4.9320","0.88%"
"Jan 18, 2007","4.8890","4.8890","4.8890","4.8890","-0.43%"
"Jan 17, 2007","4.9100","4.9100","4.9100","4.9100","0.88%"
"Jan 16, 2007","4.8670","4.8670","4.8670","4.8670","-0.61%"
"Jan 12, 2007","4.8970","4.8970","4.8970","4.8970","0.62%"
"Jan 11, 2007","4.8670","4.8670","4.8670","4.8670","1.06%"
"Jan 10, 2007","4.8160","4.8160","4.8160","4.8160","0.33%"
"Jan 09, 2007","4.8000","4.8000","4.8000","4.8000","0.27%"
"Jan 08, 2007","4.7870","4.7870","4.7870","4.7870","0.52%"
"Jan 05, 2007","4.7620","4.7620","4.7620","4.7620","1.23%"
"Jan 04, 2007","4.7040","4.7040","4.7040","4.7040","-1.30%"
"Jan 03, 2007","4.7660","4.7660","4.7660","4.7660","-0.79%"
"Jan 02, 2007","4.8040","4.8040","4.8040","4.8040","-0.44%"
"Dec 29, 2006","4.8250","4.8250","4.8250","4.8250","0.44%"
"Dec 28, 2006","4.8040","4.8040","4.8040","4.8040","0.36%"
"Dec 27, 2006","4.7870","4.7870","4.7870","4.7870","1.46%"
"Dec 26, 2006","4.7180","4.7180","4.7180","4.7180","-0.36%"
"Dec 22, 2006","4.7350","4.7350","4.7350","4.7350","1.67%"
"Dec 21, 2006","4.6570","4.6570","4.6570","4.6570","-1.36%"
"Dec 20, 2006","4.7210","4.7210","4.7210","4.7210","0.08%"
"Dec 19, 2006","4.7170","4.7170","4.7170","4.7170","-0.08%"
"Dec 18, 2006","4.7210","4.7210","4.7210","4.7210","-0.11%"
"Dec 15, 2006","4.7260","4.7260","4.7260","4.7260","-0.34%"
"Dec 14, 2006","4.7420","4.7420","4.7420","4.7420","0.62%"
"Dec 13, 2006","4.7130","4.7130","4.7130","4.7130","2.01%"
"Dec 12, 2006","4.6200","4.6200","4.6200","4.6200","-1.07%"
"Dec 11, 2006","4.6700","4.6700","4.6700","4.6700","-0.19%"
"Dec 08, 2006","4.6790","4.6790","4.6790","4.6790","2.09%"
"Dec 07, 2006","4.5830","4.5830","4.5830","4.5830","-0.17%"
"Dec 06, 2006","4.5910","4.5910","4.5910","4.5910","1.55%"
"Dec 05, 2006","4.5210","4.5210","4.5210","4.5210","0.09%"
"Dec 04, 2006","4.5170","4.5170","4.5170","4.5170","-0.26%"
"Dec 01, 2006","4.5290","4.5290","4.5290","4.5290","-1.99%"
"Nov 30, 2006","4.6210","4.6210","4.6210","4.6210","-1.49%"
"Nov 29, 2006","4.6910","4.6910","4.6910","4.6910","0.06%"
"Nov 28, 2006","4.6880","4.6880","4.6880","4.6880","-0.83%"
"Nov 27, 2006","4.7270","4.7270","4.7270","4.7270","-0.44%"
"Nov 24, 2006","4.7480","4.7480","4.7480","4.7480","-0.29%"
"Nov 22, 2006","4.7620","4.7620","4.7620","4.7620","-0.10%"
"Nov 21, 2006","4.7670","4.7670","4.7670","4.7670","-0.27%"
"Nov 20, 2006","4.7800","4.7800","4.7800","4.7800","0.19%"
"Nov 17, 2006","4.7710","4.7710","4.7710","4.7710","-1.85%"
"Nov 16, 2006","4.8610","4.8610","4.8610","4.8610","0.87%"
"Nov 15, 2006","4.8190","4.8190","4.8190","4.8190","1.60%"
"Nov 14, 2006","4.7430","4.7430","4.7430","4.7430","-0.71%"
"Nov 13, 2006","4.7770","4.7770","4.7770","4.7770","0.61%"
"Nov 10, 2006","4.7480","4.7480","4.7480","4.7480","-0.08%"
"Nov 09, 2006","4.7520","4.7520","4.7520","4.7520","-0.19%"
"Nov 08, 2006","4.7610","4.7610","4.7610","4.7610","-0.36%"
"Nov 07, 2006","4.7780","4.7780","4.7780","4.7780","-0.79%"
"Nov 06, 2006","4.8160","4.8160","4.8160","4.8160","-0.27%"
"Nov 03, 2006","4.8290","4.8290","4.8290","4.8290","3.21%"
"Nov 02, 2006","4.6790","4.6790","4.6790","4.6790","0.60%"
"Nov 01, 2006","4.6510","4.6510","4.6510","4.6510","-1.06%"
"Oct 31, 2006","4.7010","4.7010","4.7010","4.7010","-1.30%"
"Oct 30, 2006","4.7630","4.7630","4.7630","4.7630","0.17%"
"Oct 27, 2006","4.7550","4.7550","4.7550","4.7550","-1.12%"
"Oct 26, 2006","4.8090","4.8090","4.8090","4.8090","-0.93%"
"Oct 25, 2006","4.8540","4.8540","4.8540","4.8540","-1.10%"
"Oct 24, 2006","4.9080","4.9080","4.9080","4.9080","-0.22%"
"Oct 23, 2006","4.9190","4.9190","4.9190","4.9190","0.80%"
"Oct 20, 2006","4.8800","4.8800","4.8800","4.8800","0.21%"
"Oct 19, 2006","4.8700","4.8700","4.8700","4.8700","0.43%"
"Oct 18, 2006","4.8490","4.8490","4.8490","4.8490","0.10%"
"Oct 17, 2006","4.8440","4.8440","4.8440","4.8440","-0.19%"
"Oct 16, 2006","4.8530","4.8530","4.8530","4.8530","-0.35%"
"Oct 13, 2006","4.8700","4.8700","4.8700","4.8700","0.64%"
"Oct 12, 2006","4.8390","4.8390","4.8390","4.8390","-0.35%"
"Oct 11, 2006","4.8560","4.8560","4.8560","4.8560","0.54%"
"Oct 10, 2006","4.8300","4.8300","4.8300","4.8300","1.68%"
"Oct 06, 2006","4.7500","4.7500","4.7500","4.7500","1.98%"
"Oct 05, 2006","4.6580","4.6580","4.6580","4.6580","1.35%"
"Oct 04, 2006","4.5960","4.5960","4.5960","4.5960","-1.50%"
"Oct 03, 2006","4.6660","4.6660","4.6660","4.6660","0.26%"
"Oct 02, 2006","4.6540","4.6540","4.6540","4.6540","-0.79%"
"Sep 29, 2006","4.6910","4.6910","4.6910","4.6910","0.54%"
"Sep 28, 2006","4.6660","4.6660","4.6660","4.6660","0.45%"
"Sep 27, 2006","4.6450","4.6450","4.6450","4.6450","-1.19%"
"Sep 26, 2006","4.7010","4.7010","4.7010","4.7010","1.18%"
"Sep 25, 2006","4.6460","4.6460","4.6460","4.6460","-0.56%"
"Sep 22, 2006","4.6720","4.6720","4.6720","4.6720","-0.66%"
"Sep 21, 2006","4.7030","4.7030","4.7030","4.7030","-2.47%"
"Sep 20, 2006","4.8220","4.8220","4.8220","4.8220","0.35%"
"Sep 19, 2006","4.8050","4.8050","4.8050","4.8050","-1.58%"
"Sep 18, 2006","4.8820","4.8820","4.8820","4.8820","0.27%"
"Sep 15, 2006","4.8690","4.8690","4.8690","4.8690","0.60%"
"Sep 14, 2006","4.8400","4.8400","4.8400","4.8400","0.79%"
"Sep 13, 2006","4.8020","4.8020","4.8020","4.8020","-0.44%"
"Sep 12, 2006","4.8230","4.8230","4.8230","4.8230","-0.35%"
"Sep 11, 2006","4.8400","4.8400","4.8400","4.8400","0.44%"
"Sep 08, 2006","4.8190","4.8190","4.8190","4.8190","-0.10%"
"Sep 07, 2006","4.8240","4.8240","4.8240","4.8240","0.17%"
"Sep 06, 2006","4.8160","4.8160","4.8160","4.8160","0.27%"
"Sep 05, 2006","4.8030","4.8030","4.8030","4.8030","0.86%"
"Sep 01, 2006","4.7620","4.7620","4.7620","4.7620","-0.54%"
"Aug 31, 2006","4.7880","4.7880","4.7880","4.7880","-0.68%"
"Aug 30, 2006","4.8210","4.8210","4.8210","4.8210","-0.92%"
"Aug 29, 2006","4.8660","4.8660","4.8660","4.8660","-0.31%"
"Aug 28, 2006","4.8810","4.8810","4.8810","4.8810","0.25%"
"Aug 25, 2006","4.8690","4.8690","4.8690","4.8690","-0.37%"
"Aug 24, 2006","4.8870","4.8870","4.8870","4.8870","0.27%"
"Aug 23, 2006","4.8740","4.8740","4.8740","4.8740","0.00%"
"Aug 22, 2006","4.8740","4.8740","4.8740","4.8740","0.16%"
"Aug 21, 2006","4.8660","4.8660","4.8660","4.8660","-0.35%"
"Aug 18, 2006","4.8830","4.8830","4.8830","4.8830","-0.45%"
"Aug 17, 2006","4.9050","4.9050","4.9050","4.9050","0.43%"
"Aug 16, 2006","4.8840","4.8840","4.8840","4.8840","-1.37%"
"Aug 15, 2006","4.9520","4.9520","4.9520","4.9520","-1.28%"
"Aug 14, 2006","5.0160","5.0160","5.0160","5.0160","0.76%"
"Aug 11, 2006","4.9780","4.9780","4.9780","4.9780","0.85%"
"Aug 10, 2006","4.9360","4.9360","4.9360","4.9360","0.26%"
"Aug 09, 2006","4.9230","4.9230","4.9230","4.9230","0.41%"
"Aug 08, 2006","4.9030","4.9030","4.9030","4.9030","-1.09%"
"Aug 07, 2006","4.9570","4.9570","4.9570","4.9570","0.83%"
"Aug 04, 2006","4.9160","4.9160","4.9160","4.9160","-1.50%"
"Aug 03, 2006","4.9910","4.9910","4.9910","4.9910","0.75%"
"Aug 02, 2006","4.9540","4.9540","4.9540","4.9540","-0.16%"
"Aug 01, 2006","4.9620","4.9620","4.9620","4.9620","-0.10%"
"Jul 31, 2006","4.9670","4.9670","4.9670","4.9670","-0.42%"
"Jul 28, 2006","4.9880","4.9880","4.9880","4.9880","-1.31%"
"Jul 27, 2006","5.0540","5.0540","5.0540","5.0540","-0.41%"
"Jul 26, 2006","5.0750","5.0750","5.0750","5.0750","-0.94%"
"Jul 25, 2006","5.1230","5.1230","5.1230","5.1230","0.59%"
"Jul 24, 2006","5.0930","5.0930","5.0930","5.0930","0.08%"
"Jul 21, 2006","5.0890","5.0890","5.0890","5.0890","0.41%"
"Jul 20, 2006","5.0680","5.0680","5.0680","5.0680","-0.82%"
"Jul 19, 2006","5.1100","5.1100","5.1100","5.1100","-1.58%"
"Jul 18, 2006","5.1920","5.1920","5.1920","5.1920","1.43%"
"Jul 17, 2006","5.1190","5.1190","5.1190","5.1190","0.33%"
"Jul 14, 2006","5.1020","5.1020","5.1020","5.1020","-0.35%"
"Jul 13, 2006","5.1200","5.1200","5.1200","5.1200","-1.22%"
"Jul 12, 2006","5.1830","5.1830","5.1830","5.1830","0.41%"
"Jul 11, 2006","5.1620","5.1620","5.1620","5.1620","-0.33%"
"Jul 10, 2006","5.1790","5.1790","5.1790","5.1790","0.08%"
"Jul 07, 2006","5.1750","5.1750","5.1750","5.1750","-0.81%"
"Jul 06, 2006","5.2170","5.2170","5.2170","5.2170","-0.48%"
"Jul 05, 2006","5.2420","5.2420","5.2420","5.2420","1.22%"
