Date,Open_USD_CHF,Open_CHF_EUR,Open_CHF_GBP,Open_CHF_JPY,Open_CHF_CAD,Open_USD_JPY,Open_USD_EUR,Open_USD_GBP,Open_USD_CAD,Prev_Close_USD_CHF,Prev_Close_BondCH1m,Prev_Close_BondCH2y,Prev_Close_BondCH10y,Prev_Close_SMI,Prev_Close_BondUS1m,Prev_Close_BondUS2y,Prev_Close_BondUS10y,Prev_Close_SP500
2013-06-17,0.9198,0.8126,0.6902,102.07,1.1025,94.1,0.7492,0.6363,1.0166,0.9211,-0.18,-0.011,0.823,7635.96,0.0355,0.2741,2.129,1626.73
2013-06-18,0.9225,0.8105,0.6892,102.37,1.1031,94.49,0.7479,0.636,1.0184,0.9227,-0.22,-0.002,0.826,7729.71,0.041,0.27,2.178,1639.04
2013-06-19,0.92,0.8108,0.6942,103.51,1.1087,95.31,0.7465,0.6392,1.0211,0.9204,-0.22,-0.007,0.836,7699.74,0.03,0.266,2.185,1651.81
2013-06-20,0.9283,0.8098,0.6955,103.85,1.1065,96.45,0.7522,0.6457,1.0272,0.9282,-0.15,0.002,0.878,7731.82,0.046,0.31,2.354,1628.93
2013-06-21,0.9269,0.8155,0.6952,104.87,1.1201,97.26,0.7563,0.6447,1.0389,0.9272,-0.15,0.021,0.958,7496.05,0.02,0.331,2.421,1588.19
2013-06-24,0.9346,0.8154,0.6946,104.68,1.1176,97.84,0.7622,0.6492,1.0448,0.9345,-0.15,0.031,0.973,7421.06,0.0203,0.3717,2.542,1592.43
2013-06-25,0.9326,0.8164,0.6939,104.68,1.1244,97.7,0.7621,0.6478,1.0498,0.9331,-0.15,0.045,1.099,7249.47,0.01,0.396,2.544,1573.09
2013-06-26,0.9379,0.8143,0.6909,104.22,1.1202,97.78,0.7642,0.6483,1.0514,0.9382,-0.15,0.055,1.103,7397.39,0.01,0.409,2.612,1588.03
2013-06-27,0.9432,0.8146,0.6921,103.58,1.1096,97.72,0.7685,0.6529,1.0469,0.9431,-0.15,0.04,1.05,7553.89,0.02,0.383,2.541,1603.26
2013-06-28,0.9451,0.8112,0.6933,104.01,1.1078,98.33,0.7669,0.6552,1.0478,0.9453,-0.15,-0.024,1.03,7671.7,0.02,0.359,2.474,1613.2
2013-07-01,0.9443,0.8129,0.696,105.0,1.1124,99.25,0.7683,0.6579,1.0515,0.9447,-0.05,-0.019,1.041,7683.04,0.0127,0.3593,2.487,1606.28
2013-07-02,0.9454,0.8095,0.695,105.4,1.11,99.64,0.7654,0.6571,1.0495,0.9453,-0.15,0.024,1.046,7741.07,0.013,0.355,2.477,1614.96
2013-07-03,0.9504,0.8102,0.6939,105.82,1.1085,100.61,0.7704,0.6598,1.0541,0.9506,-0.15,-0.005,1.041,7732.62,0.015,0.351,2.471,1614.08
2013-07-05,0.956,0.8092,0.6933,104.54,1.0983,100.03,0.7743,0.6633,1.0511,0.9566,-0.12,-0.031,0.999,7831.59,0.0253,0.3632,2.503,1615.41
2013-07-08,0.963,0.8087,0.6958,104.98,1.096,101.17,0.7794,0.6705,1.0564,0.9636,-0.18,-0.031,1.042,7781.98,0.0304,0.3988,2.736,1631.89
2013-07-09,0.9636,0.8061,0.6939,104.73,1.0955,100.94,0.7768,0.6688,1.056,0.9637,-0.09,-0.011,1.059,7863.48,0.025,0.363,2.638,1640.46
2013-07-10,0.9724,0.8041,0.6913,103.96,1.0813,101.13,0.7824,0.6725,1.0523,0.9726,-0.15,-0.016,1.059,7944.19,0.023,0.371,2.64,1652.32
2013-07-11,0.958,0.8039,0.6948,103.93,1.0917,99.65,0.7705,0.6659,1.0467,0.9585,-0.15,-0.007,1.072,7971.62,0.028,0.371,2.674,1652.62
2013-07-12,0.9469,0.8061,0.6952,104.47,1.094,98.94,0.7635,0.6585,1.0367,0.9471,-0.15,0.013,1.052,7986.4,0.02,0.331,2.572,1675.02
2013-07-15,0.9452,0.8076,0.6987,104.89,1.097,99.3,0.7645,0.6614,1.0387,0.9466,-0.15,0.007,1.018,7983.18,0.0254,0.347,2.592,1680.19
2013-07-16,0.9481,0.807,0.698,105.26,1.0991,99.85,0.7655,0.6621,1.0429,0.9484,-0.15,0.002,1.041,7999.15,0.018,0.331,2.543,1682.5
2013-07-17,0.939,0.8089,0.7022,105.5,1.1038,99.07,0.7596,0.6595,1.037,0.9391,-0.15,-0.003,1.012,7932.79,0.013,0.327,2.532,1676.26
2013-07-18,0.941,0.8094,0.6982,105.77,1.1052,99.58,0.7618,0.6572,1.0406,0.9411,-0.15,0.006,1.033,7928.15,0.015,0.303,2.491,1680.91
2013-07-19,0.9444,0.8073,0.6951,106.27,1.0981,100.4,0.7627,0.6567,1.0377,0.9446,-0.15,0.001,1.009,7929.01,0.008,0.311,2.534,1689.37
2013-07-22,0.94,0.8076,0.6953,106.97,1.1006,100.7,0.7603,0.6545,1.0363,0.941,-0.18,-0.004,0.975,7928.12,0.0101,0.3023,2.482,1692.09
2013-07-23,0.9361,0.8097,0.695,106.4,1.1029,99.65,0.7583,0.6509,1.0332,0.9364,-0.15,0.016,0.993,7927.45,0.01,0.306,2.484,1695.53
2013-07-24,0.9345,0.8088,0.6957,106.33,1.1002,99.41,0.7561,0.6505,1.0287,0.9349,-0.15,0.01,1.003,7896.26,0.01,0.314,2.507,1692.39
2013-07-25,0.9372,0.8078,0.6963,106.9,1.1,100.23,0.7575,0.6528,1.0318,0.9375,-0.15,-0.01,1.067,7923.07,0.023,0.352,2.584,1685.94
2013-07-26,0.9293,0.8097,0.6985,106.73,1.1053,99.27,0.7531,0.6496,1.028,0.9297,-0.15,0.04,1.051,7865.38,0.015,0.325,2.577,1690.25
2013-07-29,0.9278,0.8104,0.7002,105.62,1.107,98.08,0.7526,0.6502,1.0282,0.9284,-0.15,0.01,1.045,7796.84,0.0152,0.3167,2.564,1691.65
2013-07-30,0.9307,0.8094,0.6999,105.15,1.102,97.93,0.754,0.6518,1.0267,0.9313,-0.15,0.004,1.055,7814.11,0.013,0.317,2.599,1685.33
2013-07-31,0.9297,0.8108,0.7057,105.42,1.1079,98.03,0.7539,0.6562,1.0309,0.9297,-0.15,0.014,1.053,7810.17,0.01,0.313,2.606,1685.96
2013-08-02,0.9367,0.8078,0.7056,106.2,1.1038,99.53,0.7571,0.6613,1.0349,0.9371,-0.09,0.003,1.024,7820.43,0.02,0.329,2.708,1706.87
2013-08-05,0.9289,0.8097,0.7035,106.31,1.1176,98.88,0.7531,0.6539,1.0384,0.9294,-0.15,0.055,1.061,7963.93,0.0152,0.3013,2.598,1709.67
2013-08-06,0.9271,0.813,0.7019,105.94,1.1166,98.27,0.7541,0.651,1.0359,0.9274,-0.15,0.049,1.065,7979.4,0.041,0.305,2.64,1707.14
2013-08-07,0.9258,0.8114,0.7034,105.54,1.1202,97.72,0.7515,0.6515,1.0377,0.9261,-0.15,0.044,1.021,7996.79,0.038,0.309,2.642,1697.37
2013-08-08,0.9212,0.8132,0.7003,104.47,1.1305,96.31,0.7497,0.6456,1.0425,0.9217,-0.15,0.028,1.009,7976.28,0.046,0.305,2.599,1690.91
2013-08-09,0.9198,0.8118,0.6991,105.04,1.1218,96.69,0.7472,0.6434,1.033,0.9202,-0.15,0.023,0.999,7955.29,0.051,0.306,2.587,1697.48
2013-08-12,0.9225,0.8117,0.6985,104.2,1.114,96.19,0.7496,0.645,1.0293,0.9228,-0.15,0.028,0.962,7977.34,0.0507,0.3098,2.575,1691.42
2013-08-13,0.926,0.8119,0.6981,104.64,1.1128,96.88,0.7518,0.6466,1.0309,0.9257,-0.15,0.038,0.958,8000.6,0.051,0.31,2.622,1689.47
2013-08-14,0.9329,0.8078,0.6934,105.2,1.108,98.19,0.7539,0.6472,1.0345,0.933,-0.15,0.059,1.031,8036.44,0.056,0.334,2.721,1694.16
2013-08-15,0.9354,0.8057,0.689,104.82,1.1044,98.11,0.7543,0.6451,1.0343,0.9357,-0.15,0.069,1.014,8078.26,0.056,0.33,2.712,1685.39
2013-08-16,0.9257,0.8087,0.6902,105.07,1.1121,97.35,0.7491,0.6391,1.0305,0.9261,-0.15,0.09,1.081,7982.43,0.048,0.346,2.764,1661.32
2013-08-19,0.9264,0.8096,0.6902,105.23,1.1149,97.51,0.7502,0.64,1.0332,0.9264,-0.15,0.058,1.035,7961.31,0.038,0.3466,2.845,1655.83
2013-08-20,0.9242,0.8112,0.691,105.55,1.1192,97.55,0.7497,0.639,1.0346,0.9241,-0.15,0.053,1.099,7939.42,0.03,0.355,2.882,1646.06
2013-08-21,0.9171,0.8124,0.6957,105.94,1.1317,97.25,0.7453,0.6382,1.0392,0.9175,-0.15,0.021,1.054,7935.89,0.025,0.343,2.818,1652.35
2013-08-22,0.9221,0.8112,0.6919,105.82,1.1347,97.66,0.7487,0.6386,1.0474,0.9225,-0.15,0.058,1.077,7887.14,0.02,0.367,2.892,1642.8
2013-08-23,0.9232,0.8108,0.6947,106.91,1.1388,98.71,0.7487,0.6414,1.0515,0.9233,-0.15,0.052,1.086,7988.6,0.01,0.392,2.892,1656.96
2013-08-26,0.9212,0.8102,0.6961,106.5,1.1382,98.2,0.7471,0.6419,1.0498,0.9214,-0.15,0.073,1.158,8006.9,0.0152,0.3802,2.824,1663.5
2013-08-27,0.9226,0.81,0.6951,106.66,1.1371,98.5,0.7479,0.6419,1.0502,0.9233,-0.15,0.041,1.143,8022.2,0.02,0.368,2.787,1656.78
2013-08-28,0.9176,0.8134,0.7007,105.7,1.1412,97.01,0.7465,0.6431,1.0473,0.9174,-0.15,0.036,1.118,7886.07,0.015,0.356,2.709,1630.48
2013-08-29,0.9221,0.8127,0.6983,105.82,1.137,97.62,0.7495,0.644,1.0487,0.9221,-0.15,0.024,1.092,7776.01,0.036,0.399,2.765,1634.96
2013-08-30,0.9308,0.8111,0.6926,105.62,1.1309,98.36,0.7552,0.645,1.0534,0.9308,-0.15,0.019,1.101,7763.55,0.025,0.399,2.762,1638.17
2013-09-03,0.9342,0.811,0.6882,106.29,1.1281,99.32,0.7579,0.6432,1.0547,0.9345,-0.1,0.035,1.1,7891.62,0.0,0.4263,2.835,1632.97
2013-09-04,0.9363,0.8106,0.686,106.3,1.1244,99.56,0.7592,0.6425,1.0534,0.9366,-0.1,0.029,1.143,7866.23,0.023,0.418,2.863,1639.77
2013-09-05,0.9352,0.8093,0.684,106.64,1.1216,99.73,0.7571,0.6398,1.0498,0.9353,0.01,0.012,1.146,7880.65,0.015,0.47,2.897,1653.08
2013-09-06,0.9449,0.8062,0.6785,105.9,1.1111,100.09,0.7621,0.6414,1.0507,0.9451,-0.1,0.061,1.161,7932.29,0.028,0.518,2.996,1655.08
2013-09-09,0.9381,0.8091,0.6815,106.38,1.1091,99.82,0.7592,0.6395,1.0408,0.9375,-0.15,0.023,1.125,7950.78,0.0203,0.4625,2.942,1655.17
2013-09-10,0.9319,0.809,0.6833,106.78,1.1121,99.56,0.7544,0.637,1.0371,0.9324,0.01,0.05,1.143,7935.76,0.015,0.447,2.914,1671.71
2013-09-11,0.9346,0.806,0.6797,107.35,1.1064,100.37,0.7536,0.6355,1.0345,0.9348,-0.1,0.072,1.217,8039.18,0.018,0.471,2.966,1683.99
2013-09-12,0.9304,0.8072,0.6791,107.33,1.1087,99.87,0.7511,0.632,1.032,0.9304,-0.1,0.027,1.195,8051.31,0.01,0.447,2.912,1689.13
2013-09-13,0.9304,0.8075,0.6795,106.92,1.1086,99.54,0.7518,0.6326,1.0324,0.9306,-0.08,0.022,1.155,8033.45,0.01,0.443,2.905,1683.42
2013-09-16,0.9294,0.8077,0.6771,106.91,1.1128,99.45,0.7513,0.6299,1.0352,0.93,-0.15,0.016,1.137,8038.31,0.0101,0.4352,2.89,1687.99
2013-09-17,0.9273,0.8083,0.678,106.76,1.1125,99.04,0.7499,0.629,1.0324,0.9274,-0.12,0.01,1.107,8029.38,0.008,0.395,2.862,1697.6
2013-09-18,0.9258,0.8081,0.6787,107.01,1.1114,99.11,0.7486,0.6287,1.0297,0.926,-0.1,0.005,1.124,8014.47,0.002,0.375,2.849,1704.76
2013-09-19,0.9119,0.8107,0.6786,107.37,1.1202,97.93,0.7395,0.6192,1.0223,0.9122,-0.1,0.015,1.156,8052.57,0.008,0.327,2.692,1725.52
2013-09-20,0.9105,0.8113,0.6848,109.18,1.1265,99.47,0.739,0.6236,1.0263,0.9106,-0.1,-0.007,1.089,8092.29,0.002,0.339,2.752,1722.34
2013-09-23,0.9097,0.8107,0.6852,108.9,1.1307,99.15,0.7382,0.6239,1.0299,0.9103,-0.2,0.02,1.079,8105.39,0.0101,0.3345,2.736,1709.91
2013-09-24,0.9108,0.8134,0.6841,108.47,1.1284,98.83,0.7411,0.6233,1.0282,0.911,-0.1,0.053,1.124,8057.04,0.01,0.334,2.701,1701.84
2013-09-25,0.9125,0.8126,0.6841,108.1,1.1284,98.73,0.7421,0.6248,1.03,0.9129,-0.1,0.048,1.079,8047.02,0.01,0.33,2.655,1697.42
2013-09-26,0.909,0.8129,0.6838,108.23,1.1339,98.44,0.7393,0.6218,1.0312,0.9092,-0.06,0.058,1.05,8055.23,0.018,0.34,2.626,1692.77
2013-09-27,0.91,0.8142,0.6846,108.7,1.1321,98.97,0.7413,0.6233,1.0311,0.9103,-0.15,0.053,1.076,8061.36,0.038,0.34,2.648,1698.67
2013-09-30,0.907,0.818,0.6825,107.97,1.136,97.92,0.7418,0.6203,1.0303,0.906,-0.2,0.007,1.036,8055.0,0.0279,0.3245,2.595,1691.75
2013-10-01,0.9048,0.8167,0.6825,108.49,1.1389,98.19,0.7392,0.6178,1.0309,0.905,-0.1,0.041,1.02,8022.6,0.025,0.321,2.615,1681.55
2013-10-02,0.9053,0.8159,0.6814,108.13,1.1393,97.97,0.7392,0.6174,1.0322,0.9056,-0.15,0.035,1.049,8059.01,0.084,0.333,2.65,1695.0
2013-10-03,0.9025,0.8156,0.6823,107.8,1.1446,97.32,0.7364,0.6163,1.0337,0.9028,-0.15,0.046,1.042,7964.44,0.076,0.321,2.619,1693.87
2013-10-04,0.8993,0.8161,0.6879,108.08,1.1484,97.24,0.7343,0.6189,1.0333,0.8993,-0.15,0.018,1.027,7942.5,0.132,0.313,2.605,1678.66
2013-10-07,0.9073,0.813,0.6879,107.36,1.1338,97.42,0.7377,0.6242,1.0291,0.9073,-0.2,0.034,1.066,7943.71,0.1217,0.3292,2.636,1690.5
2013-10-08,0.9028,0.8153,0.6879,107.08,1.1419,96.69,0.7362,0.6212,1.0315,0.903,-0.15,0.029,1.019,7887.86,0.162,0.345,2.63,1676.12
2013-10-09,0.9038,0.8148,0.6876,107.13,1.1464,96.86,0.7366,0.6216,1.0368,0.904,-0.15,0.023,1.049,7828.24,0.322,0.385,2.638,1655.45
2013-10-10,0.91,0.8122,0.6884,106.92,1.1415,97.33,0.7394,0.6266,1.0395,0.9102,-0.1,0.005,1.032,7755.26,0.274,0.361,2.661,1656.4
2013-10-11,0.9119,0.8108,0.6866,107.6,1.1397,98.13,0.7396,0.6263,1.0401,0.9121,-0.15,-0.001,1.022,7851.08,0.264,0.346,2.683,1692.56
2013-10-14,0.9097,0.8083,0.6863,107.39,1.1332,98.07,0.7382,0.6268,1.0351,0.9123,-0.26,-0.007,1.051,7936.08,0.259,0.35,2.691,1703.2
2013-10-15,0.91,0.8098,0.687,108.24,1.1371,98.55,0.7373,0.6255,1.0355,0.9103,-0.15,-0.013,1.065,7928.49,0.2637,0.3621,2.74,1710.14
2013-10-16,0.9125,0.8101,0.6847,107.54,1.1371,98.15,0.7394,0.625,1.0381,0.9128,-0.15,0.01,1.099,7984.35,0.342,0.354,2.728,1698.06
2013-10-17,0.9134,0.8085,0.6861,108.08,1.1298,98.76,0.7388,0.627,1.0326,0.9135,-0.15,0.021,1.1,7981.87,0.152,0.334,2.667,1721.54
2013-10-18,0.9023,0.8101,0.6854,108.45,1.1398,97.9,0.7312,0.6186,1.029,0.9024,-0.15,0.015,1.081,8032.4,0.02,0.314,2.592,1733.15
2013-10-21,0.9019,0.81,0.6855,108.29,1.1404,97.7,0.7306,0.6181,1.0291,0.9019,-0.11,0.009,1.041,8084.65,0.0101,0.3186,2.589,1744.5
2013-10-22,0.9019,0.81,0.6864,108.81,1.1417,98.17,0.7308,0.6192,1.0301,0.9021,-0.15,0.032,1.041,8124.08,0.025,0.315,2.601,1744.66
2013-10-23,0.8946,0.8106,0.6881,109.64,1.1491,98.12,0.7256,0.6158,1.0286,0.8948,-0.15,0.026,1.019,8214.76,0.015,0.294,2.511,1754.67
2013-10-24,0.8919,0.8133,0.6932,109.11,1.1633,97.37,0.7258,0.6186,1.0381,0.8921,-0.15,0.007,0.999,8214.56,0.023,0.311,2.498,1746.38
2013-10-25,0.8922,0.8119,0.6915,108.99,1.1675,97.27,0.7245,0.6172,1.0421,0.8923,-0.15,0.001,1.012,8233.15,0.02,0.307,2.52,1752.07
2013-10-28,0.8923,0.8112,0.6924,109.1,1.1695,97.55,0.7245,0.6186,1.0452,0.8927,-0.15,0.001,0.989,8249.31,0.0203,0.3071,2.512,1759.77
2013-10-29,0.8955,0.8098,0.6913,109.0,1.1658,97.65,0.7254,0.6193,1.0447,0.8958,-0.15,0.018,1.0,8291.1,0.023,0.307,2.523,1762.11
2013-10-30,0.8987,0.8092,0.6931,109.2,1.1643,98.17,0.7274,0.6231,1.0469,0.8988,-0.15,0.048,1.005,8237.03,0.035,0.317,2.503,1771.95
2013-10-31,0.8992,0.8093,0.6932,109.53,1.1651,98.5,0.728,0.6234,1.048,0.8992,-0.15,0.03,0.934,8228.37,0.051,0.313,2.538,1763.31
2013-11-01,0.9068,0.8117,0.6872,108.42,1.1499,98.33,0.7361,0.6232,1.0433,0.9067,-0.15,0.024,0.973,8234.29,0.035,0.309,2.552,1756.54
2013-11-04,0.9119,0.812,0.6878,108.17,1.1429,98.7,0.7412,0.6279,1.0424,0.9123,-0.15,0.023,0.939,8221.8,0.0279,0.3131,2.62,1761.64
2013-11-05,0.9097,0.8129,0.6881,108.34,1.1453,98.59,0.7398,0.6262,1.0424,0.9098,-0.12,0.005,0.934,8185.69,0.025,0.305,2.603,1767.93
2013-11-06,0.9135,0.812,0.6819,107.77,1.1438,98.49,0.7421,0.6232,1.0454,0.9137,-0.15,0.035,0.99,8149.31,0.035,0.301,2.67,1762.97
2013-11-07,0.912,0.8108,0.6813,108.1,1.1415,98.65,0.74,0.6218,1.0419,0.9124,-0.15,0.016,1.003,8224.58,0.051,0.293,2.644,1770.49
2013-11-08,0.9157,0.8136,0.6782,107.09,1.142,98.08,0.7452,0.6212,1.0461,0.9157,-0.15,0.01,0.94,8229.66,0.043,0.286,2.602,1747.15
2013-11-11,0.9211,0.8116,0.6776,107.55,1.137,99.16,0.7483,0.6244,1.0479,0.9215,-0.1,0.034,0.975,8240.92,0.043,0.314,2.751,1770.61
2013-11-12,0.9193,0.8111,0.6801,107.8,1.1392,99.13,0.7459,0.6254,1.0476,0.9194,-0.15,0.016,0.961,8280.2,0.041,0.3138,2.768,1771.89
2013-11-13,0.9173,0.811,0.6851,108.57,1.1437,99.6,0.7442,0.6287,1.0494,0.9175,-0.15,-0.003,0.99,8261.31,0.046,0.33,2.774,1767.69
2013-11-14,0.9133,0.8112,0.6813,108.56,1.1438,99.22,0.7414,0.6227,1.0455,0.9138,0.1,-0.016,0.988,8234.72,0.061,0.306,2.716,1782.0
2013-11-15,0.9161,0.8105,0.6791,109.12,1.1412,100.0,0.7429,0.6224,1.0465,0.9165,-0.15,-0.059,0.969,8304.97,0.056,0.294,2.693,1790.62
2013-11-18,0.9145,0.8092,0.6777,109.45,1.1404,100.16,0.7405,0.6202,1.0439,0.9151,-0.12,-0.041,0.959,8327.31,0.0532,0.2942,2.714,1798.18
2013-11-19,0.9129,0.8104,0.6794,109.42,1.1412,99.97,0.7404,0.6207,1.0427,0.9133,0.01,-0.06,0.938,8351.38,0.041,0.282,2.666,1791.53
2013-11-20,0.9108,0.8104,0.6806,109.88,1.1488,100.12,0.7385,0.6203,1.047,0.9111,-0.15,-0.054,0.979,8300.12,0.041,0.294,2.712,1787.87
2013-11-21,0.916,0.8117,0.6774,109.13,1.1404,100.02,0.7439,0.6208,1.0454,0.9162,-0.15,-0.061,0.935,8281.21,0.056,0.278,2.804,1781.37
2013-11-22,0.9127,0.8123,0.676,110.78,1.1517,101.15,0.7417,0.6172,1.0518,0.9129,-0.1,-0.055,0.94,8268.69,0.02,0.274,2.788,1795.85
2013-11-25,0.907,0.8136,0.6793,111.64,1.1594,101.25,0.7379,0.6161,1.0518,0.9068,-0.1,-0.08,0.915,8250.43,0.0279,0.2865,2.753,1804.76
2013-11-26,0.9118,0.8112,0.6787,111.49,1.156,101.67,0.7398,0.6189,1.0545,0.9119,-0.12,-0.081,0.907,8304.05,0.035,0.282,2.73,1802.48
2013-11-27,0.9061,0.8124,0.6799,111.68,1.1621,101.26,0.7367,0.6166,1.0541,0.9065,-0.15,-0.1,0.873,8238.92,0.035,0.293,2.71,1802.75
2013-11-29,0.9055,0.8116,0.6755,112.96,1.1681,102.3,0.735,0.6117,1.058,0.9055,-0.12,-0.07,0.882,8257.61,0.0583,0.2893,2.748,1807.23
2013-12-02,0.9056,0.8116,0.6741,113.0,1.1708,102.42,0.7357,0.611,1.0615,0.9062,-0.15,-0.096,0.881,8264.2,0.0558,0.2893,2.752,1805.81
2013-12-03,0.9086,0.8126,0.6727,113.27,1.171,102.93,0.7384,0.6113,1.0642,0.9086,-0.15,-0.071,0.895,8257.32,0.02,0.289,2.797,1800.9
2013-12-04,0.9042,0.8135,0.6744,113.31,1.177,102.48,0.7358,0.61,1.065,0.9044,-0.15,-0.09,0.915,8109.89,0.03,0.289,2.784,1795.15
2013-12-05,0.9023,0.8149,0.6761,113.38,1.1834,102.34,0.7356,0.6102,1.0682,0.9024,-0.15,-0.142,0.943,8045.54,0.03,0.293,2.837,1792.81
2013-12-06,0.8966,0.8158,0.6826,113.49,1.1878,101.76,0.7316,0.6121,1.0654,0.8967,-0.12,-0.124,0.961,8025.59,0.02,0.305,2.873,1785.03
2013-12-09,0.8929,0.8163,0.6847,115.06,1.1921,102.9,0.7283,0.6117,1.0636,0.8921,-0.12,-0.137,0.973,8066.07,0.0254,0.3056,2.866,1805.09
2013-12-10,0.8905,0.817,0.6832,115.93,1.1932,103.27,0.7277,0.6086,1.0629,0.8905,-0.08,-0.137,0.994,8056.33,0.025,0.302,2.841,1808.37
2013-12-11,0.887,0.8184,0.6849,115.81,1.1938,102.85,0.7266,0.608,1.0601,0.8874,-0.1,-0.08,0.983,7971.84,0.023,0.302,2.803,1802.62
2013-12-12,0.8865,0.8181,0.6887,115.51,1.1942,102.41,0.7253,0.6106,1.0589,0.8865,-0.18,-0.056,0.975,7956.32,0.025,0.31,2.855,1782.22
2013-12-13,0.8891,0.8174,0.6876,116.23,1.1962,103.36,0.7269,0.6115,1.0642,0.8892,-0.1,-0.095,0.976,7849.62,0.015,0.326,2.879,1775.5
2013-12-16,0.8893,0.8175,0.6891,115.93,1.1891,103.19,0.7277,0.6133,1.0587,0.8893,-0.1,-0.134,0.988,7828.91,0.0127,0.3382,2.868,1775.32
2013-12-17,0.8871,0.8187,0.6914,116.08,1.1938,103.0,0.7266,0.6135,1.0597,0.8874,-0.25,-0.147,1.016,7856.27,0.01,0.334,2.879,1786.54
2013-12-18,0.8848,0.8205,0.6945,115.98,1.1982,102.65,0.7263,0.6147,1.0608,0.885,-0.1,-0.122,1.023,7830.98,0.01,0.322,2.837,1781.0
2013-12-19,0.8939,0.8171,0.6822,116.57,1.1966,104.24,0.7307,0.6101,1.0703,0.8941,-0.18,-0.033,1.022,7881.26,0.013,0.336,2.896,1810.65
2013-12-20,0.898,0.8147,0.68,116.03,1.1867,104.23,0.7319,0.6108,1.0662,0.8982,-0.1,-0.124,1.074,8028.27,0.01,0.368,2.929,1809.6
2013-12-23,0.8951,0.8158,0.683,116.11,1.1866,104.08,0.7313,0.6122,1.064,0.8962,-0.18,-0.1,1.059,8081.35,0.0101,0.3756,2.885,1818.32
2013-12-27,0.8963,0.8143,0.6793,116.84,1.1869,104.79,0.7304,0.6092,1.065,0.8966,-0.22,-0.14,1.065,8107.1,0.005,0.411,2.992,1842.02
2013-12-30,0.8911,0.8157,0.6806,117.87,1.1997,105.13,0.7275,0.6071,1.0703,0.8916,-0.22,-0.109,1.092,8221.9,0.0051,0.3913,3.006,1841.4
2014-01-03,0.8991,0.8134,0.6756,116.53,1.1864,104.78,0.7314,0.6078,1.0672,0.8992,-0.22,-0.078,1.08,8202.98,0.008,0.384,2.991,1831.98
2014-01-06,0.905,0.8122,0.6726,115.75,1.174,104.85,0.7357,0.6092,1.0636,0.9053,-0.2,-0.125,1.077,8270.46,0.0127,0.4044,3.012,1831.37
2014-01-07,0.904,0.8113,0.674,115.23,1.178,104.2,0.7337,0.6095,1.0654,0.9042,-0.1,-0.072,1.214,8272.23,0.008,0.397,2.958,1826.77
2014-01-08,0.909,0.8077,0.6704,115.05,1.1839,104.58,0.7344,0.6096,1.0766,0.9091,-0.1,-0.093,1.197,8319.4,0.005,0.393,2.941,1837.88
2014-01-09,0.9111,0.8084,0.6673,115.06,1.187,104.83,0.7365,0.6079,1.0818,0.911,-0.15,-0.089,1.244,8352.82,0.005,0.429,2.991,1837.49
2014-01-10,0.9071,0.8097,0.6686,115.53,1.1943,104.83,0.7347,0.6067,1.0842,0.9073,-0.18,-0.074,1.253,8295.9,0.008,0.433,2.969,1838.13
2014-01-13,0.9018,0.8107,0.6726,115.39,1.2067,104.09,0.7314,0.6068,1.089,0.9025,-0.18,-0.086,1.227,8365.12,0.0101,0.3739,2.858,1842.37
2014-01-14,0.899,0.8134,0.6787,114.51,1.2079,102.97,0.7314,0.6104,1.0863,0.899,-0.15,-0.103,1.224,8412.89,0.005,0.362,2.829,1819.2
2014-01-15,0.9024,0.8096,0.6737,115.43,1.2121,104.2,0.7308,0.6082,1.0947,0.9025,-0.18,-0.102,1.204,8384.65,0.005,0.382,2.873,1838.88
2014-01-16,0.9082,0.8089,0.6723,115.07,1.2034,104.54,0.7349,0.6108,1.0934,0.9083,0.03,-0.089,1.198,8423.42,0.005,0.395,2.893,1848.38
2014-01-17,0.9046,0.8111,0.6754,115.25,1.2072,104.33,0.7342,0.6114,1.093,0.905,-0.18,-0.097,1.156,8450.67,0.003,0.387,2.841,1845.89
2014-01-21,0.9099,0.8105,0.6685,114.42,1.2022,104.18,0.7378,0.6085,1.0949,0.9101,-0.15,-0.094,1.132,8480.95,0.0051,0.3753,2.829,1838.7
2014-01-22,0.9102,0.81,0.6666,114.56,1.2047,104.28,0.7373,0.6068,1.097,0.9102,-0.15,-0.102,1.108,8486.37,0.005,0.38,2.832,1843.8
2014-01-23,0.9112,0.8095,0.6617,114.62,1.2156,104.5,0.7381,0.6033,1.1084,0.9114,-0.18,-0.103,1.094,8466.7,0.005,0.404,2.867,1844.86
2014-01-24,0.8972,0.8132,0.6694,114.99,1.2362,103.24,0.7301,0.601,1.1101,0.8974,-0.12,-0.12,1.075,8404.98,0.013,0.364,2.779,1828.46
2014-01-27,0.8943,0.817,0.6778,114.33,1.2386,102.37,0.7312,0.6066,1.1082,0.8946,-0.18,-0.1,1.052,8201.5,0.0456,0.3396,2.715,1790.29
2014-01-28,0.896,0.8157,0.6726,114.38,1.2396,102.54,0.7313,0.603,1.1118,0.8963,-0.18,-0.099,1.048,8132.16,0.041,0.344,2.75,1781.56
2014-01-29,0.897,0.8151,0.672,114.71,1.2426,102.94,0.7315,0.6031,1.1154,0.8972,-0.12,-0.093,1.057,8186.62,0.033,0.344,2.752,1792.5
2014-01-30,0.8943,0.818,0.6747,114.32,1.2482,102.28,0.7319,0.6037,1.117,0.8943,-0.1,-0.104,1.04,8135.81,0.046,0.355,2.679,1774.2
