"Date","Price","Open","High","Low","Change %"
"Jul 29, 2016","-0.577","-0.550","-0.536","-0.577","3.59%"
"Jul 28, 2016","-0.557","-0.503","-0.503","-0.572","2.77%"
"Jul 27, 2016","-0.542","-0.529","-0.467","-0.547","2.46%"
"Jul 26, 2016","-0.529","-0.524","-0.502","-0.538","2.12%"
"Jul 25, 2016","-0.518","-0.524","-0.501","-0.534","2.37%"
"Jul 22, 2016","-0.506","-0.521","-0.496","-0.537","-0.78%"
"Jul 21, 2016","-0.510","-0.540","-0.493","-0.549","-4.49%"
"Jul 20, 2016","-0.534","-0.544","-0.508","-0.582","-0.93%"
"Jul 19, 2016","-0.539","-0.557","-0.539","-0.581","-5.93%"
"Jul 18, 2016","-0.573","-0.552","-0.538","-0.576","2.87%"
"Jul 15, 2016","-0.557","-0.570","-0.542","-0.581","0.36%"
"Jul 14, 2016","-0.555","-0.609","-0.537","-0.604","-6.09%"
"Jul 13, 2016","-0.591","-0.590","-0.581","-0.638","-1.66%"
"Jul 12, 2016","-0.601","-0.635","-0.562","-0.635","-4.30%"
"Jul 11, 2016","-0.628","-0.584","-0.573","-0.642","5.37%"
"Jul 08, 2016","-0.596","-0.579","-0.565","-0.621","2.76%"
"Jul 07, 2016","-0.580","-0.605","-0.558","-0.619","-3.65%"
"Jul 06, 2016","-0.602","-0.622","-0.599","-0.652","0.00%"
"Jul 05, 2016","-0.602","-0.600","-0.590","-0.618","3.79%"
"Jul 04, 2016","-0.580","-0.563","-0.563","-0.594","-0.68%"
"Jul 01, 2016","-0.584","-0.571","-0.524","-0.612","3.18%"
"Jun 30, 2016","-0.566","-0.513","-0.502","-0.566","9.69%"
"Jun 29, 2016","-0.516","-0.498","-0.472","-0.530","0.98%"
"Jun 28, 2016","-0.511","-0.510","-0.489","-0.534","-0.20%"
"Jun 27, 2016","-0.512","-0.484","-0.447","-0.532","12.04%"
"Jun 24, 2016","-0.457","-0.488","-0.416","-0.537","21.87%"
"Jun 23, 2016","-0.375","-0.415","-0.366","-0.420","-6.02%"
"Jun 22, 2016","-0.399","-0.417","-0.396","-0.445","-7.42%"
"Jun 21, 2016","-0.431","-0.429","-0.410","-0.456","0.70%"
"Jun 20, 2016","-0.428","-0.445","-0.422","-0.467","-16.24%"
"Jun 17, 2016","-0.511","-0.525","-0.511","-0.525","-3.77%"
"Jun 16, 2016","-0.531","-0.493","-0.493","-0.534","5.15%"
"Jun 15, 2016","-0.505","-0.483","-0.483","-0.505","5.65%"
"Jun 14, 2016","-0.478","-0.487","-0.472","-0.494","1.06%"
"Jun 13, 2016","-0.473","-0.460","-0.450","-0.490","4.19%"
"Jun 10, 2016","-0.454","-0.454","-0.441","-0.459","4.13%"
"Jun 09, 2016","-0.436","-0.413","-0.413","-0.441","5.83%"
"Jun 08, 2016","-0.412","-0.426","-0.402","-0.445","-4.63%"
"Jun 07, 2016","-0.432","-0.394","-0.394","-0.432","7.20%"
"Jun 06, 2016","-0.403","-0.407","-0.398","-0.420","1.00%"
"Jun 03, 2016","-0.399","-0.384","-0.374","-0.425","3.91%"
"Jun 02, 2016","-0.384","-0.370","-0.357","-0.387","-1.79%"
"Jun 01, 2016","-0.391","-0.333","-0.333","-0.394","25.72%"
"May 31, 2016","-0.311","-0.314","-0.294","-0.328","2.64%"
"May 30, 2016","-0.303","-0.305","-0.291","-0.317","-4.11%"
"May 27, 2016","-0.316","-0.305","-0.305","-0.329","-0.63%"
"May 26, 2016","-0.318","-0.299","-0.282","-0.323","8.53%"
"May 25, 2016","-0.293","-0.298","-0.269","-0.299","7.33%"
"May 24, 2016","-0.273","-0.294","-0.273","-0.306","-6.83%"
"May 23, 2016","-0.293","-0.294","-0.292","-0.313","0.00%"
"May 20, 2016","-0.293","-0.304","-0.281","-0.325","-5.79%"
"May 19, 2016","-0.311","-0.302","-0.278","-0.316","1.97%"
"May 18, 2016","-0.305","-0.306","-0.282","-0.337","-2.24%"
"May 17, 2016","-0.312","-0.323","-0.293","-0.325","-0.95%"
"May 13, 2016","-0.315","-0.306","-0.304","-0.337","3.62%"
"May 12, 2016","-0.304","-0.310","-0.278","-0.335","2.01%"
"May 11, 2016","-0.298","-0.304","-0.290","-0.320","-4.18%"
"May 10, 2016","-0.311","-0.311","-0.287","-0.318","2.30%"
"May 09, 2016","-0.304","-0.288","-0.288","-0.304","2.70%"
"May 06, 2016","-0.296","-0.277","-0.272","-0.302","0.00%"
"May 05, 2016","-0.296","-0.278","-0.278","-0.296","12.12%"
"May 04, 2016","-0.264","-0.264","-0.255","-0.273","-5.71%"
"May 03, 2016","-0.280","-0.223","-0.223","-0.282","14.75%"
"May 02, 2016","-0.244","-0.255","-0.242","-0.267","-2.40%"
"Apr 29, 2016","-0.250","-0.252","-0.238","-0.279","-4.58%"
"Apr 28, 2016","-0.262","-0.233","-0.230","-0.280","11.02%"
"Apr 27, 2016","-0.236","-0.229","-0.218","-0.250","11.85%"
"Apr 26, 2016","-0.211","-0.238","-0.211","-0.258","-14.23%"
"Apr 25, 2016","-0.246","-0.270","-0.226","-0.284","-9.56%"
"Apr 22, 2016","-0.272","-0.280","-0.257","-0.288","-3.55%"
"Apr 21, 2016","-0.282","-0.333","-0.264","-0.333","-15.06%"
"Apr 20, 2016","-0.332","-0.328","-0.325","-0.341","0.91%"
"Apr 19, 2016","-0.329","-0.346","-0.326","-0.353","-2.66%"
"Apr 18, 2016","-0.338","-0.352","-0.332","-0.363","-3.43%"
"Apr 15, 2016","-0.350","-0.340","-0.331","-0.359","3.86%"
"Apr 14, 2016","-0.337","-0.332","-0.325","-0.366","-1.75%"
"Apr 13, 2016","-0.343","-0.340","-0.320","-0.354","-3.38%"
"Apr 12, 2016","-0.355","-0.362","-0.317","-0.362","-1.66%"
"Apr 11, 2016","-0.361","-0.371","-0.358","-0.389","1.69%"
"Apr 08, 2016","-0.355","-0.370","-0.349","-0.380","-8.27%"
"Apr 07, 2016","-0.387","-0.346","-0.339","-0.388","3.75%"
"Apr 06, 2016","-0.373","-0.364","-0.352","-0.382","2.75%"
"Apr 05, 2016","-0.363","-0.346","-0.346","-0.375","0.83%"
"Apr 04, 2016","-0.360","-0.368","-0.345","-0.368","7.14%"
"Apr 01, 2016","-0.336","-0.340","-0.314","-0.349","0.60%"
"Mar 31, 2016","-0.334","-0.333","-0.324","-0.351","-1.76%"
"Mar 30, 2016","-0.340","-0.340","-0.329","-0.370","2.41%"
"Mar 29, 2016","-0.332","-0.327","-0.322","-0.354","-0.30%"
"Mar 24, 2016","-0.333","-0.311","-0.311","-0.343","6.73%"
"Mar 23, 2016","-0.312","-0.329","-0.277","-0.329","-4.59%"
"Mar 22, 2016","-0.327","-0.321","-0.318","-0.347","2.83%"
"Mar 21, 2016","-0.318","-0.306","-0.298","-0.322","7.43%"
"Mar 18, 2016","-0.296","-0.282","-0.282","-0.316","4.23%"
"Mar 17, 2016","-0.284","-0.317","-0.282","-0.347","-8.97%"
"Mar 16, 2016","-0.312","-0.273","-0.273","-0.312","13.04%"
"Mar 15, 2016","-0.276","-0.307","-0.269","-0.309","-7.07%"
"Mar 14, 2016","-0.297","-0.329","-0.291","-0.329","-9.73%"
"Mar 11, 2016","-0.329","-0.329","-0.329","-0.329","0.00%"
"Mar 10, 2016","-0.329","-0.336","-0.322","-0.346","1.23%"
"Mar 09, 2016","-0.325","-0.393","-0.320","-0.394","-20.15%"
"Mar 08, 2016","-0.407","-0.387","-0.385","-0.423","3.30%"
"Mar 07, 2016","-0.394","-0.405","-0.387","-0.412","-2.48%"
"Mar 04, 2016","-0.404","-0.423","-0.402","-0.425","-2.18%"
"Mar 03, 2016","-0.413","-0.406","-0.398","-0.418","-0.48%"
"Mar 02, 2016","-0.415","-0.426","-0.407","-0.429","-4.38%"
"Mar 01, 2016","-0.434","-0.446","-0.425","-0.452","-2.25%"
"Feb 29, 2016","-0.444","-0.424","-0.410","-0.451","6.73%"
"Feb 26, 2016","-0.416","-0.421","-0.392","-0.424","0.48%"
"Feb 25, 2016","-0.414","-0.414","-0.382","-0.421","0.98%"
"Feb 24, 2016","-0.410","-0.370","-0.370","-0.414","13.26%"
"Feb 23, 2016","-0.362","-0.358","-0.340","-0.381","1.12%"
"Feb 22, 2016","-0.358","-0.312","-0.312","-0.363","11.53%"
"Feb 19, 2016","-0.321","-0.333","-0.295","-0.338","2.56%"
"Feb 18, 2016","-0.313","-0.307","-0.279","-0.313","7.56%"
"Feb 17, 2016","-0.291","-0.282","-0.282","-0.335","-4.59%"
"Feb 16, 2016","-0.305","-0.295","-0.273","-0.315","2.35%"
"Feb 15, 2016","-0.298","-0.250","-0.247","-0.298","8.36%"
"Feb 14, 2016","-0.275","-0.275","-0.275","-0.275","3.00%"
"Feb 12, 2016","-0.267","-0.294","-0.265","-0.301","-11.88%"
"Feb 11, 2016","-0.303","-0.270","-0.270","-0.330","13.48%"
"Feb 10, 2016","-0.267","-0.316","-0.227","-0.316","-13.03%"
"Feb 09, 2016","-0.307","-0.334","-0.299","-0.343","-4.36%"
"Feb 08, 2016","-0.321","-0.261","-0.261","-0.338","18.89%"
"Feb 05, 2016","-0.270","-0.289","-0.247","-0.293","-1.82%"
"Feb 04, 2016","-0.275","-0.314","-0.255","-0.314","-10.13%"
"Feb 03, 2016","-0.306","-0.281","-0.271","-0.321","7.75%"
"Feb 02, 2016","-0.284","-0.276","-0.259","-0.299","-0.35%"
"Feb 01, 2016","-0.285","-0.259","-0.259","-0.305","2.52%"
"Jan 29, 2016","-0.278","-0.245","-0.239","-0.285","24.11%"
"Jan 28, 2016","-0.224","-0.225","-0.204","-0.245","8.74%"
"Jan 27, 2016","-0.206","-0.226","-0.179","-0.240","-9.25%"
"Jan 26, 2016","-0.227","-0.209","-0.209","-0.244","7.58%"
"Jan 25, 2016","-0.211","-0.184","-0.184","-0.229","13.44%"
"Jan 22, 2016","-0.186","-0.193","-0.175","-0.216","-8.82%"
"Jan 21, 2016","-0.204","-0.184","-0.164","-0.229","16.57%"
"Jan 20, 2016","-0.175","-0.138","-0.138","-0.193","41.13%"
"Jan 19, 2016","-0.124","-0.147","-0.116","-0.152","-10.79%"
"Jan 18, 2016","-0.139","-0.151","-0.124","-0.154","-7.95%"
"Jan 15, 2016","-0.151","-0.126","-0.118","-0.173","26.89%"
"Jan 14, 2016","-0.119","-0.132","-0.118","-0.150","-4.03%"
"Jan 13, 2016","-0.124","-0.077","-0.074","-0.138","40.91%"
"Jan 12, 2016","-0.088","-0.077","-0.050","-0.088","17.33%"
"Jan 11, 2016","-0.075","-0.099","-0.071","-0.104","-24.24%"
"Jan 10, 2016","-0.099","-0.099","-0.099","-0.099","2.06%"
"Jan 08, 2016","-0.097","-0.069","-0.051","-0.100","38.57%"
"Jan 07, 2016","-0.070","-0.083","-0.057","-0.145","-32.04%"
"Jan 06, 2016","-0.103","-0.089","-0.080","-0.122","-32.68%"
"Jan 05, 2016","-0.153","-0.122","-0.122","-0.164","20.47%"
"Jan 04, 2016","-0.127","-0.088","-0.088","-0.129","84.06%"
"Dec 31, 2015","-0.069","-0.069","-0.069","-0.069","-8.00%"
"Dec 30, 2015","-0.075","-0.077","-0.058","-0.077","-3.85%"
"Dec 29, 2015","-0.078","-0.096","-0.076","-0.101","-18.75%"
"Dec 28, 2015","-0.096","-0.098","-0.077","-0.098","5.49%"
"Dec 23, 2015","-0.091","-0.112","-0.074","-0.112","-20.87%"
"Dec 22, 2015","-0.115","-0.147","-0.111","-0.147","-22.82%"
"Dec 21, 2015","-0.149","-0.162","-0.149","-0.163","-9.15%"
"Dec 18, 2015","-0.164","-0.147","-0.147","-0.164","14.69%"
"Dec 17, 2015","-0.143","-0.129","-0.129","-0.159","12.60%"
"Dec 16, 2015","-0.127","-0.119","-0.118","-0.130","-0.78%"
"Dec 15, 2015","-0.128","-0.190","-0.119","-0.190","-32.28%"
"Dec 14, 2015","-0.189","-0.218","-0.184","-0.218","-12.90%"
"Dec 11, 2015","-0.217","-0.193","-0.185","-0.219","3.83%"
"Dec 10, 2015","-0.209","-0.239","-0.196","-0.239","-11.44%"
"Dec 09, 2015","-0.236","-0.263","-0.226","-0.263","-10.94%"
"Dec 08, 2015","-0.265","-0.284","-0.239","-0.289","-7.02%"
"Dec 07, 2015","-0.285","-0.235","-0.235","-0.294","17.28%"
"Dec 04, 2015","-0.243","-0.272","-0.217","-0.278","-10.33%"
"Dec 03, 2015","-0.271","-0.383","-0.257","-0.390","-32.92%"
"Dec 02, 2015","-0.404","-0.384","-0.384","-0.412","3.86%"
"Dec 01, 2015","-0.389","-0.362","-0.353","-0.407","0.00%"
"Nov 30, 2015","-0.389","-0.356","-0.350","-0.389","2.64%"
"Nov 27, 2015","-0.379","-0.357","-0.354","-0.379","6.46%"
"Nov 26, 2015","-0.356","-0.360","-0.356","-0.368","-5.07%"
"Nov 25, 2015","-0.375","-0.317","-0.317","-0.379","13.98%"
"Nov 24, 2015","-0.329","-0.306","-0.305","-0.330","9.67%"
"Nov 23, 2015","-0.300","-0.324","-0.289","-0.324","-7.41%"
"Nov 22, 2015","-0.324","-0.324","-0.324","-0.324","0.00%"
"Nov 20, 2015","-0.324","-0.314","-0.314","-0.327","3.18%"
"Nov 19, 2015","-0.314","-0.322","-0.305","-0.330","-2.18%"
"Nov 18, 2015","-0.321","-0.313","-0.313","-0.353","3.22%"
"Nov 17, 2015","-0.311","-0.315","-0.311","-0.331","0.32%"
"Nov 16, 2015","-0.310","-0.318","-0.308","-0.326","0.65%"
"Nov 13, 2015","-0.308","-0.281","-0.281","-0.313","10.00%"
"Nov 12, 2015","-0.280","-0.280","-0.275","-0.290","0.72%"
"Nov 11, 2015","-0.278","-0.318","-0.245","-0.319","-12.30%"
"Nov 10, 2015","-0.317","-0.296","-0.284","-0.318","11.23%"
"Nov 09, 2015","-0.285","-0.277","-0.265","-0.285","3.64%"
"Nov 06, 2015","-0.275","-0.274","-0.273","-0.346","-5.82%"
"Nov 05, 2015","-0.292","-0.257","-0.257","-0.294","6.96%"
"Nov 04, 2015","-0.273","-0.266","-0.266","-0.286","2.63%"
"Nov 03, 2015","-0.266","-0.246","-0.246","-0.281","-1.48%"
"Nov 02, 2015","-0.270","-0.273","-0.251","-0.275","-0.74%"
"Oct 30, 2015","-0.272","-0.263","-0.263","-0.282","1.12%"
"Oct 29, 2015","-0.269","-0.309","-0.269","-0.321","-17.99%"
"Oct 28, 2015","-0.328","-0.331","-0.322","-0.352","-4.09%"
"Oct 27, 2015","-0.342","-0.296","-0.296","-0.352","12.87%"
"Oct 26, 2015","-0.303","-0.290","-0.290","-0.310","0.66%"
"Oct 23, 2015","-0.301","-0.282","-0.282","-0.308","1.69%"
"Oct 22, 2015","-0.296","-0.239","-0.239","-0.299","20.33%"
"Oct 21, 2015","-0.246","-0.216","-0.216","-0.252","14.42%"
"Oct 20, 2015","-0.215","-0.229","-0.211","-0.249","-7.33%"
"Oct 19, 2015","-0.232","-0.213","-0.201","-0.233","9.43%"
"Oct 18, 2015","-0.212","-0.212","-0.212","-0.212","-3.64%"
"Oct 16, 2015","-0.220","-0.203","-0.203","-0.230","11.11%"
"Oct 15, 2015","-0.198","-0.205","-0.198","-0.221","-2.94%"
"Oct 14, 2015","-0.204","-0.184","-0.184","-0.211","14.61%"
"Oct 13, 2015","-0.178","-0.197","-0.178","-0.208","-15.24%"
"Oct 12, 2015","-0.210","-0.168","-0.168","-0.210","19.32%"
"Oct 09, 2015","-0.176","-0.179","-0.169","-0.197","-10.20%"
"Oct 08, 2015","-0.196","-0.195","-0.191","-0.215","8.29%"
"Oct 07, 2015","-0.181","-0.160","-0.160","-0.209","-9.95%"
"Oct 06, 2015","-0.201","-0.194","-0.178","-0.219","-0.99%"
"Oct 05, 2015","-0.203","-0.207","-0.203","-0.223","-10.18%"
"Oct 03, 2015","-0.226","-0.226","-0.226","-0.226","0.89%"
"Oct 02, 2015","-0.224","-0.178","-0.168","-0.231","34.94%"
"Oct 01, 2015","-0.166","-0.119","-0.119","-0.172","36.07%"
"Sep 30, 2015","-0.122","-0.114","-0.103","-0.144","-0.81%"
"Sep 29, 2015","-0.123","-0.123","-0.115","-0.144","0.82%"
"Sep 28, 2015","-0.122","-0.089","-0.087","-0.122","43.53%"
"Sep 27, 2015","-0.085","-0.085","-0.085","-0.085","0.00%"
"Sep 25, 2015","-0.085","-0.080","-0.067","-0.092","-16.67%"
"Sep 24, 2015","-0.102","-0.073","-0.069","-0.108","17.24%"
"Sep 23, 2015","-0.087","-0.089","-0.072","-0.092","4.82%"
"Sep 22, 2015","-0.083","-0.030","-0.030","-0.083","196.43%"
"Sep 21, 2015","-0.028","-0.042","-0.028","-0.042","-41.67%"
"Sep 18, 2015","-0.048","-0.003","-0.003","-0.053","-284.62%"
"Sep 17, 2015","0.026","0.027","0.042","0.020","225.00%"
"Sep 16, 2015","0.008","0.017","0.017","-0.016","-900.00%"
"Sep 15, 2015","-0.001","-0.077","-0.001","-0.077","-98.73%"
"Sep 14, 2015","-0.079","-0.081","-0.069","-0.084","-1.25%"
"Sep 11, 2015","-0.080","-0.089","-0.071","-0.092","-8.05%"
"Sep 10, 2015","-0.087","-0.099","-0.078","-0.113","-3.33%"
"Sep 09, 2015","-0.090","-0.125","-0.087","-0.142","-33.82%"
"Sep 08, 2015","-0.136","-0.153","-0.130","-0.158","-15.00%"
"Sep 07, 2015","-0.160","-0.148","-0.148","-0.160","11.89%"
"Sep 04, 2015","-0.143","-0.124","-0.124","-0.144","16.26%"
"Sep 03, 2015","-0.123","-0.106","-0.105","-0.128","18.27%"
"Sep 02, 2015","-0.104","-0.090","-0.087","-0.119","2.97%"
"Sep 01, 2015","-0.101","-0.119","-0.078","-0.122","-25.19%"
"Aug 31, 2015","-0.135","-0.145","-0.120","-0.145","-6.90%"
"Aug 28, 2015","-0.145","-0.131","-0.118","-0.157","9.02%"
"Aug 27, 2015","-0.133","-0.153","-0.119","-0.166","-12.50%"
"Aug 26, 2015","-0.152","-0.150","-0.131","-0.178","0.00%"
"Aug 25, 2015","-0.152","-0.229","-0.137","-0.229","-35.04%"
"Aug 24, 2015","-0.234","-0.210","-0.210","-0.255","14.15%"
"Aug 21, 2015","-0.205","-0.210","-0.198","-0.219","1.49%"
"Aug 20, 2015","-0.202","-0.208","-0.176","-0.210","12.85%"
"Aug 19, 2015","-0.179","-0.188","-0.164","-0.206","-2.19%"
"Aug 18, 2015","-0.183","-0.196","-0.168","-0.220","-2.66%"
"Aug 17, 2015","-0.188","-0.162","-0.162","-0.208","18.24%"
"Aug 14, 2015","-0.159","-0.161","-0.153","-0.192","-0.63%"
"Aug 13, 2015","-0.160","-0.198","-0.155","-0.198","-18.37%"
"Aug 12, 2015","-0.196","-0.158","-0.158","-0.205","22.50%"
"Aug 11, 2015","-0.160","-0.114","-0.114","-0.164","30.08%"
"Aug 10, 2015","-0.123","-0.110","-0.105","-0.136","-1.60%"
"Aug 07, 2015","-0.125","-0.096","-0.090","-0.136","38.89%"
"Aug 06, 2015","-0.090","-0.045","-0.045","-0.098","34.33%"
"Aug 05, 2015","-0.067","-0.067","-0.024","-0.098","-17.28%"
"Aug 04, 2015","-0.081","-0.051","-0.051","-0.095","30.65%"
"Aug 03, 2015","-0.062","-0.037","-0.021","-0.062","72.22%"
"Jul 31, 2015","-0.036","-0.033","-0.009","-0.051","24.14%"
"Jul 30, 2015","-0.029","-0.004","-0.004","-0.029","262.50%"
"Jul 29, 2015","-0.008","-0.030","0.007","-0.047","-68.00%"
"Jul 28, 2015","-0.025","-0.059","-0.020","-0.059","-50.00%"
"Jul 27, 2015","-0.050","-0.035","-0.032","-0.095","2.04%"
"Jul 24, 2015","-0.049","-0.007","0.002","-0.067","-2,550.00%"
"Jul 23, 2015","0.002","0.041","0.041","-0.011","-71.43%"
"Jul 22, 2015","0.007","0.045","0.047","0.007","-84.09%"
"Jul 21, 2015","0.044","0.040","0.051","0.022","22.22%"
"Jul 20, 2015","0.036","0.079","0.079","0.029","-54.43%"
"Jul 18, 2015","0.079","0.079","0.079","0.079","14.49%"
"Jul 17, 2015","0.069","0.096","0.099","0.063","-25.81%"
"Jul 16, 2015","0.093","0.081","0.108","0.072","12.05%"
"Jul 15, 2015","0.083","0.106","0.106","0.069","-13.54%"
"Jul 14, 2015","0.096","0.114","0.133","0.078","-7.69%"
"Jul 13, 2015","0.104","0.105","0.152","0.104","14.29%"
"Jul 10, 2015","0.091","0.050","0.107","0.033","1,200.00%"
"Jul 09, 2015","0.007","0.004","0.033","-0.008","-216.67%"
"Jul 08, 2015","-0.006","0.007","0.020","-0.020","50.00%"
"Jul 07, 2015","-0.004","0.103","0.103","-0.004","-104.49%"
"Jul 06, 2015","0.089","0.100","0.100","0.062","-4.30%"
"Jul 03, 2015","0.093","0.161","0.161","0.093","-32.12%"
"Jul 02, 2015","0.137","0.150","0.173","0.127","11.38%"
"Jul 01, 2015","0.123","0.104","0.136","0.090","18.27%"
"Jun 30, 2015","0.104","0.131","0.131","0.074","-5.45%"
"Jun 29, 2015","0.110","0.144","0.144","0.082","-34.13%"
"Jun 26, 2015","0.167","0.133","0.179","0.112","19.29%"
"Jun 25, 2015","0.140","0.155","0.155","0.118","-9.68%"
"Jun 24, 2015","0.155","0.159","0.181","0.122","-16.67%"
"Jun 23, 2015","0.186","0.172","0.188","0.162","0.00%"
"Jun 22, 2015","0.186","0.158","0.191","0.145","30.07%"
"Jun 19, 2015","0.143","0.147","0.147","0.112","-1.38%"
"Jun 18, 2015","0.145","0.119","0.145","0.102","13.28%"
"Jun 17, 2015","0.128","0.132","0.146","0.094","6.67%"
"Jun 16, 2015","0.120","0.127","0.133","0.095","-1.64%"
"Jun 15, 2015","0.122","0.146","0.146","0.105","-25.61%"
"Jun 12, 2015","0.164","0.172","0.195","0.148","0.61%"
"Jun 11, 2015","0.163","0.242","0.264","0.158","-29.74%"
"Jun 10, 2015","0.232","0.238","0.284","0.215","11.54%"
"Jun 09, 2015","0.208","0.136","0.226","0.131","29.19%"
"Jun 08, 2015","0.161","0.106","0.161","0.082","56.31%"
"Jun 07, 2015","0.103","0.103","0.103","0.103","5.10%"
"Jun 05, 2015","0.098","0.087","0.131","0.066","68.97%"
"Jun 04, 2015","0.058","0.073","0.143","0.056","7.41%"
"Jun 03, 2015","0.054","-0.009","0.066","-0.018","-280.00%"
"Jun 02, 2015","-0.030","-0.060","-0.010","-0.068","-62.50%"
"Jun 01, 2015","-0.080","-0.074","-0.041","-0.080","17.65%"
"May 30, 2015","-0.068","-0.068","-0.068","-0.068","6.25%"
"May 29, 2015","-0.064","-0.037","-0.023","-0.067","178.26%"
"May 28, 2015","-0.023","-0.028","-0.013","-0.047","-32.35%"
"May 27, 2015","-0.034","-0.013","0.004","-0.057","1,600.00%"
"May 26, 2015","-0.002","0.021","0.021","-0.025","-114.29%"
"May 22, 2015","0.014","0.015","0.035","0.005","600.00%"
"May 21, 2015","0.002","0.033","0.038","-0.004","-95.35%"
"May 20, 2015","0.043","0.024","0.045","-0.011","138.89%"
"May 19, 2015","0.018","0.054","0.054","-0.008","-70.00%"
"May 18, 2015","0.060","0.064","0.071","0.046","7.14%"
"May 15, 2015","0.056","0.104","0.118","0.055","-50.44%"
"May 14, 2015","0.113","0.104","0.113","0.104","5.61%"
"May 13, 2015","0.107","0.108","0.130","0.056","-1.83%"
"May 12, 2015","0.109","0.083","0.160","0.083","34.57%"
"May 11, 2015","0.081","0.068","0.109","0.063","15.71%"
"May 08, 2015","0.070","0.133","0.139","0.070","-48.91%"
"May 07, 2015","0.137","0.144","0.291","0.134","3.79%"
"May 06, 2015","0.132","0.090","0.145","0.090","46.67%"
"May 05, 2015","0.090","0.048","0.097","0.043","55.17%"
"May 04, 2015","0.058","0.035","0.065","0.025","241.18%"
"Apr 30, 2015","0.017","-0.010","0.045","-0.020","-148.57%"
"Apr 29, 2015","-0.035","-0.065","-0.017","-0.085","-55.70%"
"Apr 28, 2015","-0.079","-0.085","-0.079","-0.102","-15.05%"
"Apr 27, 2015","-0.093","-0.083","-0.083","-0.113","17.72%"
"Apr 24, 2015","-0.079","-0.100","-0.059","-0.113","-26.17%"
"Apr 23, 2015","-0.107","-0.140","-0.100","-0.145","-19.55%"
"Apr 22, 2015","-0.133","-0.149","-0.124","-0.186","-17.90%"
"Apr 21, 2015","-0.162","-0.155","-0.131","-0.194","-11.96%"
"Apr 20, 2015","-0.184","-0.135","-0.135","-0.191","4.55%"
"Apr 17, 2015","-0.176","-0.113","-0.113","-0.195","18.92%"
"Apr 16, 2015","-0.148","-0.157","-0.133","-0.194","-0.67%"
"Apr 15, 2015","-0.149","-0.110","-0.097","-0.160","16.41%"
"Apr 14, 2015","-0.128","-0.104","-0.097","-0.133","18.52%"
"Apr 13, 2015","-0.108","-0.098","-0.088","-0.117","11.34%"
"Apr 10, 2015","-0.097","-0.084","-0.072","-0.118","4.30%"
"Apr 09, 2015","-0.093","-0.051","-0.044","-0.110","50.00%"
"Apr 08, 2015","-0.062","-0.053","-0.015","-0.070","37.78%"
"Apr 07, 2015","-0.045","-0.047","-0.040","-0.072","-28.57%"
"Apr 02, 2015","-0.063","-0.046","-0.046","-0.080","-19.23%"
"Apr 01, 2015","-0.078","-0.045","-0.035","-0.078","85.71%"
"Mar 31, 2015","-0.042","-0.013","-0.013","-0.061","-19.23%"
"Mar 30, 2015","-0.052","-0.018","0.002","-0.052","57.58%"
"Mar 27, 2015","-0.033","-0.036","-0.016","-0.052","-17.50%"
"Mar 26, 2015","-0.040","-0.044","-0.040","-0.088","-29.82%"
"Mar 25, 2015","-0.057","-0.059","-0.049","-0.096","-18.57%"
"Mar 24, 2015","-0.070","-0.053","-0.049","-0.094","42.86%"
"Mar 23, 2015","-0.049","-0.062","-0.047","-0.086","-18.33%"
"Mar 20, 2015","-0.060","-0.040","-0.033","-0.075","50.00%"
"Mar 19, 2015","-0.040","-0.096","-0.039","-0.109","-42.03%"
"Mar 18, 2015","-0.069","-0.042","-0.026","-0.089","16.95%"
"Mar 17, 2015","-0.059","-0.039","-0.021","-0.066","73.53%"
"Mar 16, 2015","-0.034","-0.016","-0.014","-0.067","466.67%"
"Mar 13, 2015","-0.006","-0.048","0.002","-0.059","-90.16%"
"Mar 12, 2015","-0.061","-0.082","-0.043","-0.098","-32.97%"
"Mar 11, 2015","-0.091","-0.072","-0.030","-0.121","22.97%"
"Mar 10, 2015","-0.074","-0.046","-0.037","-0.095","111.43%"
"Mar 09, 2015","-0.035","0.007","0.007","-0.079","0.00%"
"Mar 06, 2015","0.000","0.023","0.034","-0.038","-100.00%"
"Mar 05, 2015","-0.015","0.021","0.050","-0.015","-175.00%"
"Mar 04, 2015","0.020","-0.001","0.025","-0.028","122.22%"
"Mar 03, 2015","0.009","0.001","0.012","-0.038","-128.12%"
"Mar 02, 2015","-0.032","0.026","0.035","-0.045","-223.08%"
"Feb 27, 2015","0.026","0.032","0.049","0.002","0.00%"
"Feb 26, 2015","0.026","0.053","0.066","-0.009","-25.71%"
"Feb 25, 2015","0.035","0.105","0.105","0.035","-65.00%"
"Feb 24, 2015","0.100","0.103","0.116","0.069","-8.26%"
"Feb 23, 2015","0.109","0.080","0.080","0.068","67.69%"
"Feb 20, 2015","0.065","0.054","0.096","0.029","20.37%"
"Feb 19, 2015","0.054","0.093","0.097","0.045","-43.16%"
"Feb 18, 2015","0.095","0.103","0.103","0.043","7.95%"
"Feb 17, 2015","0.088","0.092","0.111","0.035","-3.30%"
"Feb 16, 2015","0.091","0.064","0.097","0.025","89.58%"
"Feb 13, 2015","0.048","0.031","0.067","0.005","45.45%"
"Feb 12, 2015","0.033","0.075","0.075","0.001","-45.90%"
"Feb 11, 2015","0.061","0.020","0.069","0.007","306.67%"
