caldt,totval,totcnt,spindx
20180426,23566883900.00,505,2666.94
20180427,23587544800.00,505,2669.91
20180430,23358084000.00,505,2648.05
20180501,23418291900.00,506,2654.80
20180502,23241812700.00,505,2635.67
20180503,23190323300.00,505,2629.73
20180504,23491987600.00,505,2663.42
20180507,23570911700.00,505,2672.63
20180508,23565519200.00,505,2671.92
20180509,23786738100.00,506,2697.79
20180510,24004005100.00,505,2723.07
20180511,24046807200.00,505,2727.72
20180514,24068614200.00,505,2730.13
20180515,23905372300.00,505,2711.45
20180516,24004765500.00,505,2722.46
20180517,23979832200.00,505,2720.13
20180518,23914836000.00,505,2712.97
20180521,24091785000.00,505,2733.01
20180522,24014428400.00,505,2724.44
20180523,24095478300.00,505,2733.29
20180524,24047378400.00,505,2727.76
20180525,23992461600.00,505,2721.33
20180529,23716460500.00,505,2689.86
20180530,24018409200.00,505,2724.01
20180531,23844718600.00,505,2705.27
20180601,24098150000.00,505,2734.62
20180604,24212740700.00,505,2746.87
20180605,24233215100.00,505,2748.80
20180606,24439425200.00,505,2772.35
20180607,24393817500.00,505,2770.37
20180608,24469526500.00,505,2779.03
20180611,24499020500.00,505,2782.00
20180612,24542415200.00,505,2786.85
20180613,24446022600.00,505,2775.63
20180614,24506828600.00,505,2782.49
20180615,24405068800.00,505,2779.66
20180618,24372547600.00,505,2773.75
20180619,24276131800.00,505,2762.59
20180620,24336480700.00,505,2767.32
20180621,24183974100.00,505,2749.76
20180622,24226626400.00,505,2754.88
20180625,23896626900.00,505,2717.07
20180626,23949191100.00,505,2723.06
20180627,23742395300.00,505,2699.63
20180628,23887230000.00,505,2716.31
20180629,23915147100.00,505,2718.37
20180702,23976830800.00,505,2726.71
20180703,23859581200.00,505,2713.22
20180705,24063377000.00,505,2736.61
20180706,24266465600.00,505,2759.82
20180709,24483434100.00,505,2784.17
20180710,24569009200.00,505,2793.84
20180711,24397216600.00,505,2774.02
20180712,24611526400.00,505,2798.29
20180713,24640428600.00,505,2801.31
20180716,24615679300.00,505,2798.43
20180717,24717457600.00,505,2809.55
20180718,24764371800.00,505,2815.62
20180719,24665574000.00,505,2804.49
20180720,24640860100.00,505,2801.83
20180723,24684897400.00,505,2806.98
20180724,24803329300.00,505,2820.40
20180725,25028824000.00,505,2846.07
20180726,24952498900.00,505,2837.44
20180727,24785622200.00,505,2818.82
20180730,24640401700.00,505,2802.60
20180731,24729614800.00,505,2816.29
20180801,24699495300.00,505,2813.36
20180802,24822558000.00,505,2827.22
20180803,24935723900.00,505,2840.35
20180806,25019940500.00,505,2850.40
20180807,25089070100.00,505,2858.45
20180808,25083156000.00,505,2857.70
20180809,25047850600.00,505,2853.58
20180810,24873170600.00,505,2833.28
20180813,24774602000.00,505,2821.93
20180814,24936418000.00,505,2839.96
20180815,24743703500.00,505,2818.37
20180816,24949574400.00,505,2840.69
20180817,25030871800.00,505,2850.13
20180820,25088935200.00,505,2857.05
20180821,25139471200.00,505,2862.96
20180822,25131313800.00,505,2861.82
20180823,25086533000.00,505,2856.98
20180824,25240462400.00,505,2874.69
20180827,25433278000.00,505,2896.74
20180828,25442231600.00,505,2897.52
20180829,25590391700.00,505,2914.04
20180830,25476939700.00,505,2901.13
20180831,25450302800.00,505,2901.52
20180904,25408531200.00,505,2896.72
20180905,25334004000.00,505,2888.60
20180906,25238274200.00,505,2878.05
20180907,25179535800.00,505,2871.68
20180910,25234534000.00,505,2877.13
20180911,25330285500.00,505,2887.89
20180912,25324842700.00,505,2888.92
20180913,25455138100.00,505,2904.18
20180914,25441642400.00,505,2904.98
20180917,25311605000.00,505,2888.80
20180918,25446704000.00,505,2904.31
20180919,25476074800.00,505,2907.95
20180920,25676534000.00,505,2930.75
20180921,25664837000.00,505,2929.67
20180924,25575637600.00,505,2919.37
20180925,25546161300.00,505,2915.56
20180926,25463709100.00,505,2905.97
20180927,25534736900.00,505,2914.00
20180928,25478910100.00,505,2913.98
20181001,25560457100.00,506,2924.59
20181002,25545365600.00,505,2923.43
20181003,25559338100.00,505,2925.51
20181004,25348293900.00,505,2901.61
20181005,25206056200.00,505,2885.57
20181008,25195472000.00,505,2884.43
20181009,25159817300.00,505,2880.34
20181010,24334241100.00,505,2785.68
20181011,23845297900.00,505,2728.37
20181012,24187375800.00,505,2767.13
20181015,24045740400.00,505,2750.79
20181016,24562966200.00,505,2809.92
20181017,24568533100.00,505,2809.21
20181018,24212085200.00,505,2768.78
20181019,24206406600.00,505,2767.78
20181022,24105350000.00,505,2755.88
20181023,23974874700.00,505,2740.69
20181024,23235984600.00,505,2656.10
20181025,23674274700.00,505,2705.57
20181026,23253992300.00,505,2658.69
20181029,23096071000.00,506,2641.25
20181030,23454733600.00,505,2682.63
20181031,23738730600.00,505,2711.74
20181101,23993854100.00,505,2740.37
20181102,23838397700.00,505,2723.06
20181105,23944900600.00,505,2738.31
20181106,24103899500.00,505,2755.45
20181107,24619208800.00,505,2813.89
20181108,24559041100.00,505,2806.83
20181109,24332384100.00,505,2781.01
20181112,23852290400.00,505,2726.22
20181113,23816467900.00,505,2722.18
20181114,23633363300.00,505,2701.58
20181115,23880291900.00,505,2730.20
20181116,23927893200.00,505,2736.27
20181119,23525406000.00,505,2690.73
20181120,23101043800.00,505,2641.89
20181121,23173449000.00,505,2649.93
20181123,23027239000.00,505,2632.56
20181126,23385002300.00,505,2673.45
20181127,23434983300.00,505,2682.17
20181128,23977636900.00,505,2743.79
20181129,23853734100.00,505,2737.76
20181130,24036175900.00,505,2760.17
20181203,24338508100.00,505,2790.37
20181204,23548445500.00,505,2700.06
20181206,23512721800.00,505,2695.95
20181207,22961390700.00,505,2633.08
20181210,23003357400.00,505,2637.72
20181211,22994936100.00,505,2636.78
20181212,23119772400.00,505,2651.07
20181213,23111796900.00,505,2650.54
20181214,22670835900.00,505,2599.95
20181217,22197533700.00,505,2545.94
20181218,22204193000.00,505,2546.16
20181219,21859877800.00,505,2506.96
20181220,21510474300.00,505,2467.42
20181221,21009258400.00,505,2416.62
20181224,20453672200.00,505,2351.10
20181226,21471124300.00,505,2467.70
20181227,21652548800.00,505,2488.83
20181228,21622679300.00,505,2485.74
20181231,21808021400.00,505,2506.85
20190102,21847086600.00,505,2510.03
20190103,21313218900.00,505,2447.89
20190104,22046562100.00,505,2531.94
20190107,22204872800.00,505,2549.69
20190108,22422161500.00,505,2574.41
20190109,22513441800.00,505,2584.96
20190110,22613291200.00,505,2596.64
20190111,22608984100.00,505,2596.26
20190114,22491294500.00,505,2582.61
20190115,22735706700.00,505,2610.30
20190116,22788393800.00,505,2616.10
20190117,22961398200.00,505,2635.96
20190118,23266306300.00,505,2670.71
20190122,22936731800.00,505,2632.90
20190123,22991756000.00,505,2638.70
20190124,23022454000.00,505,2642.33
20190125,23208350100.00,505,2664.76
20190128,23025299800.00,505,2643.85
20190129,22988427400.00,505,2640.00
20190130,23344015000.00,505,2681.05
20190131,23530103500.00,505,2704.10
20190201,23535392400.00,505,2706.53
20190204,23695422000.00,505,2724.87
20190205,23810649600.00,505,2737.70
20190206,23756723400.00,505,2731.61
20190207,23536434000.00,505,2706.05
20190208,23551799300.00,506,2707.88
20190211,23563736500.00,505,2709.80
20190212,23868688700.00,505,2744.73
20190213,23941665700.00,505,2753.03
20190214,23873982300.00,505,2745.73
20190215,24145774500.00,505,2775.60
20190219,24186388800.00,505,2779.76
20190220,24224541000.00,505,2784.70
20190221,24138991600.00,505,2774.88
20190222,24288215200.00,505,2792.67
20190225,24317914100.00,505,2796.11
20190226,24295062400.00,505,2793.90
20190227,24285830600.00,505,2792.38
20190228,24149495400.00,505,2784.49
20190301,24314592800.00,505,2803.69
20190304,24220602000.00,505,2792.81
20190305,24194281700.00,505,2789.65
20190306,24035055000.00,505,2771.45
20190307,23837542800.00,505,2748.93
20190308,23787554400.00,505,2743.07
20190311,24134941400.00,505,2783.30
20190312,24204915500.00,505,2791.52
20190313,24372743300.00,505,2810.92
20190314,24350865000.00,505,2808.48
20190315,24471654400.00,505,2822.48
20190318,24542989000.00,505,2832.94
20190319,24568791700.00,507,2832.57
20190320,24428050600.00,505,2824.23
20190321,24694657100.00,505,2854.88
20190322,24225454700.00,505,2800.71
20190325,24206218900.00,505,2798.36
20190326,24377728400.00,505,2818.46
20190327,24263222600.00,505,2805.37
20190328,24349672400.00,505,2815.44
20190329,24522773600.00,505,2834.40
20190401,24805386000.00,505,2867.19
20190402,24804035200.00,506,2867.24
20190403,24853185900.00,505,2873.40
20190404,24906076200.00,505,2879.39
20190405,25021918200.00,505,2892.74
20190408,25049126200.00,505,2895.77
20190409,24896334400.00,505,2878.20
20190410,24984517700.00,505,2888.21
20190411,24984932600.00,505,2888.32
20190412,25148163700.00,505,2907.41
20190415,25134152300.00,505,2905.58
20190416,25147572900.00,505,2907.06
20190417,25092831800.00,505,2900.45
20190418,25131764700.00,505,2905.03
20190422,25132698600.00,505,2907.97
20190423,25356681100.00,505,2933.68
20190424,25301845500.00,505,2927.25
20190425,25290024400.00,505,2926.17
20190426,25404351500.00,505,2939.88
20190429,25430106700.00,505,2943.03
20190430,25431133500.00,505,2945.83
20190501,25238168800.00,505,2923.73
20190502,25183696300.00,505,2917.52
20190503,25430102300.00,505,2945.64
20190506,25320889400.00,505,2932.47
20190507,24903417600.00,505,2884.05
20190508,24863121800.00,505,2879.42
20190509,24787719600.00,505,2870.72
20190510,24880476500.00,505,2881.40
20190513,24276853000.00,505,2811.87
20190514,24473288700.00,505,2834.41
20190515,24618039500.00,505,2850.96
20190516,24836654600.00,505,2876.32
20190517,24689509500.00,505,2859.53
20190520,24524227300.00,505,2840.23
20190521,24730847200.00,505,2864.36
20190522,24663692400.00,505,2856.27
20190523,24367680100.00,506,2822.24
20190524,24399655500.00,505,2826.06
20190528,24197977500.00,505,2802.39
20190529,24030840900.00,505,2783.02
20190530,24078930600.00,505,2788.86
20190531,23738809700.00,505,2752.06
20190603,23667560300.00,506,2744.45
20190604,24170243700.00,505,2803.27
20190605,24367630000.00,505,2826.15
20190606,24517241200.00,505,2843.49
20190607,24779001900.00,505,2873.34
20190610,24900228300.00,505,2886.73
20190611,24903668000.00,505,2885.72
20190612,24855234700.00,505,2879.84
20190613,24956310800.00,505,2891.64
20190614,24915470100.00,505,2886.98
20190617,24939066200.00,505,2889.67
20190618,25179089900.00,505,2917.75
20190619,25254381300.00,505,2926.46
20190620,25494947700.00,505,2954.18
20190621,25463247500.00,505,2950.46
20190624,25418731800.00,505,2945.35
20190625,25176537500.00,505,2917.38
20190626,25147419200.00,505,2913.78
20190627,25242010700.00,505,2924.92
20190628,25352208700.00,505,2941.76
20190701,25539778000.00,505,2964.33
20190702,25615772000.00,505,2973.01
20190703,25812723200.00,505,2995.82
20190705,25767579400.00,505,2990.41
20190708,25644347100.00,505,2975.95
20190709,25644890600.00,505,2979.63
20190710,25762161000.00,505,2993.07
20190711,25820646000.00,505,2999.91
20190712,25940429900.00,505,3013.77
20190715,26014921300.00,505,3014.30
20190716,25926863900.00,505,3004.04
20190717,25761619700.00,505,2984.42
20190718,25851846300.00,505,2995.11
20190719,25688924100.00,505,2976.61
20190722,25761486800.00,505,2985.03
20190723,25937846200.00,505,3005.47
20190724,26056895600.00,505,3019.56
20190725,25917626200.00,505,3003.67
20190726,26108172000.00,505,3025.86
20190729,26089303600.00,505,3020.97
20190730,26021380200.00,505,3013.18
20190731,25756085000.00,505,2980.38
20190801,25525204700.00,505,2953.56
20190802,25336789100.00,505,2932.05
20190805,24580270800.00,505,2844.74
20190806,24899532200.00,505,2881.77
20190807,24921592800.00,505,2883.98
20190808,25386226600.00,505,2938.09
20190809,25198883500.00,505,2918.65
20190812,24893086200.00,505,2883.09
20190813,25264695500.00,505,2926.32
20190814,24525090100.00,505,2840.60
20190815,24592704300.00,505,2847.60
20190816,24945285100.00,505,2888.68
20190819,25246125400.00,505,2923.65
20190820,25044505600.00,505,2900.51
20190821,25249992600.00,505,2924.43
20190822,25236210700.00,505,2922.95
20190823,24581493200.00,505,2847.11
20190826,24851637300.00,505,2878.38
20190827,24773132900.00,505,2869.16
20190828,24933911600.00,505,2887.94
20190829,25249520500.00,505,2924.58
20190830,25265737400.00,505,2926.46
20190903,25095158600.00,505,2906.27
20190904,25367145800.00,505,2937.78
20190905,25696604400.00,505,2976.00
20190906,25718031000.00,505,2978.71
20190909,25719336600.00,505,2978.43
20190910,25726257100.00,505,2979.39
20190911,25911574900.00,505,3000.93
20190912,25986000100.00,505,3009.57
20190913,25966531600.00,505,3007.39
20190916,25882810300.00,505,2997.96
20190917,25950519400.00,505,3005.70
20190918,25935518400.00,505,3006.73
20190919,25937648500.00,505,3006.79
20190920,25809578100.00,505,2992.07
20190923,25825469100.00,505,2991.78
20190924,25607764200.00,505,2966.60
20190925,25766649200.00,505,2984.87
20190926,25708986400.00,505,2977.62
20190927,25546027500.00,505,2961.79
20190930,25684765300.00,505,2976.74
20191001,25369580600.00,505,2940.25
20191002,24914261100.00,505,2887.61
20191003,25151043600.00,505,2910.63
20191004,25508655200.00,505,2952.01
20191007,25394332100.00,505,2938.79
20191008,25011722600.00,505,2893.06
20191009,25239254500.00,505,2919.40
20191010,25401685900.00,505,2938.13
20191011,25681038400.00,505,2970.27
20191014,25644554700.00,505,2966.15
20191015,25898573000.00,505,2995.68
20191016,25850744100.00,505,2989.69
20191017,25923515300.00,505,2997.95
20191018,25811400100.00,505,2986.20
20191021,25987494300.00,505,3006.72
20191022,25894705900.00,505,2995.99
20191023,25967409700.00,505,3004.52
20191024,26018940900.00,505,3010.29
20191025,26120340900.00,505,3022.55
20191028,26267203500.00,505,3039.42
20191029,26241628800.00,505,3036.89
20191030,26327361400.00,505,3046.77
20191031,26196065100.00,505,3037.56
20191101,26447608000.00,505,3066.91
20191104,26544981500.00,505,3078.27
20191105,26514504300.00,505,3074.62
20191106,26534490400.00,505,3076.78
20191107,26607221400.00,505,3085.18
20191108,26674885800.00,505,3093.08
20191111,26621132000.00,505,3087.01
20191112,26661098800.00,505,3091.84
20191113,26680800200.00,505,3094.04
20191114,26701818000.00,505,3096.63
20191115,26901716800.00,505,3120.46
20191118,26918204400.00,505,3122.03
20191119,26902578600.00,505,3120.18
20191120,26800538700.00,505,3108.46
20191121,26733596300.00,505,3103.54
20191122,26792070700.00,505,3110.29
20191125,26993928300.00,505,3133.64
20191126,27054359000.00,505,3140.52
20191127,27166784600.00,505,3153.63
20191129,27063281400.00,505,3140.98
20191202,26829950300.00,505,3113.87
20191203,26653014700.00,505,3093.20
20191204,26819640300.00,505,3112.76
20191205,26870497000.00,505,3117.43
20191206,27113952600.00,505,3145.91
20191209,27012617900.00,505,3135.96
20191210,26981800800.00,505,3132.52
20191211,27060491200.00,505,3141.63
20191212,27290282400.00,505,3168.57
20191213,27291676700.00,505,3168.80
20191216,27482237400.00,505,3191.45
20191217,27492988100.00,505,3192.52
20191218,27481249000.00,505,3191.14
20191219,27604096800.00,505,3205.37
20191220,27737871200.00,505,3221.22
20191223,27792669000.00,505,3224.01
20191224,27787054300.00,505,3223.38
20191226,27934225500.00,505,3239.91
20191227,27911812000.00,505,3240.02
20191230,27750952400.00,505,3221.29
20191231,27851725900.00,505,3230.78
20200102,28086734600.00,505,3257.85
20200103,27888553100.00,505,3234.85
20200106,27987926700.00,505,3246.28
20200107,27910445600.00,505,3237.18
20200108,28043946400.00,505,3253.05
20200109,28231434200.00,505,3274.70
20200110,28151037900.00,505,3265.35
20200113,28346813500.00,505,3288.13
20200114,28304866300.00,505,3283.15
20200115,28354779300.00,505,3289.29
20200116,28593569500.00,505,3316.81
20200117,28696456600.00,505,3329.62
20200121,28620843400.00,505,3320.79
20200122,28628614800.00,505,3321.75
20200123,28660398800.00,505,3325.54
20200124,28380997800.00,505,3295.47
20200127,27935740100.00,505,3243.63
20200128,28236327300.00,505,3276.24
20200129,28210207400.00,505,3273.40
20200130,28300805700.00,505,3283.66
20200131,27795610600.00,505,3225.52
20200203,27990801400.00,505,3248.92
20200204,28410209800.00,505,3297.59
20200205,28725392700.00,505,3334.69
20200206,28819813000.00,505,3345.78
20200207,28668411200.00,505,3327.71
20200210,28878766000.00,505,3352.09
20200211,28935949000.00,505,3357.75
20200212,29125390300.00,505,3379.45
20200213,29077550200.00,505,3373.94
20200214,29129047900.00,505,3380.16
20200218,29049590600.00,505,3370.29
20200219,29183024500.00,505,3386.15
20200220,29069364600.00,505,3373.23
20200221,28760627200.00,505,3337.75
20200224,27797404100.00,505,3225.89
20200225,26955420800.00,505,3128.21
20200226,26853574200.00,505,3116.39
20200227,25672762000.00,505,2978.76
20200228,25423196300.00,505,2954.22
20200302,26584179300.00,505,3090.23
20200303,25841879600.00,505,3003.37
20200304,26929577000.00,505,3130.12
20200305,26018364400.00,505,3023.94
20200306,25579690400.00,505,2972.37
20200309,23651559100.00,505,2746.56
20200310,24816666300.00,505,2882.23
20200311,23604871700.00,505,2741.38
20200312,21356545100.00,505,2480.64
20200313,23339952200.00,505,2711.02
20200316,20562636900.00,505,2386.13
20200317,21800418400.00,505,2529.19
20200318,20699859200.00,505,2398.10
20200319,20794274600.00,505,2409.39
20200320,19892596300.00,505,2304.92
20200323,19323811000.00,505,2237.40
20200324,21111440000.00,505,2447.33
20200325,21342958100.00,505,2475.56
20200326,22666909800.00,505,2630.07
20200327,21888176300.00,505,2541.47
20200330,22618764600.00,505,2626.65
20200331,22241555400.00,505,2584.59
20200401,21302507000.00,505,2470.50
20200402,21783179400.00,505,2526.90
20200403,21425974900.00,507,2488.65
20200406,22925207200.00,505,2663.68
20200407,22897339000.00,505,2659.41
20200408,23665586200.00,505,2749.98
20200409,24004681100.00,505,2789.82
20200413,23779142000.00,505,2761.63
20200414,24509534300.00,505,2846.06
20200415,23979916800.00,505,2783.36
20200416,24138711700.00,505,2799.55
20200417,24774975600.00,505,2874.56
20200420,24334658500.00,505,2823.16
20200421,23580215100.00,505,2736.56
20200422,24116723800.00,505,2799.31
20200423,24104841900.00,505,2797.80
20200424,24432539100.00,505,2836.74
20200427,24783968400.00,505,2878.48
20200428,24652254000.00,505,2863.39
20200429,25297345600.00,505,2939.51
20200430,25092774000.00,505,2912.43
20200501,24386913100.00,505,2830.71
20200504,24494858800.00,505,2842.74
20200505,24716330200.00,505,2868.44
20200506,24545345800.00,505,2848.42
20200507,24832306000.00,505,2881.19
20200508,25252276200.00,505,2929.80
20200511,25192146700.00,505,2930.32
20200512,24724015400.00,505,2870.12
20200513,24298624400.00,505,2820.00
20200514,24577197600.00,505,2852.50
20200515,24679562000.00,505,2863.70
20200518,25453833000.00,505,2953.91
20200519,25186744500.00,505,2922.94
20200520,25602921000.00,505,2971.61
20200521,25398224900.00,505,2948.51
20200522,25469978300.00,505,2955.45
20200526,25779357800.00,505,2991.77
20200527,26155408700.00,505,3036.13
20200528,26103570200.00,505,3029.73
20200529,26245685700.00,505,3044.31
20200601,26348950200.00,505,3055.73
20200602,26560943200.00,505,3080.82
20200603,26919642500.00,505,3122.87
20200604,26826202600.00,505,3112.35
20200605,27518146700.00,505,3193.93
20200608,27852275900.00,505,3232.39
20200609,27642494300.00,505,3207.18
20200610,27501132300.00,505,3190.14
20200611,25895732500.00,505,3002.10
20200612,26225864700.00,505,3041.31
20200615,26446926500.00,505,3066.59
20200616,26947569000.00,505,3124.74
20200617,26849314600.00,505,3113.49
20200618,26870037500.00,505,3115.34
20200619,26723002800.00,505,3097.74
20200622,26925402900.00,505,3117.86
20200623,27041378000.00,505,3131.29
20200624,26349368400.00,505,3050.33
20200625,26635931500.00,505,3083.76
20200626,25972490000.00,505,3009.05
20200629,26352077300.00,505,3053.24
20200630,26759418300.00,505,3100.29
20200701,26899491800.00,505,3115.86
20200702,27020802600.00,505,3130.01
20200706,27454825600.00,505,3179.72
20200707,27167907400.00,505,3145.32
20200708,27379743600.00,505,3169.94
20200709,27237331400.00,505,3152.05
20200710,27525933500.00,505,3185.04
20200713,27263608400.00,505,3155.22
20200714,27622521900.00,505,3197.52
20200715,27869003900.00,505,3226.56
20200716,27774695100.00,505,3215.57
20200717,27844828100.00,505,3224.73
20200720,28089461400.00,505,3251.84
20200721,28134815200.00,505,3257.30
20200722,28291167200.00,505,3276.02
20200723,27936286600.00,505,3235.66
20200724,27768427300.00,505,3215.63
20200727,27973267000.00,505,3239.41
20200728,27789734800.00,505,3218.44
20200729,28131965800.00,505,3258.44
20200730,28027037700.00,505,3246.22
20200731,28251838400.00,505,3271.12
20200803,28444378800.00,505,3294.61
20200804,28551739100.00,505,3306.51
20200805,28733194600.00,505,3327.77
20200806,28916608100.00,505,3349.16
20200807,28935107900.00,505,3351.28
20200810,29016961500.00,505,3360.47
20200811,28784091600.00,505,3333.69
20200812,29185971900.00,505,3380.35
20200813,29129815400.00,505,3373.43
20200814,29126231700.00,505,3372.85
20200817,29211223600.00,505,3381.99
20200818,29285808800.00,505,3389.78
20200819,29153568600.00,505,3374.85
20200820,29243260300.00,505,3385.51
20200821,29344086600.00,505,3397.16
20200824,29637453700.00,505,3431.28
20200825,29741533000.00,505,3443.62
20200826,30043916800.00,505,3478.73
20200827,30097326900.00,505,3484.55
20200828,30303093100.00,505,3508.01
20200831,30251978100.00,505,3500.31
20200901,30491962200.00,505,3526.65
20200902,30957326500.00,505,3580.84
20200903,29869590800.00,505,3455.06
20200904,29624962100.00,505,3426.96
20200908,28796595900.00,505,3331.84
20200909,29377792400.00,505,3398.96
20200910,28859991400.00,505,3339.19
20200911,28870225000.00,505,3340.97
20200914,29235765900.00,505,3383.54
20200915,29391693100.00,505,3401.20
20200916,29250893900.00,505,3385.49
20200917,29002827300.00,505,3357.01
20200918,28673379200.00,505,3319.47
20200921,28380061500.00,505,3281.06
20200922,28686964700.00,505,3315.57
20200923,28001481400.00,505,3236.92
20200924,28088236500.00,505,3246.59
20200925,28518629400.00,505,3298.46
20200928,28977761300.00,505,3351.60
20200929,28836925700.00,505,3335.47
20200930,29069852400.00,505,3363.00
20201001,29232348100.00,505,3380.80
20201002,28935883600.00,505,3348.44
20201005,29451277600.00,505,3408.63
20201006,29035674700.00,505,3360.95
20201007,29553147700.00,505,3419.45
20201008,29788244700.00,505,3446.83
20201009,30057563000.00,506,3477.13
20201012,30559576000.00,505,3534.22
20201013,30372293100.00,505,3511.93
20201014,30164721300.00,505,3488.67
20201015,30117804100.00,505,3483.34
20201016,30117671900.00,505,3483.81
20201019,29624220600.00,505,3426.92
20201020,29766215400.00,505,3443.12
20201021,29697658900.00,505,3435.56
20201022,29848587800.00,505,3453.49
20201023,29951915700.00,505,3465.39
20201026,29400686000.00,505,3400.97
20201027,29317445300.00,505,3390.68
20201028,28285436700.00,505,3271.03
20201029,28621796600.00,505,3310.11
20201030,28309783100.00,505,3269.96
20201102,28653742000.00,505,3310.24
20201103,29163352600.00,505,3369.16
20201104,29811247700.00,505,3443.44
20201105,30391102500.00,505,3510.45
20201106,30336157200.00,505,3509.44
20201109,30728141000.00,505,3550.50
20201110,30679311200.00,505,3545.53
20201111,30921847900.00,505,3572.66
20201112,30617047400.00,505,3537.01
20201113,31035369700.00,505,3585.15
20201116,31392187700.00,505,3626.91
20201117,31242340400.00,505,3609.53
20201118,30884708500.00,505,3567.79
20201119,31012956800.00,505,3581.87
20201120,30800856500.00,505,3557.54
20201123,30969742800.00,505,3577.59
20201124,31467025500.00,505,3635.41
20201125,31421965400.00,505,3629.65
20201127,31498946700.00,505,3638.35
20201130,31348856900.00,505,3621.63
20201201,31698811300.00,505,3662.45
20201202,31751023300.00,505,3669.01
20201203,31730176200.00,505,3666.72
20201204,32006487200.00,505,3699.12
20201207,31944178200.00,505,3691.96
20201208,32035178600.00,505,3702.25
20201209,31776024000.00,505,3672.82
20201210,31734618400.00,505,3668.10
20201211,31695118000.00,505,3663.46
20201214,31559829700.00,505,3647.49
20201215,31967745200.00,506,3694.62
20201216,32029867400.00,506,3701.17
20201217,32211851200.00,506,3722.48
20201218,32101243200.00,506,3709.41
20201221,32620925300.00,505,3694.92
20201222,32553681900.00,505,3687.26
20201223,32576939600.00,505,3690.01
20201224,32666322900.00,505,3703.06
20201228,32957660500.00,505,3735.36
20201229,32884007600.00,505,3727.04
20201230,32929142100.00,505,3732.04
20201231,33142102700.00,505,3756.07
20210104,32661694500.00,505,3700.65
20210105,32889426900.00,505,3726.86
20210106,33074332800.00,505,3748.14
20210107,33579668900.00,505,3803.79
20210108,33774436400.00,505,3824.68
20210111,33540508100.00,505,3799.61
20210112,33560909300.00,505,3801.19
20210113,33634200600.00,505,3809.84
20210114,33501424200.00,505,3795.54
20210115,33254102400.00,505,3768.25
20210119,33509796600.00,505,3798.91
20210120,33986107000.00,505,3851.85
20210121,34015657900.00,505,3853.07
20210122,33918271400.00,505,3841.47
20210125,34044895500.00,505,3855.36
20210126,33999252300.00,505,3849.62
20210127,33124639900.00,505,3750.77
20210128,33433233200.00,505,3787.38
20210129,32812790600.00,505,3714.24
20210201,33346916700.00,505,3773.86
20210202,33816880100.00,505,3826.31
20210203,33842994400.00,505,3830.17
20210204,34211092900.00,505,3871.74
20210205,34345795200.00,505,3886.83
20210208,34595245100.00,505,3915.59
20210209,34549820300.00,505,3911.23
20210210,34525162300.00,505,3909.88
20210211,34579686200.00,505,3916.38
20210212,34755879800.00,505,3934.83
20210216,34731064600.00,505,3932.59
20210217,34723966900.00,505,3931.33
20210218,34562076000.00,505,3913.97
20210219,34493420500.00,505,3906.71
20210222,34217497500.00,505,3876.50
20210223,34258515800.00,505,3881.37
20210224,34645715700.00,505,3925.43
20210225,33795223800.00,505,3829.34
20210226,33646155700.00,505,3811.15
20210301,34448826900.00,505,3901.82
20210302,34168229100.00,505,3870.29
20210303,33714486800.00,505,3819.72
20210304,33264796000.00,505,3768.47
20210305,33906507400.00,505,3841.94
20210308,33717929000.00,505,3821.35
20210309,34210433000.00,505,3875.44
20210310,34417506100.00,505,3898.81
20210311,34773392800.00,505,3939.34
20210312,34810211900.00,505,3943.34
20210315,35035291800.00,505,3968.94
20210316,34975622600.00,505,3962.71
20210317,35080621900.00,505,3974.12
20210318,34551547900.00,505,3915.46
20210319,34535979400.00,505,3913.10
20210322,34871795100.00,505,3940.59
20210323,34608463300.00,505,3910.52
20210324,34411407800.00,505,3889.14
20210325,34594833100.00,505,3909.52
20210326,35136617200.00,505,3974.54
20210329,35108517400.00,505,3971.09
20210330,35005100900.00,505,3958.55
20210331,35119621100.00,505,3972.89
20210401,35531989800.00,505,4019.87
20210405,36054678200.00,505,4077.91
20210406,36023758500.00,505,4073.94
20210407,36073202800.00,505,4079.95
20210408,36229916000.00,505,4097.17
20210409,36506879000.00,505,4128.80
20210412,36504250300.00,505,4127.99
20210413,36633288500.00,505,4141.59
20210414,36476875200.00,505,4124.66
20210415,36863426100.00,505,4170.42
20210416,36995581700.00,505,4185.47
20210419,36798455000.00,505,4163.26
20210420,36563941900.00,505,4134.94
20210421,36905719100.00,505,4173.42
20210422,36561226800.00,505,4134.98
20210423,36959393200.00,505,4180.17
20210426,37026207500.00,505,4187.62
20210427,37013768800.00,505,4186.72
20210428,36986939600.00,505,4183.18
20210429,37235274400.00,505,4211.47
20210430,36964662900.00,505,4181.17
20210503,37059282500.00,505,4192.66
20210504,36803287200.00,505,4164.66
20210505,36829635500.00,505,4167.59
20210506,37126797600.00,505,4201.62
20210507,37395849400.00,505,4232.60
20210510,36995476600.00,505,4188.43
20210511,36677847900.00,505,4152.10
20210512,35886522300.00,505,4063.04
20210513,36319079500.00,505,4112.50
20210514,36875892400.00,505,4173.85
20210517,36783901900.00,505,4163.29
20210518,36474229100.00,505,4127.83
20210519,36364601400.00,505,4115.68
20210520,36751072800.00,505,4159.12
20210521,36717729100.00,505,4155.86
20210524,37084409500.00,505,4197.05
20210525,37006295900.00,505,4188.13
