Date;SARON_close;US_IR
2011-10-25;-0,016492;0,01
2011-10-26;-0,007692;0,01
2011-10-27;-0,01152;0,02
2011-10-28;-0,000641;0,02
2011-10-31;0,002873;0,02
2011-11-01;0,004987;0,01
2011-11-02;-0,008558;0,01
2011-11-03;-0,002371;0,01
2011-11-04;0,015746;0,01
2011-11-07;-0,007014;0,01
2011-11-08;0,003213;0,01
2011-11-09;0,009789;0,01
2011-11-10;-0,006965;0,01
2011-11-11;-0,001175;
2011-11-14;0,003436;0,01
2011-11-15;0,004617;0,01
2011-11-16;0,013487;0,01
2011-11-17;0,014304;0,01
2011-11-18;0,009992;0,02
2011-11-21;-0,004396;0,02
2011-11-22;0,013823;0,02
2011-11-23;0,014785;0,02
2011-11-24;0,016448;
2011-11-25;0,026015;0,02
2011-11-28;0,025308;0,02
2011-11-29;0,02085;0,02
2011-11-30;0,02014;0,02
2011-12-01;0,015027;0,02
2011-12-02;0,010775;0,02
2011-12-05;0,013704;0,01
2011-12-06;0,011812;0
2011-12-07;0,016133;0
2011-12-08;-0,013162;0
2011-12-09;0,014509;0
2011-12-12;0,014997;0
2011-12-13;0,017116;0
2011-12-14;0,014953;0
2011-12-15;0,022658;0
2011-12-16;0,01959;0
2011-12-19;0,029889;0
2011-12-20;0,021098;0
2011-12-21;0,024058;0
2011-12-22;0,023665;0
2011-12-23;0,026794;0
2011-12-26;;
2011-12-27;0,02644;0,01
2011-12-28;0,019951;0
2011-12-29;0,019779;0
2011-12-30;0,018136;0,01
2012-01-02;;
2012-01-03;0,015507;0,01
2012-01-04;-0,018314;0,01
2012-01-05;-0,011684;0,01
2012-01-06;-0,015921;0,02
2012-01-09;-0,024939;0,01
2012-01-10;-0,001286;0,01
2012-01-11;-0,013098;0,01
2012-01-12;-0,01253;0,02
2012-01-13;0,006771;0,02
2012-01-16;0,019651;
2012-01-17;-0,015359;0,02
2012-01-18;-0,016888;0,02
2012-01-19;-0,000934;0,04
2012-01-20;0,020863;0,03
2012-01-23;0,014698;0,03
2012-01-24;-0,015214;0,02
2012-01-25;0,021272;0,03
2012-01-26;0,014404;0,04
2012-01-27;-0,001065;0,05
2012-01-30;-0,015702;0,05
2012-01-31;-0,012948;0,04
2012-02-01;-0,005028;0,05
2012-02-02;-0,016586;0,07
2012-02-03;-0,009166;0,06
2012-02-06;-0,010177;0,04
2012-02-07;-0,016282;0,06
2012-02-08;-0,006261;0,06
2012-02-09;-0,009349;0,06
2012-02-10;-0,030169;0,05
2012-02-13;-0,009777;0,06
2012-02-14;0,001286;0,09
2012-02-15;-0,005187;0,09
2012-02-16;0,001222;0,04
2012-02-17;0,017082;0,03
2012-02-20;0,000475;
2012-02-21;0,021374;0,03
2012-02-22;0,007909;0,07
2012-02-23;-0,016697;0,07
2012-02-24;-0,017521;0,08
2012-02-27;-0,006068;0,08
2012-02-28;-0,00872;0,1
2012-02-29;-0,001064;0,08
2012-03-01;0,004013;0,07
2012-03-02;0,016694;0,06
2012-03-05;0,003428;0,07
2012-03-06;0,006446;0,06
2012-03-07;-0,013135;0,06
2012-03-08;-0,000318;0,07
2012-03-09;-0,00787;0,06
2012-03-12;-0,000962;0,05
2012-03-13;0,019839;0,06
2012-03-14;0,009361;0,08
2012-03-15;-0,003537;0,08
2012-03-16;-0,006232;0,07
2012-03-19;-0,005187;0,07
2012-03-20;0,005705;0,08
2012-03-21;-0,000927;0,09
2012-03-22;0,011037;0,06
2012-03-23;0,011417;0,06
2012-03-26;0,008488;0,06
2012-03-27;0,013202;0,07
2012-03-28;0,009415;0,05
2012-03-29;0,001901;0,02
2012-03-30;0,007232;0,05
2012-04-02;-0,000503;0,05
2012-04-03;-0,024125;0,07
2012-04-04;-0,008971;0,08
2012-04-05;-0,008783;0,07
2012-04-06;;0,06
2012-04-09;;0,07
2012-04-10;-0,002768;0,08
2012-04-11;-0,000555;0,08
2012-04-12;-0,007279;0,08
2012-04-13;-0,013188;0,07
2012-04-16;0,007143;0,07
2012-04-17;0,016512;0,07
2012-04-18;-0,008251;0,05
2012-04-19;0,006899;0,04
2012-04-20;-0,011617;0,04
2012-04-23;-0,016752;0,04
2012-04-24;0,000277;0,07
2012-04-25;-0,00271;0,08
2012-04-26;-0,004222;0,09
2012-04-27;-0,004765;0,07
2012-04-30;-0,017135;0,07
2012-05-01;;0,07
2012-05-02;-0,00055;0,06
2012-05-03;-0,011253;0,05
2012-05-04;-0,004019;0,05
2012-05-07;0,001319;0,06
2012-05-08;0,012795;0,08
2012-05-09;0,007517;0,07
2012-05-10;-0,007136;0,08
2012-05-11;-0,00513;0,07
2012-05-14;-0,004286;0,07
2012-05-15;0,003038;0,08
2012-05-16;-0,00745;0,08
2012-05-17;;0,08
2012-05-18;0,011042;0,06
2012-05-21;-0,010889;0,06
2012-05-22;-0,009299;0,07
2012-05-23;-0,023324;0,07
2012-05-24;-0,011233;0,08
2012-05-25;-0,015409;0,07
2012-05-28;;
2012-05-29;0,017373;0,06
2012-05-30;0,019938;0,05
2012-05-31;0,016374;0,03
2012-06-01;0,012319;0,03
2012-06-04;0,014768;0,04
2012-06-05;0,01638;0,05
2012-06-06;0,00219;0,05
2012-06-07;0,019259;0,04
2012-06-08;0,017427;0,04
2012-06-11;0,017212;0,05
2012-06-12;0,007623;0,06
2012-06-13;0,018333;0,07
2012-06-14;0,013989;0,08
2012-06-15;0,01014;0,05
2012-06-18;0,012551;0,06
2012-06-19;0,0186;0,06
2012-06-20;0,016039;0,06
2012-06-21;0,016167;0,05
2012-06-22;0,019905;0,05
2012-06-25;0,017908;0,06
2012-06-26;0,018;0,07
2012-06-27;0,007969;0,06
2012-06-28;0,014857;0,02
2012-06-29;0,027838;0,04
2012-07-02;0,016596;0,06
2012-07-03;-0,032377;0,08
2012-07-04;0,015;
2012-07-05;0,014286;0,07
2012-07-06;0,012842;0,06
2012-07-09;0,016564;0,06
2012-07-10;0,012679;0,07
2012-07-11;0,012187;0,07
2012-07-12;-0,029188;0,08
2012-07-13;-0,031629;0,08
2012-07-16;-0,045751;0,04
2012-07-17;-0,047501;0,08
2012-07-18;0,023888;0,07
2012-07-19;-0,031512;0,06
2012-07-20;-0,064843;0,07
2012-07-23;-0,019474;0,07
2012-07-24;0,015527;0,08
2012-07-25;0,005531;0,08
2012-07-26;0,022051;0,08
2012-07-27;0,015937;0,07
2012-07-30;-0,011111;0,06
2012-07-31;-0,057817;0,07
2012-08-01;;0,07
2012-08-02;-0,084913;0,04
2012-08-03;-0,029911;0,03
2012-08-06;-0,061842;0,05
2012-08-07;-0,042393;0,09
2012-08-08;-0,090994;0,09
2012-08-09;0,000224;0,1
2012-08-10;-0,038496;0,1
2012-08-13;-0,046747;0,1
2012-08-14;-0,043704;0,11
2012-08-15;-0,02956;0,11
2012-08-16;0,018155;0,1
2012-08-17;0,04;0,09
2012-08-20;0,027879;0,09
2012-08-21;0,026842;0,1
2012-08-22;-0,05084;0,1
2012-08-23;-0,0344;0,1
2012-08-24;0,010409;0,1
2012-08-27;-0,044956;0,1
2012-08-28;0,018;0,12
2012-08-29;-0,065505;0,12
2012-08-30;0,009239;0,12
2012-08-31;-0,023866;0,09
2012-09-03;0,016953;
2012-09-04;-0,009597;0,1
2012-09-05;0,027951;0,11
2012-09-06;0,019596;0,1
2012-09-07;0,015;0,09
2012-09-10;-0,068889;0,09
2012-09-11;-0,057588;0,09
2012-09-12;-0,045667;0,09
2012-09-13;-0,053689;0,1
2012-09-14;-0,057745;0,08
2012-09-17;-0,035298;0,06
2012-09-18;-0,026572;0,08
2012-09-19;-0,057586;0,08
2012-09-20;-0,02;0,06
2012-09-21;-0,026724;0,05
2012-09-24;0,029333;0,03
2012-09-25;0,01375;0,06
2012-09-26;0,012;0,05
2012-09-27;0,01;0,05
2012-09-28;0,022813;0,06
2012-10-01;-0,033864;0,05
2012-10-02;-0,052233;0,09
2012-10-03;-0,035434;0,09
2012-10-04;-0,01977;0,1
2012-10-05;0,029533;0,1
2012-10-08;0,026073;
2012-10-09;-0,029949;0,11
2012-10-10;-0,021104;0,12
2012-10-11;-0,012381;0,12
2012-10-12;-0,029955;0,12
2012-10-15;-0,011597;0,1
2012-10-16;-0,029625;0,13
2012-10-17;-0,026763;0,13
2012-10-18;-0,016598;0,12
2012-10-19;0,003709;0,11
2012-10-22;-0,013838;0,1
2012-10-23;0,000276;0,11
2012-10-24;-0,015594;0,13
2012-10-25;-0,043033;0,13
2012-10-26;-0,029259;0,12
2012-10-29;-0,0344;0,13
2012-10-30;-0,027541;
2012-10-31;;0,09
2012-11-01;-0,089091;0,06
2012-11-02;0,017273;0,08
2012-11-05;-0,00763;0,09
2012-11-06;-0,039774;0,12
2012-11-07;-0,023035;0,12
2012-11-08;-0,033832;0,13
2012-11-09;-0,040589;0,13
2012-11-12;-0,060792;
2012-11-13;-0,048734;0,12
2012-11-14;-0,049272;0,15
2012-11-15;-0,047295;0,13
2012-11-16;-0,040042;0,07
2012-11-19;-0,014553;0,06
2012-11-20;-0,006416;0,15
2012-11-21;-0,006143;0,17
2012-11-22;-0,012;
2012-11-23;-0,000746;0,16
2012-11-26;0,026456;0,14
2012-11-27;0,030511;0,17
2012-11-28;0,026443;0,17
2012-11-29;0,016013;0,16
2012-11-30;0,04;0,11
2012-12-03;-0,04012;0,13
2012-12-04;-0,037602;0,07
2012-12-05;0,01;0,07
2012-12-06;-0,03;0,07
2012-12-07;-0,012505;0,06
2012-12-10;-0,018763;0,05
2012-12-11;-0,040847;0,04
2012-12-12;-0,010301;0,04
2012-12-13;-0,024833;0,02
2012-12-14;-0,031864;0,01
2012-12-17;-0,032911;0,01
2012-12-18;-0,025783;0,04
2012-12-19;-0,034629;0,03
2012-12-20;-0,01003;0,02
2012-12-21;0,000209;0,02
2012-12-24;-0,017451;0,03
2012-12-25;;
2012-12-26;;0,05
2012-12-27;-0,055037;0,01
2012-12-28;0,032766;0
2012-12-31;0,032766;0,02
2013-01-01;;
2013-01-02;;0,07
2013-01-03;0,04;0,06
2013-01-04;0,026207;0,06
2013-01-07;-0,023851;0,05
2013-01-08;-0,066762;0,06
2013-01-09;-0,078305;0,04
2013-01-10;-0,102526;0,05
2013-01-11;-0,04918;0,04
2013-01-14;-0,006571;0,05
2013-01-15;-0,055422;0,09
2013-01-16;-0,071475;0,07
2013-01-17;-0,071801;0,05
2013-01-18;-0,069929;0,04
2013-01-21;-0,050845;
2013-01-22;-0,040488;0,04
2013-01-23;-0,047071;0,06
2013-01-24;-0,012511;0,06
2013-01-25;-0,032946;0,06
2013-01-28;-0,04142;0,03
2013-01-29;-0,033149;0,03
2013-01-30;0,01383;0,04
2013-01-31;-0,028182;0,04
2013-02-01;-0,02557;0,02
2013-02-04;-0,032978;0,03
2013-02-05;-0,011887;0,06
2013-02-06;-0,039749;0,06
2013-02-07;-0,033638;0,03
2013-02-08;-0,028209;0,03
2013-02-11;-0,041933;0,05
2013-02-12;-0,010756;0,08
2013-02-13;-0,041806;0,09
2013-02-14;-0,027615;0,1
2013-02-15;-0,033577;0,09
2013-02-18;-0,041091;
2013-02-19;-0,049623;0,09
2013-02-20;-0,012911;0,12
2013-02-21;-0,032955;0,12
2013-02-22;-0,023064;0,11
2013-02-25;-0,039549;0,09
2013-02-26;-0,015253;0,11
2013-02-27;-0,021005;0,11
2013-02-28;-0,035067;0,07
2013-03-01;-0,040049;0,07
2013-03-04;-0,036447;0,07
2013-03-05;-0,024548;0,09
2013-03-06;-0,031642;0,09
2013-03-07;-0,014228;0,1
2013-03-08;-0,004871;0,09
2013-03-11;-0,030109;0,09
2013-03-12;-0,033007;0,1
2013-03-13;-0,023031;0,09
2013-03-14;-0,050951;0,08
2013-03-15;-0,029627;0,07
2013-03-18;-0,025606;0,07
2013-03-19;-0,0135;0,08
2013-03-20;-0,014973;0,08
2013-03-21;0,011137;0,08
2013-03-22;-0,039587;0,07
2013-03-25;-0,00069;0,06
2013-03-26;-0,02192;0,08
2013-03-27;-0,027455;0,06
2013-03-28;-0,017292;0,04
2013-03-29;;
2013-04-01;;0,06
2013-04-02;-0,018408;0,06
2013-04-03;-0,012678;0,06
2013-04-04;0,012642;0,07
2013-04-05;-0,0003;0,05
2013-04-08;0,00066;0,05
2013-04-09;-0,002791;0,06
2013-04-10;-0,017927;0,07
2013-04-11;-0,00955;0,06
2013-04-12;-0,037319;0,05
2013-04-15;-0,009763;0,04
2013-04-16;-0,0075;0,06
2013-04-17;-0,007395;0,05
2013-04-18;-0,011524;0,03
2013-04-19;-0,002248;0,04
2013-04-22;-0,006173;0,04
2013-04-23;-0,009756;0,04
2013-04-24;-0,042596;0,05
2013-04-25;-0,038508;0,04
2013-04-26;-0,040078;0,04
2013-04-29;-0,012513;0,03
2013-04-30;-0,008163;0,03
2013-05-01;;0,03
2013-05-02;-0,025263;0,02
2013-05-03;-0,034189;0,02
2013-05-06;-0,007512;0,01
2013-05-07;-0,007512;0,01
2013-05-08;-0,0067;0,01
2013-05-09;;0,02
2013-05-10;-0,01433;0,02
2013-05-13;-0,026601;0,02
2013-05-14;-0,030172;0,01
2013-05-15;-0,032085;0,01
2013-05-16;-0,037631;0
2013-05-17;-0,022379;0,01
2013-05-20;;0,01
2013-05-21;-0,047761;0,04
2013-05-22;-0,043598;0,04
2013-05-23;-0,044518;0,03
2013-05-24;-0,044112;0,03
2013-05-27;-0,034626;
2013-05-28;-0,014393;0,02
2013-05-29;-0,030717;0,04
2013-05-30;-0,029597;0,02
2013-05-31;-0,024285;0,03
2013-06-03;-0,003375;0,03
2013-06-04;-0,01634;0,05
2013-06-05;-0,013712;0,04
2013-06-06;0,011024;0,04
2013-06-07;-0,018434;0,04
2013-06-10;-0,01793;0,04
2013-06-11;-0,023579;0,05
2013-06-12;-0,017416;0,04
2013-06-13;-0,013521;0,04
2013-06-14;-0,00853;0,04
2013-06-17;-0,014659;0,05
2013-06-18;-0,015121;0,04
2013-06-19;-0,014645;0,04
2013-06-20;-0,016568;0,03
2013-06-21;-0,016012;0,02
2013-06-24;-0,027478;0,01
2013-06-25;0,007305;0,03
2013-06-26;-0,011378;0,02
2013-06-27;0,00138;0,02
2013-06-28;0,004224;0,02
2013-07-01;-0,002897;0,01
2013-07-02;-0,006295;0,02
2013-07-03;-0,017264;0,03
2013-07-04;-0,011512;
2013-07-05;0,001285;0,03
2013-07-08;-0,019471;0,02
2013-07-09;-0,009522;0,04
2013-07-10;-0,013523;0,03
2013-07-11;-0,006061;0,02
2013-07-12;-0,006744;0,02
2013-07-15;-0,009146;0,02
2013-07-16;0,001919;0,02
2013-07-17;-0,002066;0,02
2013-07-18;0,000411;0,01
2013-07-19;0,004407;0,01
2013-07-22;-0,014068;0,01
2013-07-23;-0,019225;0,02
2013-07-24;-0,022022;0,02
2013-07-25;-0,020996;0,02
2013-07-26;-0,025615;0,02
2013-07-29;-0,017158;0,01
2013-07-30;-0,00887;0,03
2013-07-31;-0,005746;0,03
2013-08-01;;0,02
2013-08-02;0,000859;0,02
2013-08-05;-0,015265;0,03
2013-08-06;-0,02141;0,05
2013-08-07;-0,023291;0,05
2013-08-08;-0,020284;0,05
2013-08-09;-0,017238;0,05
2013-08-12;-0,023263;0,05
2013-08-13;-0,014501;0,06
2013-08-14;-0,018151;0,06
2013-08-15;-0,024513;0,05
2013-08-16;-0,021446;0,05
2013-08-19;-0,031582;0,03
2013-08-20;-0,01483;0,03
2013-08-21;-0,017139;0,02
2013-08-22;-0,002588;0,01
2013-08-23;-0,012467;0,02
2013-08-26;0,004922;0,03
2013-08-27;-0,024752;0,04
2013-08-28;-0,018257;0,04
2013-08-29;-0,020279;0,03
2013-08-30;0,010574;0,02
2013-09-02;0,008055;
2013-09-03;-0,016965;0,03
2013-09-04;-0,018028;0,02
2013-09-05;-0,021079;0,03
2013-09-06;-0,016634;0,02
2013-09-09;-0,009698;0,02
2013-09-10;-0,005067;0,01
2013-09-11;-0,013299;0,01
2013-09-12;-0,015148;0,01
2013-09-13;-0,013529;0,01
2013-09-16;-0,005478;0,01
2013-09-17;-0,018394;0,01
2013-09-18;-0,013715;0,01
2013-09-19;-0,009778;0
2013-09-20;-0,004973;0,01
2013-09-23;-0,008586;0,01
2013-09-24;-0,013642;0,02
2013-09-25;-0,015477;0,02
2013-09-26;-0,011029;0,04
2013-09-27;-0,009666;0,03
2013-09-30;-0,001193;0,03
2013-10-01;-0,014326;0,1
2013-10-02;-0,020685;0,08
2013-10-03;-0,014532;0,12
2013-10-04;-0,014962;0,11
2013-10-07;-0,007279;0,13
2013-10-08;-0,020075;0,27
2013-10-09;-0,008519;0,26
2013-10-10;-0,001288;0,25
2013-10-11;-0,013249;0,25
2013-10-14;-0,010041;
2013-10-15;-0,007414;0,32
2013-10-16;-0,021263;0,14
2013-10-17;-0,016272;0,01
2013-10-18;-0,013366;0,01
2013-10-21;-0,013587;0,02
2013-10-22;-0,023967;0,04
2013-10-23;-0,01375;0,02
2013-10-24;-0,006073;0,02
2013-10-25;-0,015741;0,02
2013-10-28;-0,011844;0,02
2013-10-29;-0,022477;0,06
2013-10-30;-0,017613;0,05
2013-10-31;-0,016479;0,03
2013-11-01;-0,014861;0,03
2013-11-04;-0,015659;0,02
2013-11-05;-0,018693;0,06
2013-11-06;-0,020245;0,05
2013-11-07;-0,016691;0,04
2013-11-08;-0,02631;0,04
2013-11-11;-0,022634;
2013-11-12;-0,016953;0,05
2013-11-13;-0,015383;0,06
2013-11-14;-0,015596;0,06
2013-11-15;-0,022294;0,06
2013-11-18;-0,016236;0,05
2013-11-19;-0,019448;0,05
2013-11-20;-0,012127;0,06
2013-11-21;-0,015934;0,02
2013-11-22;-0,02607;0,02
2013-11-25;-0,01298;0,04
2013-11-26;-0,018507;0,07
2013-11-27;-0,013708;0,06
2013-11-28;0,0003;
2013-11-29;-0,033343;0,05
2013-12-02;-0,021278;0,02
2013-12-03;-0,021653;0,04
2013-12-04;-0,030983;0,04
2013-12-05;-0,018392;0,02
2013-12-06;-0,024001;0,03
2013-12-09;-0,02221;0,04
2013-12-10;-0,011107;0,03
2013-12-11;-0,011107;0,02
2013-12-12;-0,019155;0,01
2013-12-13;-0,021793;0,02
2013-12-16;-0,023028;0,02
2013-12-17;-0,017066;0,02
2013-12-18;-0,016149;0,01
2013-12-19;-0,01339;0,01
2013-12-20;-0,016727;0,02
2013-12-23;-0,006682;0,01
2013-12-24;-0,006162;0,01
2013-12-25;;
2013-12-26;;0
2013-12-27;-0,032551;0,01
2013-12-30;-0,034104;0,01
2013-12-31;0,089315;0,01
2014-01-01;;
2014-01-02;;0,01
2014-01-03;-0,017995;0,02
2014-01-06;-0,021257;0,01
2014-01-07;-0,008264;0,01
2014-01-08;-0,016409;0
2014-01-09;-0,016541;0,01
2014-01-10;-0,015385;0,01
2014-01-13;-0,0147;0
2014-01-14;-0,016201;0
2014-01-15;-0,016169;0,01
2014-01-16;-0,012681;0,01
2014-01-17;-0,007982;0,01
2014-01-20;-0,009422;
2014-01-21;-0,013349;0,01
2014-01-22;-0,015212;0
2014-01-23;-0,020817;0,01
2014-01-24;-0,013195;0,04
2014-01-27;-0,020919;0,04
2014-01-28;-0,016604;0,05
2014-01-29;-0,024012;0,04
2014-01-30;-0,015149;0,04
2014-01-31;-0,015391;0,03
2014-02-03;-0,01323;0,04
2014-02-04;-0,013785;0,12
2014-02-05;-0,011165;0,13
2014-02-06;-0,021203;0,07
2014-02-07;-0,013671;0,1
2014-02-10;-0,009885;0,07
2014-02-11;-0,013962;0,05
2014-02-12;-0,016877;0,01
2014-02-13;-0,006551;0,01
2014-02-14;-0,025318;0,01
2014-02-17;-0,02117;
2014-02-18;-0,024456;0,02
2014-02-19;-0,01852;0,04
2014-02-20;-0,015958;0,02
2014-02-21;-0,020545;0,02
2014-02-24;-0,030739;0,02
2014-02-25;-0,032393;0,04
2014-02-26;-0,013315;0,04
2014-02-27;-0,01354;0,04
2014-02-28;-0,02602;0,04
2014-03-03;-0,023547;0,04
2014-03-04;-0,018905;0,06
2014-03-05;-0,022893;0,06
2014-03-06;-0,010701;0,06
2014-03-07;-0,012372;0,06
2014-03-10;-0,013658;0,05
2014-03-11;-0,013072;0,06
2014-03-12;-0,019458;0,05
2014-03-13;-0,021538;0,06
2014-03-14;-0,013699;0,05
2014-03-17;-0,017183;0,05
2014-03-18;-0,016277;0,07
2014-03-19;-0,018881;0,07
2014-03-20;-0,029042;0,06
2014-03-21;-0,013778;0,05
2014-03-24;-0,009535;0,05
2014-03-25;-0,007511;0,05
2014-03-26;-0,014634;0,05
2014-03-27;-0,018214;0,02
2014-03-28;-0,022105;0,03
2014-03-31;-0,000316;0,03
2014-04-01;-0,01723;0,02
2014-04-02;-0,025772;0,02
2014-04-03;0,007977;0,03
2014-04-04;-0,009346;0,03
2014-04-07;-0,012109;0,03
2014-04-08;-0,017841;0,04
2014-04-09;-0,011004;0,03
2014-04-10;-0,012418;0,03
2014-04-11;-0,024039;0,04
2014-04-14;-0,017185;0,03
2014-04-15;-0,015573;0,03
2014-04-16;-0,021629;0,03
2014-04-17;-0,01906;0,02
2014-04-18;;
2014-04-21;;0,02
2014-04-22;-0,02509;0,02
2014-04-23;-0,019466;0,02
2014-04-24;-0,021403;0
2014-04-25;-0,019571;0,01
2014-04-28;-0,016929;0
2014-04-29;-0,017773;0,02
2014-04-30;-0,038873;0,02
2014-05-01;;0,02
2014-05-02;-0,000054;0,01
2014-05-05;-0,010579;0,01
2014-05-06;-0,012724;0,03
2014-05-07;-0,015858;0,03
2014-05-08;-0,009308;0,02
2014-05-09;0,001271;0,02
2014-05-12;-0,007973;0,02
2014-05-13;-0,011123;0,03
2014-05-14;-0,013059;0,02
2014-05-15;-0,011724;0,01
2014-05-16;-0,015583;0,01
2014-05-19;-0,010822;0,01
2014-05-20;-0,019948;0,04
2014-05-21;-0,02321;0,04
2014-05-22;-0,020337;0,03
2014-05-23;-0,012937;0,04
2014-05-26;-0,01382;
2014-05-27;-0,019648;0,03
2014-05-28;-0,026917;0,04
2014-05-29;;0,05
2014-05-30;-0,022355;0,05
2014-06-02;-0,021786;0,04
2014-06-03;-0,028924;0,04
2014-06-04;-0,012409;0,04
2014-06-05;-0,031728;0,03
2014-06-06;-0,018825;0,02
2014-06-09;;0,03
2014-06-10;-0,021903;0,04
2014-06-11;-0,03011;0,03
2014-06-12;-0,035934;0,02
2014-06-13;-0,03543;0,02
2014-06-16;-0,018489;0,03
2014-06-17;-0,023857;0,03
2014-06-18;-0,015518;0,03
2014-06-19;-0,015535;0,01
2014-06-20;-0,015121;0,01
2014-06-23;-0,038805;0,02
2014-06-24;-0,005833;0,01
2014-06-25;-0,018911;0,01
2014-06-26;-0,031358;0,01
2014-06-27;-0,024602;0,02
2014-06-30;-0,036625;0,02
2014-07-01;-0,020485;0,03
2014-07-02;-0,02654;0,02
2014-07-03;-0,025396;0,01
2014-07-04;-0,028847;
2014-07-07;-0,036509;0,02
2014-07-08;-0,024152;0,02
2014-07-09;-0,030609;0,03
2014-07-10;-0,020389;0,02
2014-07-11;-0,03117;0,02
2014-07-14;-0,025598;0,02
2014-07-15;-0,03198;0,02
2014-07-16;-0,032282;0,02
2014-07-17;-0,018523;0,02
2014-07-18;-0,021979;0,03
2014-07-21;-0,028097;0,02
2014-07-22;-0,013926;0,03
2014-07-23;-0,016074;0,03
2014-07-24;-0,02493;0,04
2014-07-25;-0,01815;0,03
2014-07-28;-0,030089;0,03
2014-07-29;-0,045361;0,03
2014-07-30;-0,029617;0,03
2014-07-31;-0,034751;0,01
2014-08-01;;0,01
2014-08-04;-0,0272;0,02
2014-08-05;-0,021326;0,03
2014-08-06;-0,018747;0,03
2014-08-07;-0,023197;0,03
2014-08-08;-0,029019;0,03
2014-08-11;-0,033798;0,03
2014-08-12;-0,021932;0,05
2014-08-13;-0,020245;0,04
2014-08-14;-0,024445;0,04
2014-08-15;-0,030021;0,03
2014-08-18;-0,020635;0,02
2014-08-19;-0,009929;0,04
2014-08-20;-0,006418;0,04
2014-08-21;-0,003143;0,03
2014-08-22;-0,000795;0,04
2014-08-25;-0,004246;0,02
2014-08-26;-0,007228;0,04
2014-08-27;-0,000214;0,02
2014-08-28;-0,009641;0,02
2014-08-29;0,006218;0,02
2014-09-01;-0,005842;
2014-09-02;0,001643;0,02
2014-09-03;0,011344;0,02
2014-09-04;0,001001;0,02
2014-09-05;0,001238;0,02
2014-09-08;0,001205;0,01
2014-09-09;-0,011104;0,01
2014-09-10;-0,012621;0,01
2014-09-11;-0,005588;0,01
2014-09-12;-0,006883;0,01
2014-09-15;-0,003932;0,01
2014-09-16;-0,016479;0,01
2014-09-17;-0,020527;0,01
2014-09-18;-0,021345;0,01
2014-09-19;0,005787;0,01
2014-09-22;-0,014265;0
2014-09-23;-0,004762;0,01
2014-09-24;-0,012614;0,01
2014-09-25;-0,003013;0
2014-09-26;-0,00389;0,01
2014-09-29;-0,008714;0,01
2014-09-30;0,01231;0,02
2014-10-01;-0,005411;0,01
2014-10-02;-0,010241;0,01
2014-10-03;-0,01138;0,01
2014-10-06;-0,001254;0,01
2014-10-07;0,006409;0,02
2014-10-08;0,000374;0,01
2014-10-09;0,011706;0,02
2014-10-10;0,01461;0,02
2014-10-13;0,013081;
2014-10-14;0,007096;0,03
2014-10-15;0,000818;0,02
2014-10-16;-0,002285;0,04
2014-10-17;0,005855;0,03
2014-10-20;-0,000278;0,03
2014-10-21;-0,004479;0,04
2014-10-22;-0,001614;0,04
2014-10-23;0,002001;0,02
2014-10-24;-0,019777;0,02
2014-10-27;-0,018171;0,03
2014-10-28;-0,014162;0,02
2014-10-29;-0,004203;0,01
2014-10-30;-0,006667;0,01
2014-10-31;-0,034484;0,01
2014-11-03;-0,003525;0,03
2014-11-04;-0,00789;0,04
2014-11-05;0,000471;0,04
2014-11-06;-0,006144;0,04
2014-11-07;0,006738;0,04
2014-11-10;-0,021996;0,04
2014-11-11;-0,018816;
2014-11-12;-0,019527;0,05
2014-11-13;0,009125;0,05
2014-11-14;-0,003761;0,04
2014-11-17;-0,006801;0,02
2014-11-18;-0,002024;0,04
2014-11-19;-0,002251;0,04
2014-11-20;-0,005887;0,04
2014-11-21;-0,006473;0,04
2014-11-24;-0,004485;0,04
2014-11-25;-0,002515;0,06
2014-11-26;0,006122;0,06
2014-11-27;0,01058;
2014-11-28;-0,015032;0,04
2014-12-01;0,001775;0,01
2014-12-02;-0,001461;0,04
2014-12-03;-0,003792;0,03
2014-12-04;0,007964;0,03
2014-12-05;-0,00215;0,02
2014-12-08;0,000282;0,03
2014-12-09;0,001829;0,05
2014-12-10;-0,007452;0,05
2014-12-11;-0,017082;0,02
2014-12-12;-0,004963;0,02
2014-12-15;-0,013797;0,02
2014-12-16;-0,00069;0,03
2014-12-17;0,000599;0,03
2014-12-18;0,009047;0,04
2014-12-19;-0,002817;0,01
2014-12-22;-0,005813;0,01
2014-12-23;-0,009091;0,02
2014-12-24;-0,005918;0,01
2014-12-25;;
2014-12-26;;0,01
2014-12-29;0,000235;0,01
2014-12-30;-0,014656;0,03
2014-12-31;0,003368;0,03
2015-01-01;;
2015-01-02;;0,02
2015-01-05;-0,027237;0,02
2015-01-06;-0,027533;0,02
2015-01-07;-0,031233;0,02
2015-01-08;-0,019287;0,01
2015-01-09;-0,017245;0,02
2015-01-12;-0,020395;0,02
2015-01-13;-0,028323;0,02
2015-01-14;-0,029439;0,02
2015-01-15;-0,027674;0,03
2015-01-16;-0,0365;0,02
2015-01-19;-0,042709;
2015-01-20;-0,066098;0,01
2015-01-21;-0,086836;0,01
2015-01-22;-1,546207;0,02
2015-01-23;-1,693478;0,02
2015-01-26;-0,726632;0,02
2015-01-27;-0,755313;0,02
2015-01-28;-0,748131;0,02
2015-01-29;-0,697963;0,01
2015-01-30;-0,678498;0,01
