Date,Open,High,Low,Close,Adj Close,Volume,SARON_close,US_IR,CH_infl,US_infl
2012-07-06,0.9692,0.9773,0.96845,0.9694,0.9694,0.0,"0,012842","0,06","-0,5","-0,162978586"
2012-07-09,0.97881,0.97881,0.9749,0.9788,0.9788,0.0,"0,016564","0,06","-0,5","-0,162978586"
2012-07-10,0.9749,0.981,0.97376,0.97488,0.97488,0.0,"0,012679","0,07","-0,5","-0,162978586"
2012-07-11,0.9798,0.98166,0.97674,0.9798,0.9798,0.0,"0,012187","0,07","-0,5","-0,162978586"
2012-07-12,0.9807,0.9867,0.9806,0.9806,0.9806,0.0,"-0,029188","0,08","-0,5","-0,162978586"
2012-07-13,0.9851,0.9869,0.9799,0.9848,0.9848,0.0,"-0,031629","0,08","-0,5","-0,162978586"
2012-07-16,0.9805,0.98616,0.9786,0.9804,0.9804,0.0,"-0,045751","0,04","-0,5","-0,162978586"
2012-07-17,0.97909,0.9851,0.97517,0.9789,0.9789,0.0,"-0,047501","0,08","-0,5","-0,162978586"
2012-07-18,0.977,0.9829,0.976,0.9769,0.9769,0.0,"0,023888","0,07","-0,5","-0,162978586"
2012-07-19,0.9781,0.98171,0.97468,0.97814,0.97814,0.0,"-0,031512","0,06","-0,5","-0,162978586"
2012-07-20,0.9782,0.98868,0.9778,0.9781,0.9781,0.0,"-0,064843","0,07","-0,5","-0,162978586"
2012-07-23,0.99023,0.99483,0.9896,0.9903,0.9903,0.0,"-0,019474","0,07","-0,5","-0,162978586"
2012-07-24,0.9905,0.99583,0.9895,0.9904,0.9904,0.0,"0,015527","0,08","-0,5","-0,162978586"
2012-07-25,0.99556,0.9962,0.98707,0.9956,0.9956,0.0,"0,005531","0,08","-0,5","-0,162978586"
2012-07-26,0.9892,0.9909,0.9746,0.9891,0.9891,0.0,"0,022051","0,08","-0,5","-0,162978586"
2012-07-27,0.978,0.9806,0.9702,0.978,0.978,0.0,"0,015937","0,07","-0,5","-0,162978586"
2012-07-30,0.97614,0.9822,0.9758,0.9761,0.9761,0.0,"-0,011111","0,06","-0,5","-0,162978586"
2012-07-31,0.9797,0.98038,0.97411,0.9796,0.9796,0.0,"-0,057817","0,07","-0,5","-0,162978586"
2012-08-01,0.9771,0.97795,0.9739,0.977,0.977,0.0,"-0,057817","0,07","0,0","0,556515818"
2012-08-02,0.9814,0.98958,0.9712,0.9812,0.9812,0.0,"-0,084913","0,04","0,0","0,556515818"
2012-08-03,0.9863,0.98711,0.96958,0.9862,0.9862,0.0,"-0,029911","0,03","0,0","0,556515818"
2012-08-06,0.9666,0.97313,0.9665,0.9668,0.9668,0.0,"-0,061842","0,05","0,0","0,556515818"
2012-08-07,0.9694,0.97063,0.9657,0.9694,0.9694,0.0,"-0,042393","0,09","0,0","0,556515818"
2012-08-08,0.9699,0.9742,0.96869,0.9698,0.9698,0.0,"-0,090994","0,09","0,0","0,556515818"
2012-08-09,0.97085,0.9789,0.9698,0.9708,0.9708,0.0,"0,000224","0,1","0,0","0,556515818"
2012-08-10,0.9768,0.98067,0.9749,0.97689,0.97689,0.0,"-0,038496","0,1","0,0","0,556515818"
2012-08-13,0.9782,0.97938,0.97056,0.97816,0.97816,0.0,"-0,046747","0,1","0,0","0,556515818"
2012-08-14,0.9742,0.97499,0.96962,0.9742,0.9742,0.0,"-0,043704","0,11","0,0","0,556515818"
2012-08-15,0.9745,0.979,0.973,0.97457,0.97457,0.0,"-0,02956","0,11","0,0","0,556515818"
2012-08-16,0.97719,0.9797,0.97102,0.9772,0.9772,0.0,"0,018155","0,1","0,0","0,556515818"
2012-08-17,0.9718,0.97699,0.97,0.9719,0.9719,0.0,"0,04","0,09","0,0","0,556515818"
2012-08-20,0.9738,0.9767,0.971,0.9739,0.9739,0.0,"0,027879","0,09","0,0","0,556515818"
2012-08-21,0.97244,0.97275,0.96196,0.9722,0.9722,0.0,"0,026842","0,1","0,0","0,556515818"
2012-08-22,0.96256,0.96563,0.9617,0.9625,0.9625,0.0,"-0,05084","0,1","0,0","0,556515818"
2012-08-23,0.9581,0.95871,0.9539,0.9581,0.9581,0.0,"-0,0344","0,1","0,0","0,556515818"
2012-08-24,0.956,0.9616,0.9556,0.95607,0.95607,0.0,"0,010409","0,1","0,0","0,556515818"
2012-08-27,0.95992,0.9613,0.958,0.96037,0.96037,0.0,"-0,044956","0,1","0,0","0,556515818"
2012-08-28,0.9606,0.9633,0.955,0.9606,0.9606,0.0,"0,018","0,12","0,0","0,556515818"
2012-08-29,0.95535,0.95907,0.9552,0.9553,0.9553,0.0,"-0,065505","0,12","0,0","0,556515818"
2012-08-30,0.9583,0.9614,0.9557,0.9583,0.9583,0.0,"0,009239","0,12","0,0","0,556515818"
2012-08-31,0.9598,0.96109,0.9507,0.9598,0.9598,0.0,"-0,023866","0,09","0,0","0,556515818"
2012-09-03,0.9549,0.95603,0.9524,0.9548,0.9548,0.0,"0,016953","0,09","0,3","0,446221227"
2012-09-04,0.954,0.95647,0.9511,0.9539,0.9539,0.0,"-0,009597","0,1","0,3","0,446221227"
2012-09-05,0.95819,0.96051,0.9529,0.9581,0.9581,0.0,"0,027951","0,11","0,3","0,446221227"
2012-09-06,0.9554,0.95949,0.9522,0.9554,0.9554,0.0,"0,019596","0,1","0,3","0,446221227"
2012-09-07,0.95381,0.9578,0.94334,0.9537,0.9537,0.0,"0,015","0,09","0,3","0,446221227"
2012-09-10,0.9453,0.94821,0.9436,0.9454,0.9454,0.0,"-0,068889","0,09","0,3","0,446221227"
2012-09-11,0.9464,0.94667,0.93781,0.9463,0.9463,0.0,"-0,057588","0,09","0,3","0,446221227"
2012-09-12,0.939,0.9397,0.9342,0.939,0.939,0.0,"-0,045667","0,09","0,3","0,446221227"
2012-09-13,0.937,0.94023,0.9353,0.9371,0.9371,0.0,"-0,053689","0,1","0,3","0,446221227"
2012-09-14,0.935,0.93523,0.9239,0.93477,0.93477,0.0,"-0,057745","0,08","0,3","0,446221227"
2012-09-17,0.9264,0.9294,0.9248,0.92634,0.92634,0.0,"-0,035298","0,06","0,3","0,446221227"
2012-09-18,0.92712,0.92921,0.9251,0.9272,0.9272,0.0,"-0,026572","0,08","0,3","0,446221227"
2012-09-19,0.9281,0.9306,0.92576,0.9281,0.9281,0.0,"-0,057586","0,08","0,3","0,446221227"
2012-09-20,0.9262,0.93536,0.9261,0.9263,0.9263,0.0,"-0,02","0,06","0,3","0,446221227"
2012-09-21,0.9322,0.9342,0.9285,0.93234,0.93234,0.0,"-0,026724","0,05","0,3","0,446221227"
2012-09-24,0.933,0.9387,0.9329,0.9331,0.9331,0.0,"0,029333","0,03","0,3","0,446221227"
2012-09-25,0.9346,0.93825,0.9328,0.93464,0.93464,0.0,"0,01375","0,06","0,3","0,446221227"
2012-09-26,0.9374,0.9416,0.9367,0.93766,0.93766,0.0,"0,012","0,05","0,3","0,446221227"
2012-09-27,0.9391,0.94138,0.93721,0.939,0.939,0.0,"0,01","0,05","0,3","0,446221227"
2012-09-28,0.93728,0.94132,0.9335,0.93722,0.93722,0.0,"0,022813","0,06","0,3","0,446221227"
2012-10-01,0.9434,0.94367,0.93527,0.9435,0.9435,0.0,"-0,033864","0,05","0,1","-0,038892514"
2012-10-02,0.9383,0.93861,0.93318,0.93835,0.93835,0.0,"-0,052233","0,09","0,1","-0,038892514"
2012-10-03,0.9368,0.9397,0.93552,0.9369,0.9369,0.0,"-0,035434","0,09","0,1","-0,038892514"
2012-10-04,0.9372,0.9381,0.93104,0.93693,0.93693,0.0,"-0,01977","0,1","0,1","-0,038892514"
2012-10-05,0.9308,0.9321,0.92746,0.93086,0.93086,0.0,"0,029533","0,1","0,1","-0,038892514"
2012-10-08,0.93113,0.9354,0.93096,0.93099,0.93099,0.0,"0,026073","0,1","0,1","-0,038892514"
2012-10-09,0.9326,0.94068,0.932,0.9327,0.9327,0.0,"-0,029949","0,11","0,1","-0,038892514"
2012-10-10,0.9417,0.94286,0.9376,0.94153,0.94153,0.0,"-0,021104","0,12","0,1","-0,038892514"
2012-10-11,0.93977,0.9416,0.93369,0.94014,0.94014,0.0,"-0,012381","0,12","0,1","-0,038892514"
2012-10-12,0.9346,0.9355,0.93051,0.93497,0.93497,0.0,"-0,029955","0,12","0,1","-0,038892514"
2012-10-15,0.93474,0.937,0.9316,0.9347,0.9347,0.0,"-0,011597","0,1","0,1","-0,038892514"
2012-10-16,0.9319,0.93319,0.9258,0.9318,0.9318,0.0,"-0,029625","0,13","0,1","-0,038892514"
2012-10-17,0.92293,0.92456,0.92138,0.92271,0.92271,0.0,"-0,026763","0,13","0,1","-0,038892514"
2012-10-18,0.9224,0.92435,0.9215,0.9223,0.9223,0.0,"-0,016598","0,12","0,1","-0,038892514"
2012-10-19,0.9245,0.92897,0.9237,0.92459,0.92459,0.0,"0,003709","0,11","0,1","-0,038892514"
2012-10-22,0.9278,0.9287,0.9248,0.92794,0.92794,0.0,"-0,013838","0,1","0,1","-0,038892514"
2012-10-23,0.9262,0.93419,0.9259,0.92617,0.92617,0.0,"0,000276","0,11","0,1","-0,038892514"
2012-10-24,0.93288,0.93609,0.9314,0.9329,0.9329,0.0,"-0,015594","0,13","0,1","-0,038892514"
2012-10-25,0.9328,0.93438,0.9292,0.9328,0.9328,0.0,"-0,043033","0,13","0,1","-0,038892514"
2012-10-26,0.9352,0.93844,0.9334,0.935,0.935,0.0,"-0,029259","0,12","0,1","-0,038892514"
2012-10-29,0.9358,0.93794,0.9346,0.9358,0.9358,0.0,"-0,0344","0,13","0,1","-0,038892514"
2012-10-30,0.93618,0.93741,0.93,0.93619,0.93619,0.0,"-0,027541","0,13","0,1","-0,038892514"
2012-10-31,0.9321,0.9332,0.9276,0.93226,0.93226,0.0,"-0,027541","0,09","0,1","-0,038892514"
2012-11-01,0.9314,0.93406,0.92951,0.93133,0.93133,0.0,"-0,089091","0,06","-0,3","-0,473808669"
2012-11-02,0.93158,0.94026,0.9315,0.93158,0.93158,0.0,"0,017273","0,08","-0,3","-0,473808669"
2012-11-05,0.9413,0.94474,0.93987,0.9409,0.9409,0.0,"-0,00763","0,09","-0,3","-0,473808669"
2012-11-06,0.9431,0.94544,0.9419,0.943,0.943,0.0,"-0,039774","0,12","-0,3","-0,473808669"
2012-11-07,0.94329,0.94696,0.938,0.9431,0.9431,0.0,"-0,023035","0,12","-0,3","-0,473808669"
2012-11-08,0.94563,0.94779,0.9441,0.9455,0.9455,0.0,"-0,033832","0,13","-0,3","-0,473808669"
2012-11-09,0.9461,0.94984,0.9429,0.94612,0.94612,0.0,"-0,040589","0,13","-0,3","-0,473808669"
2012-11-12,0.94802,0.94945,0.9468,0.9477,0.9477,0.0,"-0,060792","0,13","-0,3","-0,473808669"
2012-11-13,0.9483,0.95098,0.94681,0.9483,0.9483,0.0,"-0,048734","0,12","-0,3","-0,473808669"
2012-11-14,0.94718,0.9474,0.9438,0.947,0.947,0.0,"-0,049272","0,15","-0,3","-0,473808669"
2012-11-15,0.94555,0.94625,0.9404,0.9455,0.9455,0.0,"-0,047295","0,13","-0,3","-0,473808669"
2012-11-16,0.9422,0.9491,0.942,0.94218,0.94218,0.0,"-0,040042","0,07","-0,3","-0,473808669"
2012-11-19,0.94425,0.94549,0.9394,0.9444,0.9444,0.0,"-0,014553","0,06","-0,3","-0,473808669"
2012-11-20,0.9427,0.9428,0.9394,0.94265,0.94265,0.0,"-0,006416","0,15","-0,3","-0,473808669"
2012-11-21,0.94018,0.9455,0.9384,0.9401,0.9401,0.0,"-0,006143","0,17","-0,3","-0,473808669"
2012-11-22,0.93668,0.93846,0.9338,0.9363,0.9363,0.0,"-0,012","0,17","-0,3","-0,473808669"
2012-11-23,0.93534,0.93573,0.9287,0.9353,0.9353,0.0,"-0,000746","0,16","-0,3","-0,473808669"
2012-11-26,0.9278,0.92994,0.92757,0.92838,0.92838,0.0,"0,026456","0,14","-0,3","-0,473808669"
2012-11-27,0.92669,0.9323,0.92579,0.9269,0.9269,0.0,"0,030511","0,17","-0,3","-0,473808669"
2012-11-28,0.9305,0.93403,0.9303,0.93061,0.93061,0.0,"0,026443","0,17","-0,3","-0,473808669"
2012-11-29,0.9293,0.9302,0.9254,0.9291,0.9291,0.0,"0,016013","0,16","-0,3","-0,473808669"
2012-11-30,0.9279,0.92909,0.9244,0.9278,0.9278,0.0,"0,04","0,11","-0,3","-0,473808669"
2012-12-03,0.92739,0.92744,0.9242,0.9272,0.9272,0.0,"-0,04012","0,13","-0,2","-0,269306449"
2012-12-04,0.92739,0.92744,0.9242,0.9272,0.9272,0.0,"-0,037602","0,07","-0,2","-0,269306449"
2012-12-05,0.9264,0.92985,0.92513,0.9264,0.9264,0.0,"0,01","0,07","-0,2","-0,269306449"
2012-12-06,0.92649,0.93182,0.9255,0.9264,0.9264,0.0,"-0,03","0,07","-0,2","-0,269306449"
2012-12-07,0.93274,0.93795,0.9319,0.93265,0.93265,0.0,"-0,012505","0,06","-0,2","-0,269306449"
2012-12-10,0.9356,0.93683,0.9326,0.93587,0.93587,0.0,"-0,018763","0,05","-0,2","-0,269306449"
2012-12-11,0.9336,0.93666,0.9316,0.9335,0.9335,0.0,"-0,040847","0,04","-0,2","-0,269306449"
2012-12-12,0.93146,0.93256,0.92782,0.93143,0.93143,0.0,"-0,010301","0,04","-0,2","-0,269306449"
2012-12-13,0.9266,0.9275,0.92267,0.9266,0.9266,0.0,"-0,024833","0,02","-0,2","-0,269306449"
2012-12-14,0.92365,0.92459,0.9209,0.92364,0.92364,0.0,"-0,031864","0,01","-0,2","-0,269306449"
2012-12-17,0.918,0.9194,0.9166,0.9181,0.9181,0.0,"-0,032911","0,01","-0,2","-0,269306449"
2012-12-18,0.9178,0.91852,0.9132,0.91779,0.91779,0.0,"-0,025783","0,04","-0,2","-0,269306449"
2012-12-19,0.91313,0.91363,0.9088,0.9129,0.9129,0.0,"-0,034629","0,03","-0,2","-0,269306449"
2012-12-20,0.9135,0.91456,0.90829,0.91358,0.91358,0.0,"-0,01003","0,02","-0,2","-0,269306449"
2012-12-21,0.9119,0.91699,0.9119,0.9119,0.9119,0.0,"0,000209","0,02","-0,2","-0,269306449"
2012-12-24,0.91633,0.91693,0.9126,0.916,0.916,0.0,"-0,017451","0,03","-0,2","-0,269306449"
2012-12-25,0.9161,0.9168,0.9142,0.916,0.916,0.0,"-0,017451","0,03","-0,2","-0,269306449"
2012-12-26,0.91579,0.91666,0.91114,0.91596,0.91596,0.0,"-0,017451","0,05","-0,2","-0,269306449"
2012-12-27,0.913,0.9143,0.9095,0.9131,0.9131,0.0,"-0,055037","0,01","-0,2","-0,269306449"
2012-12-28,0.91246,0.91798,0.9116,0.9124,0.9124,0.0,"0,032766",0,"-0,2","-0,269306449"
2012-12-31,0.91257,0.91652,0.91196,0.9126,0.9126,0.0,"0,032766","0,02","-0,2","-0,269306449"
2013-01-01,0.9146,0.9216,0.9145,0.9146,0.9146,0.0,"0,032766","0,02","-0,3","0,295730419"
2013-01-02,0.9153,0.9154,0.90783,0.9155,0.9155,0.0,"0,032766","0,07","-0,3","0,295730419"
2013-01-03,0.91781,0.9239,0.9174,0.91778,0.91778,0.0,"0,04","0,06","-0,3","0,295730419"
2013-01-04,0.9281,0.93011,0.9255,0.928,0.928,0.0,"0,026207","0,06","-0,3","0,295730419"
2013-01-07,0.9248,0.92852,0.9226,0.92453,0.92453,0.0,"-0,023851","0,05","-0,3","0,295730419"
2013-01-08,0.92084,0.92518,0.9201,0.9209,0.9209,0.0,"-0,066762","0,06","-0,3","0,295730419"
2013-01-09,0.92385,0.9271,0.9232,0.9238,0.9238,0.0,"-0,078305","0,04","-0,3","0,295730419"
2013-01-10,0.92596,0.92667,0.9161,0.92585,0.92585,0.0,"-0,102526","0,05","-0,3","0,295730419"
2013-01-11,0.9141,0.91778,0.911,0.91405,0.91405,0.0,"-0,04918","0,04","-0,3","0,295730419"
2013-01-14,0.914,0.91946,0.91197,0.9139,0.9139,0.0,"-0,006571","0,05","-0,3","0,295730419"
2013-01-15,0.9227,0.9306,0.9211,0.9223,0.9223,0.0,"-0,055422","0,09","-0,3","0,295730419"
2013-01-16,0.9313,0.9327,0.9285,0.9317,0.9317,0.0,"-0,071475","0,07","-0,3","0,295730419"
2013-01-17,0.93122,0.93521,0.9298,0.9308,0.9308,0.0,"-0,071801","0,05","-0,3","0,295730419"
2013-01-18,0.93317,0.93867,0.9305,0.93315,0.93315,0.0,"-0,069929","0,04","-0,3","0,295730419"
2013-01-21,0.934,0.93482,0.93099,0.93404,0.93404,0.0,"-0,050845","0,04","-0,3","0,295730419"
2013-01-22,0.9345,0.9345,0.9274,0.93433,0.93433,0.0,"-0,040488","0,04","-0,3","0,295730419"
2013-01-23,0.92927,0.93139,0.9277,0.92922,0.92922,0.0,"-0,047071","0,06","-0,3","0,295730419"
2013-01-24,0.9298,0.9322,0.92889,0.9296,0.9296,0.0,"-0,012511","0,06","-0,3","0,295730419"
2013-01-25,0.9294,0.9306,0.9221,0.92945,0.92945,0.0,"-0,032946","0,06","-0,3","0,295730419"
2013-01-28,0.92696,0.92902,0.9257,0.92687,0.92687,0.0,"-0,04142","0,03","-0,3","0,295730419"
2013-01-29,0.9261,0.92671,0.9196,0.9261,0.9261,0.0,"-0,033149","0,03","-0,3","0,295730419"
2013-01-30,0.922,0.92253,0.9117,0.9222,0.9222,0.0,"0,01383","0,04","-0,3","0,295730419"
2013-01-31,0.9109,0.9119,0.9086,0.911,0.911,0.0,"-0,028182","0,04","-0,3","0,295730419"
2013-02-01,0.9091,0.9107,0.9026,0.9094,0.9094,0.0,"-0,02557","0,02","0,3","0,819002953"
2013-02-04,0.90831,0.91159,0.9074,0.9082,0.9082,0.0,"-0,032978","0,03","0,3","0,819002953"
2013-02-05,0.90886,0.91144,0.9072,0.90879,0.90879,0.0,"-0,011887","0,06","0,3","0,819002953"
2013-02-06,0.9079,0.91473,0.9056,0.90782,0.90782,0.0,"-0,039749","0,06","0,3","0,819002953"
2013-02-07,0.9101,0.91856,0.90658,0.9099,0.9099,0.0,"-0,033638","0,03","0,3","0,819002953"
2013-02-08,0.9185,0.91865,0.9156,0.91839,0.91839,0.0,"-0,028209","0,03","0,3","0,819002953"
2013-02-11,0.9173,0.91974,0.9156,0.9172,0.9172,0.0,"-0,041933","0,05","0,3","0,819002953"
2013-02-12,0.9206,0.92133,0.915,0.92057,0.92057,0.0,"-0,010756","0,08","0,3","0,819002953"
2013-02-13,0.9167,0.91943,0.91528,0.9166,0.9166,0.0,"-0,041806","0,09","0,3","0,819002953"
2013-02-14,0.9174,0.92439,0.9167,0.9174,0.9174,0.0,"-0,027615","0,1","0,3","0,819002953"
2013-02-15,0.9221,0.9239,0.9206,0.92213,0.92213,0.0,"-0,033577","0,09","0,3","0,819002953"
2013-02-18,0.9231,0.92568,0.921,0.9231,0.9231,0.0,"-0,041091","0,09","0,3","0,819002953"
2013-02-19,0.9231,0.92486,0.9226,0.92323,0.92323,0.0,"-0,049623","0,09","0,3","0,819002953"
2013-02-20,0.9222,0.92375,0.9183,0.922,0.922,0.0,"-0,012911","0,12","0,3","0,819002953"
2013-02-21,0.9279,0.93271,0.9272,0.9279,0.9279,0.0,"-0,032955","0,12","0,3","0,819002953"
2013-02-22,0.9306,0.93262,0.9282,0.93067,0.93067,0.0,"-0,023064","0,11","0,3","0,819002953"
2013-02-25,0.9304,0.93166,0.92339,0.9304,0.9304,0.0,"-0,039549","0,09","0,3","0,819002953"
2013-02-26,0.9317,0.93329,0.92873,0.93141,0.93141,0.0,"-0,015253","0,11","0,3","0,819002953"
2013-02-27,0.9316,0.93298,0.9288,0.9316,0.9316,0.0,"-0,021005","0,11","0,3","0,819002953"
2013-02-28,0.9286,0.93514,0.9281,0.92851,0.92851,0.0,"-0,035067","0,07","0,3","0,819002953"
2013-03-01,0.93691,0.94616,0.935,0.9371,0.9371,0.0,"-0,040049","0,07","0,2","0,261450858"
2013-03-04,0.94222,0.9439,0.9412,0.94202,0.94202,0.0,"-0,036447","0,07","0,2","0,261450858"
2013-03-05,0.9401,0.9427,0.9393,0.9403,0.9403,0.0,"-0,024548","0,09","0,2","0,261450858"
2013-03-06,0.9411,0.94682,0.9401,0.94119,0.94119,0.0,"-0,031642","0,09","0,2","0,261450858"
2013-03-07,0.9485,0.9488,0.9411,0.9485,0.9485,0.0,"-0,014228","0,1","0,2","0,261450858"
2013-03-08,0.9423,0.95465,0.9418,0.9422,0.9422,0.0,"-0,004871","0,09","0,2","0,261450858"
2013-03-11,0.9523,0.95248,0.9487,0.9523,0.9523,0.0,"-0,030109","0,09","0,2","0,261450858"
2013-03-12,0.9482,0.95023,0.9437,0.94823,0.94823,0.0,"-0,033007","0,1","0,2","0,261450858"
2013-03-13,0.9471,0.9521,0.94304,0.9472,0.9472,0.0,"-0,023031","0,09","0,2","0,261450858"
2013-03-14,0.9526,0.95658,0.95026,0.95258,0.95258,0.0,"-0,050951","0,08","0,2","0,261450858"
2013-03-15,0.9469,0.94753,0.93796,0.94691,0.94691,0.0,"-0,029627","0,07","0,2","0,261450858"
2013-03-18,0.9452,0.94599,0.94171,0.9454,0.9454,0.0,"-0,025606","0,07","0,2","0,261450858"
2013-03-19,0.9472,0.94779,0.94259,0.9472,0.9472,0.0,"-0,0135","0,08","0,2","0,261450858"
2013-03-20,0.9476,0.948,0.94254,0.94763,0.94763,0.0,"-0,014973","0,08","0,2","0,261450858"
2013-03-21,0.9446,0.9482,0.9438,0.9446,0.9446,0.0,"0,011137","0,08","0,2","0,261450858"
2013-03-22,0.9463,0.94733,0.94,0.9462,0.9462,0.0,"-0,039587","0,07","0,2","0,261450858"
2013-03-25,0.93878,0.9484,0.93809,0.9385,0.9385,0.0,"-0,00069","0,06","0,2","0,261450858"
2013-03-26,0.94824,0.95023,0.9472,0.94831,0.94831,0.0,"-0,02192","0,08","0,2","0,261450858"
2013-03-27,0.9482,0.9545,0.9477,0.9481,0.9481,0.0,"-0,027455","0,06","0,2","0,261450858"
2013-03-28,0.9538,0.95468,0.94713,0.9539,0.9539,0.0,"-0,017292","0,04","0,2","0,261450858"
2013-03-29,0.94917,0.95086,0.94809,0.94924,0.94924,0.0,"-0,017292","0,04","0,2","0,261450858"
2013-04-01,0.9501,0.9526,0.9454,0.95012,0.95012,0.0,"-0,017292","0,06","0,0","-0,103963948"
2013-04-02,0.9464,0.9493,0.9444,0.9463,0.9463,0.0,"-0,018408","0,06","0,0","-0,103963948"
2013-04-03,0.94869,0.95185,0.94418,0.94863,0.94863,0.0,"-0,012678","0,06","0,0","-0,103963948"
2013-04-04,0.9448,0.95226,0.9439,0.9448,0.9448,0.0,"0,012642","0,07","0,0","-0,103963948"
2013-04-05,0.9405,0.94323,0.9312,0.94055,0.94055,0.0,"-0,0003","0,05","0,0","-0,103963948"
2013-04-08,0.93388,0.9358,0.9331,0.9339,0.9339,0.0,"0,00066","0,05","0,0","-0,103963948"
2013-04-09,0.9341,0.93643,0.93075,0.9343,0.9343,0.0,"-0,002791","0,06","0,0","-0,103963948"
2013-04-10,0.93242,0.93351,0.9295,0.9323,0.9323,0.0,"-0,017927","0,07","0,0","-0,103963948"
2013-04-11,0.9332,0.9338,0.9278,0.93332,0.93332,0.0,"-0,00955","0,06","0,0","-0,103963948"
2013-04-12,0.93,0.93304,0.9285,0.9301,0.9301,0.0,"-0,037319","0,05","0,0","-0,103963948"
2013-04-15,0.9284,0.93114,0.9269,0.92835,0.92835,0.0,"-0,009763","0,04","0,0","-0,103963948"
2013-04-16,0.93,0.93245,0.9251,0.93,0.93,0.0,"-0,0075","0,06","0,0","-0,103963948"
2013-04-17,0.9222,0.93154,0.92064,0.9222,0.9222,0.0,"-0,007395","0,05","0,0","-0,103963948"
2013-04-18,0.9324,0.9333,0.9294,0.9325,0.9325,0.0,"-0,011524","0,03","0,0","-0,103963948"
2013-04-19,0.93238,0.93251,0.92776,0.9323,0.9323,0.0,"-0,002248","0,04","0,0","-0,103963948"
2013-04-22,0.9333,0.93682,0.9314,0.93334,0.93334,0.0,"-0,006173","0,04","0,0","-0,103963948"
2013-04-23,0.9344,0.94293,0.9328,0.93436,0.93436,0.0,"-0,009756","0,04","0,0","-0,103963948"
2013-04-24,0.9457,0.94976,0.9443,0.9456,0.9456,0.0,"-0,042596","0,05","0,0","-0,103963948"
2013-04-25,0.9473,0.94813,0.94226,0.94741,0.94741,0.0,"-0,038508","0,04","0,0","-0,103963948"
2013-04-26,0.9453,0.9454,0.9402,0.94513,0.94513,0.0,"-0,040078","0,04","0,0","-0,103963948"
2013-04-29,0.9421,0.9429,0.9355,0.94203,0.94203,0.0,"-0,012513","0,03","0,0","-0,103963948"
2013-04-30,0.9373,0.93823,0.92802,0.9371,0.9371,0.0,"-0,008163","0,03","0,0","-0,103963948"
2013-05-01,0.9293,0.9308,0.92478,0.92934,0.92934,0.0,"-0,008163","0,03","0,1","0,178040777"
2013-05-02,0.92698,0.93618,0.9266,0.9268,0.9268,0.0,"-0,025263","0,02","0,1","0,178040777"
2013-05-03,0.93474,0.93959,0.9312,0.9347,0.9347,0.0,"-0,034189","0,02","0,1","0,178040777"
2013-05-06,0.93534,0.9397,0.9336,0.93517,0.93517,0.0,"-0,007512","0,01","0,1","0,178040777"
2013-05-07,0.9385,0.94358,0.9366,0.9385,0.9385,0.0,"-0,007512","0,01","0,1","0,178040777"
2013-05-08,0.9408,0.94107,0.9339,0.9408,0.9408,0.0,"-0,0067","0,01","0,1","0,178040777"
2013-05-09,0.9349,0.9416,0.93348,0.935,0.935,0.0,"-0,0067","0,02","0,1","0,178040777"
2013-05-10,0.9494,0.9623,0.9475,0.94939,0.94939,0.0,"-0,01433","0,02","0,1","0,178040777"
2013-05-13,0.9586,0.95951,0.9547,0.9587,0.9587,0.0,"-0,026601","0,02","0,1","0,178040777"
2013-05-14,0.9563,0.9611,0.95202,0.9562,0.9562,0.0,"-0,030172","0,01","0,1","0,178040777"
2013-05-15,0.96525,0.9746,0.9642,0.96524,0.96524,0.0,"-0,032085","0,01","0,1","0,178040777"
2013-05-16,0.96541,0.97075,0.9578,0.9653,0.9653,0.0,"-0,037631",0,"0,1","0,178040777"
2013-05-17,0.9646,0.97548,0.9636,0.9646,0.9646,0.0,"-0,022379","0,01","0,1","0,178040777"
2013-05-20,0.9703,0.9716,0.96719,0.9703,0.9703,0.0,"-0,022379","0,01","0,1","0,178040777"
2013-05-21,0.9666,0.97499,0.9664,0.9667,0.9667,0.0,"-0,047761","0,04","0,1","0,178040777"
2013-05-22,0.96927,0.98127,0.9682,0.9691,0.9691,0.0,"-0,043598","0,04","0,1","0,178040777"
2013-05-23,0.98015,0.98168,0.9634,0.9803,0.9803,0.0,"-0,044518","0,03","0,1","0,178040777"
2013-05-24,0.9701,0.97162,0.9597,0.97,0.97,0.0,"-0,044112","0,03","0,1","0,178040777"
2013-05-27,0.9616,0.9645,0.9592,0.96157,0.96157,0.0,"-0,034626","0,03","0,1","0,178040777"
2013-05-28,0.96295,0.97612,0.96295,0.9628,0.9628,0.0,"-0,014393","0,02","0,1","0,178040777"
2013-05-29,0.97703,0.9789,0.9603,0.9769,0.9769,0.0,"-0,030717","0,04","0,1","0,178040777"
2013-05-30,0.9613,0.96483,0.9526,0.9612,0.9612,0.0,"-0,029597","0,02","0,1","0,178040777"
2013-05-31,0.95356,0.96191,0.9513,0.9537,0.9537,0.0,"-0,024285","0,03","0,1","0,178040777"
2013-06-03,0.95696,0.96207,0.9423,0.957,0.957,0.0,"-0,003375","0,03","0,1","0,239970809"
2013-06-04,0.94772,0.95171,0.94528,0.9475,0.9475,0.0,"-0,01634","0,05","0,1","0,239970809"
2013-06-05,0.9483,0.94921,0.9412,0.9483,0.9483,0.0,"-0,013712","0,04","0,1","0,239970809"
