Date,Close,US_infl,CH_infl,US_IR,SARON_close
2013-05-27,0.96157,0.178040777,0.1,0.03,-0.034626
2013-05-28,0.9628,0.178040777,0.1,0.02,-0.014393
2013-05-29,0.9769,0.178040777,0.1,0.04,-0.030717
2013-05-30,0.9612,0.178040777,0.1,0.02,-0.029597
2013-05-31,0.9537,0.178040777,0.1,0.03,-0.024285
2013-06-03,0.957,0.239970809,0.1,0.03,-0.003375
2013-06-04,0.9475,0.239970809,0.1,0.05,-0.01634
2013-06-05,0.9483,0.239970809,0.1,0.04,-0.013712
2013-06-06,0.9418,0.239970809,0.1,0.04,0.011024
2013-06-07,0.92948,0.239970809,0.1,0.04,-0.018434
2013-06-10,0.93711,0.239970809,0.1,0.04,-0.01793
2013-06-11,0.9337,0.239970809,0.1,0.05,-0.023579
2013-06-12,0.9243,0.239970809,0.1,0.04,-0.017416
2013-06-13,0.9206,0.239970809,0.1,0.04,-0.013521
2013-06-14,0.92236,0.239970809,0.1,0.04,-0.00853
2013-06-17,0.9217,0.239970809,0.1,0.05,-0.014659
2013-06-18,0.9223,0.239970809,0.1,0.04,-0.015121
2013-06-19,0.9203,0.239970809,0.1,0.04,-0.014645
2013-06-20,0.92869,0.239970809,0.1,0.03,-0.016568
2013-06-21,0.9261,0.239970809,0.1,0.02,-0.016012
2013-06-24,0.9364,0.239970809,0.1,0.01,-0.027478
2013-06-25,0.93245,0.239970809,0.1,0.03,0.007305
2013-06-26,0.9386,0.239970809,0.1,0.02,-0.011378
2013-06-27,0.94215,0.239970809,0.1,0.02,0.00138
2013-06-28,0.94489,0.239970809,0.1,0.02,0.004224
2013-07-01,0.9451,0.039399753,-0.4,0.01,-0.002897
2013-07-02,0.94497,0.039399753,-0.4,0.02,-0.006295
2013-07-03,0.9506,0.039399753,-0.4,0.03,-0.017264
2013-07-04,0.9466,0.039399753,-0.4,0.03,-0.011512
2013-07-05,0.9565,0.039399753,-0.4,0.03,0.001285
2013-07-08,0.9653,0.039399753,-0.4,0.02,-0.019471
2013-07-09,0.96372,0.039399753,-0.4,0.04,-0.009522
2013-07-10,0.97306,0.039399753,-0.4,0.03,-0.013523
2013-07-11,0.94229,0.039399753,-0.4,0.02,-0.006061
2013-07-12,0.9473,0.039399753,-0.4,0.02,-0.006744
2013-07-15,0.9466,0.039399753,-0.4,0.02,-0.009146
2013-07-16,0.9483,0.039399753,-0.4,0.02,0.001919
2013-07-17,0.9402,0.039399753,-0.4,0.02,-0.002066
2013-07-18,0.9414,0.039399753,-0.4,0.01,0.000411
2013-07-19,0.94436,0.039399753,-0.4,0.01,0.004407
2013-07-22,0.9394,0.039399753,-0.4,0.01,-0.014068
2013-07-23,0.93596,0.039399753,-0.4,0.02,-0.019225
2013-07-24,0.9348,0.039399753,-0.4,0.02,-0.022022
2013-07-25,0.93801,0.039399753,-0.4,0.02,-0.020996
2013-07-26,0.92986,0.039399753,-0.4,0.02,-0.025615
2013-07-29,0.92802,0.039399753,-0.4,0.01,-0.017158
2013-07-30,0.93089,0.039399753,-0.4,0.03,-0.00887
2013-07-31,0.92962,0.039399753,-0.4,0.03,-0.005746
2013-08-01,0.926,0.120293156,-0.1,0.02,-0.005746
2013-08-02,0.93643,0.120293156,-0.1,0.02,0.000859
2013-08-05,0.9292,0.120293156,-0.1,0.03,-0.015265
2013-08-06,0.92749,0.120293156,-0.1,0.05,-0.02141
2013-08-07,0.925,0.120293156,-0.1,0.05,-0.023291
2013-08-08,0.9214,0.120293156,-0.1,0.05,-0.020284
2013-08-09,0.92002,0.120293156,-0.1,0.05,-0.017238
2013-08-12,0.922,0.120293156,-0.1,0.05,-0.023263
2013-08-13,0.92637,0.120293156,-0.1,0.06,-0.014501
2013-08-14,0.93264,0.120293156,-0.1,0.06,-0.018151
2013-08-15,0.93383,0.120293156,-0.1,0.05,-0.024513
2013-08-16,0.92532,0.120293156,-0.1,0.05,-0.021446
2013-08-19,0.9271,0.120293156,-0.1,0.03,-0.031582
2013-08-20,0.9242,0.120293156,-0.1,0.03,-0.01483
2013-08-21,0.91684,0.120293156,-0.1,0.02,-0.017139
2013-08-22,0.9233,0.120293156,-0.1,0.01,-0.002588
2013-08-23,0.92359,0.120293156,-0.1,0.02,-0.012467
2013-08-26,0.92101,0.120293156,-0.1,0.03,0.004922
2013-08-27,0.9219,0.120293156,-0.1,0.04,-0.024752
2013-08-28,0.9171,0.120293156,-0.1,0.04,-0.018257
2013-08-29,0.92261,0.120293156,-0.1,0.03,-0.020279
2013-08-30,0.9313,0.120293156,-0.1,0.02,0.010574
2013-09-02,0.9322,0.116300449,0.3,0.02,0.008055
2013-09-03,0.9347,0.116300449,0.3,0.03,-0.016965
2013-09-04,0.9362,0.116300449,0.3,0.02,-0.018028
2013-09-05,0.9357,0.116300449,0.3,0.03,-0.021079
2013-09-06,0.94496,0.116300449,0.3,0.02,-0.016634
2013-09-09,0.93871,0.116300449,0.3,0.02,-0.009698
2013-09-10,0.93256,0.116300449,0.3,0.01,-0.005067
2013-09-11,0.9349,0.116300449,0.3,0.01,-0.013299
2013-09-12,0.92999,0.116300449,0.3,0.01,-0.015148
2013-09-13,0.93079,0.116300449,0.3,0.01,-0.013529
2013-09-16,0.9251,0.116300449,0.3,0.01,-0.005478
2013-09-17,0.92681,0.116300449,0.3,0.01,-0.018394
2013-09-18,0.926,0.116300449,0.3,0.01,-0.013715
2013-09-19,0.9124,0.116300449,0.3,0.0,-0.009778
2013-09-20,0.91036,0.116300449,0.3,0.01,-0.004973
2013-09-23,0.91052,0.116300449,0.3,0.01,-0.008586
2013-09-24,0.91037,0.116300449,0.3,0.02,-0.013642
2013-09-25,0.9134,0.116300449,0.3,0.02,-0.015477
2013-09-26,0.9099,0.116300449,0.3,0.04,-0.011029
2013-09-27,0.9101,0.116300449,0.3,0.03,-0.009666
2013-09-30,0.9052,0.116300449,0.3,0.03,-0.001193
2013-10-01,0.9053,-0.257528326,-0.1,0.1,-0.014326
2013-10-02,0.90646,-0.257528326,-0.1,0.08,-0.020685
2013-10-03,0.90209,-0.257528326,-0.1,0.12,-0.014532
2013-10-04,0.8988,-0.257528326,-0.1,0.11,-0.014962
2013-10-07,0.9053,-0.257528326,-0.1,0.13,-0.007279
2013-10-08,0.9053,-0.257528326,-0.1,0.27,-0.020075
2013-10-09,0.90196,-0.257528326,-0.1,0.26,-0.008519
2013-10-10,0.91055,-0.257528326,-0.1,0.25,-0.001288
2013-10-11,0.91081,-0.257528326,-0.1,0.25,-0.013249
2013-10-14,0.90986,-0.257528326,-0.1,0.25,-0.010041
2013-10-15,0.91117,-0.257528326,-0.1,0.32,-0.007414
2013-10-16,0.91334,-0.257528326,-0.1,0.14,-0.021263
2013-10-17,0.9142,-0.257528326,-0.1,0.01,-0.016272
2013-10-18,0.9031,-0.257528326,-0.1,0.01,-0.013366
2013-10-21,0.90215,-0.257528326,-0.1,0.02,-0.013587
2013-10-22,0.9023,-0.257528326,-0.1,0.04,-0.023967
2013-10-23,0.895,-0.257528326,-0.1,0.02,-0.01375
2013-10-24,0.89234,-0.257528326,-0.1,0.02,-0.006073
2013-10-25,0.8922,-0.257528326,-0.1,0.02,-0.015741
2013-10-28,0.8925,-0.257528326,-0.1,0.02,-0.011844
2013-10-29,0.89562,-0.257528326,-0.1,0.06,-0.022477
2013-10-30,0.89947,-0.257528326,-0.1,0.05,-0.017613
2013-10-31,0.90025,-0.257528326,-0.1,0.03,-0.016479
2013-11-01,0.90746,-0.204242419,0.0,0.03,-0.014861
2013-11-04,0.9124,-0.204242419,0.0,0.02,-0.015659
2013-11-05,0.9097,-0.204242419,0.0,0.06,-0.018693
2013-11-06,0.9135,-0.204242419,0.0,0.05,-0.020245
2013-11-07,0.91185,-0.204242419,0.0,0.04,-0.016691
2013-11-08,0.91663,-0.204242419,0.0,0.04,-0.02631
2013-11-11,0.92287,-0.204242419,0.0,0.04,-0.022634
2013-11-12,0.9194,-0.204242419,0.0,0.05,-0.016953
2013-11-13,0.91723,-0.204242419,0.0,0.06,-0.015383
2013-11-14,0.9135,-0.204242419,0.0,0.06,-0.015596
2013-11-15,0.91784,-0.204242419,0.0,0.06,-0.022294
2013-11-18,0.91542,-0.204242419,0.0,0.05,-0.016236
2013-11-19,0.9128,-0.204242419,0.0,0.05,-0.019448
2013-11-20,0.90868,-0.204242419,0.0,0.06,-0.012127
2013-11-21,0.91687,-0.204242419,0.0,0.02,-0.015934
2013-11-22,0.914,-0.204242419,0.0,0.02,-0.02607
2013-11-25,0.90695,-0.204242419,0.0,0.04,-0.01298
2013-11-26,0.91076,-0.204242419,0.0,0.07,-0.018507
2013-11-27,0.90685,-0.204242419,0.0,0.06,-0.013708
2013-11-28,0.90826,-0.204242419,0.0,0.06,0.0003
2013-11-29,0.90589,-0.204242419,0.0,0.05,-0.033343
2013-12-02,0.90638,-0.00858115,-0.2,0.02,-0.021278
2013-12-03,0.90867,-0.00858115,-0.2,0.04,-0.021653
2013-12-04,0.9042,-0.00858115,-0.2,0.04,-0.030983
2013-12-05,0.90242,-0.00858115,-0.2,0.02,-0.018392
2013-12-06,0.8966,-0.00858115,-0.2,0.03,-0.024001
2013-12-09,0.89221,-0.00858115,-0.2,0.04,-0.02221
2013-12-10,0.89005,-0.00858115,-0.2,0.03,-0.011107
2013-12-11,0.887,-0.00858115,-0.2,0.02,-0.011107
2013-12-12,0.8867,-0.00858115,-0.2,0.01,-0.019155
2013-12-13,0.88934,-0.00858115,-0.2,0.02,-0.021793
2013-12-16,0.8896,-0.00858115,-0.2,0.02,-0.023028
2013-12-17,0.8871,-0.00858115,-0.2,0.02,-0.017066
2013-12-18,0.88476,-0.00858115,-0.2,0.01,-0.016149
2013-12-19,0.89431,-0.00858115,-0.2,0.01,-0.01339
2013-12-20,0.8983,-0.00858115,-0.2,0.02,-0.016727
2013-12-23,0.89535,-0.00858115,-0.2,0.01,-0.006682
2013-12-24,0.89353,-0.00858115,-0.2,0.01,-0.006162
2013-12-25,0.89551,-0.00858115,-0.2,0.01,-0.006162
2013-12-26,0.8963,-0.00858115,-0.2,0.0,-0.006162
2013-12-27,0.89615,-0.00858115,-0.2,0.01,-0.032551
2013-12-30,0.8914,-0.00858115,-0.2,0.01,-0.034104
2013-12-31,0.8872,-0.00858115,-0.2,0.01,0.089315
2014-01-01,0.89269,0.372024767,-0.3,0.01,0.089315
2014-01-02,0.8915,0.372024767,-0.3,0.01,0.089315
2014-01-03,0.89914,0.372024767,-0.3,0.02,-0.017995
2014-01-06,0.90503,0.372024767,-0.3,0.01,-0.021257
2014-01-07,0.90376,0.372024767,-0.3,0.01,-0.008264
2014-01-08,0.90932,0.372024767,-0.3,0.0,-0.016409
2014-01-09,0.9115,0.372024767,-0.3,0.01,-0.016541
2014-01-10,0.90683,0.372024767,-0.3,0.01,-0.015385
2014-01-13,0.902,0.372024767,-0.3,0.0,-0.0147
2014-01-14,0.8992,0.372024767,-0.3,0.0,-0.016201
2014-01-15,0.903,0.372024767,-0.3,0.01,-0.016169
2014-01-16,0.9092,0.372024767,-0.3,0.01,-0.012681
2014-01-17,0.90478,0.372024767,-0.3,0.01,-0.007982
2014-01-20,0.9114,0.372024767,-0.3,0.01,-0.009422
2014-01-21,0.91086,0.372024767,-0.3,0.01,-0.013349
2014-01-22,0.9103,0.372024767,-0.3,0.0,-0.015212
2014-01-23,0.91222,0.372024767,-0.3,0.01,-0.020817
2014-01-24,0.89802,0.372024767,-0.3,0.04,-0.013195
2014-01-27,0.8938,0.372024767,-0.3,0.04,-0.020919
2014-01-28,0.89639,0.372024767,-0.3,0.05,-0.016604
2014-01-29,0.89959,0.372024767,-0.3,0.04,-0.024012
2014-01-30,0.895,0.372024767,-0.3,0.04,-0.015149
2014-01-31,0.90247,0.372024767,-0.3,0.03,-0.015391
2014-02-03,0.90649,0.369790865,0.1,0.04,-0.01323
2014-02-04,0.90135,0.369790865,0.1,0.12,-0.013785
2014-02-05,0.9039,0.369790865,0.1,0.13,-0.011165
2014-02-06,0.9039,0.369790865,0.1,0.07,-0.021203
2014-02-07,0.90068,0.369790865,0.1,0.1,-0.013671
2014-02-10,0.8988,0.369790865,0.1,0.07,-0.009885
2014-02-11,0.8966,0.369790865,0.1,0.05,-0.013962
2014-02-12,0.8982,0.369790865,0.1,0.01,-0.016877
2014-02-13,0.90067,0.369790865,0.1,0.01,-0.006551
2014-02-14,0.8934,0.369790865,0.1,0.01,-0.025318
2014-02-17,0.8917,0.369790865,0.1,0.01,-0.02117
2014-02-18,0.8917,0.369790865,0.1,0.02,-0.024456
2014-02-19,0.88785,0.369790865,0.1,0.04,-0.01852
2014-02-20,0.88882,0.369790865,0.1,0.02,-0.015958
2014-02-21,0.88931,0.369790865,0.1,0.02,-0.020545
2014-02-24,0.8873,0.369790865,0.1,0.02,-0.030739
2014-02-25,0.88873,0.369790865,0.1,0.04,-0.032393
2014-02-26,0.887,0.369790865,0.1,0.04,-0.013315
2014-02-27,0.8906,0.369790865,0.1,0.04,-0.01354
2014-02-28,0.8883,0.369790865,0.1,0.04,-0.02602
2014-03-03,0.8796,0.644004413,0.4,0.04,-0.023547
2014-03-04,0.88279,0.644004413,0.4,0.06,-0.018905
2014-03-05,0.8873,0.644004413,0.4,0.06,-0.022893
2014-03-06,0.88732,0.644004413,0.4,0.06,-0.010701
2014-03-07,0.8802,0.644004413,0.4,0.06,-0.012372
2014-03-10,0.8776,0.644004413,0.4,0.05,-0.013658
2014-03-11,0.87756,0.644004413,0.4,0.06,-0.013072
2014-03-12,0.8774,0.644004413,0.4,0.05,-0.019458
2014-03-13,0.87411,0.644004413,0.4,0.06,-0.021538
2014-03-14,0.87483,0.644004413,0.4,0.05,-0.013699
2014-03-17,0.87225,0.644004413,0.4,0.05,-0.017183
2014-03-18,0.8733,0.644004413,0.4,0.07,-0.016277
2014-03-19,0.87318,0.644004413,0.4,0.07,-0.018881
2014-03-20,0.8817,0.644004413,0.4,0.06,-0.029042
2014-03-21,0.8832,0.644004413,0.4,0.05,-0.013778
2014-03-24,0.88215,0.644004413,0.4,0.05,-0.009535
2014-03-25,0.88058,0.644004413,0.4,0.05,-0.007511
2014-03-26,0.88311,0.644004413,0.4,0.05,-0.014634
2014-03-27,0.88516,0.644004413,0.4,0.02,-0.018214
2014-03-28,0.88655,0.644004413,0.4,0.03,-0.022105
2014-03-31,0.8868,0.644004413,0.4,0.03,-0.000316
2014-04-01,0.8842,0.329675445,0.1,0.02,-0.01723
2014-04-02,0.88325,0.329675445,0.1,0.02,-0.025772
2014-04-03,0.88651,0.329675445,0.1,0.03,0.007977
2014-04-04,0.8907,0.329675445,0.1,0.03,-0.009346
2014-04-07,0.8916,0.329675445,0.1,0.03,-0.012109
2014-04-08,0.88764,0.329675445,0.1,0.04,-0.017841
2014-04-09,0.88375,0.329675445,0.1,0.03,-0.011004
2014-04-10,0.87989,0.329675445,0.1,0.03,-0.012418
2014-04-11,0.876,0.329675445,0.1,0.04,-0.024039
2014-04-14,0.8769,0.329675445,0.1,0.03,-0.017185
2014-04-15,0.8802,0.329675445,0.1,0.03,-0.015573
2014-04-16,0.88035,0.329675445,0.1,0.03,-0.021629
2014-04-17,0.88138,0.329675445,0.1,0.02,-0.01906
2014-04-18,0.88287,0.329675445,0.1,0.02,-0.01906
2014-04-21,0.8831,0.329675445,0.1,0.02,-0.01906
2014-04-22,0.88521,0.329675445,0.1,0.02,-0.02509
2014-04-23,0.88477,0.329675445,0.1,0.02,-0.019466
2014-04-24,0.88346,0.329675445,0.1,0.0,-0.021403
2014-04-25,0.88161,0.329675445,0.1,0.01,-0.019571
2014-04-28,0.8807,0.329675445,0.1,0.0,-0.016929
2014-04-29,0.8802,0.329675445,0.1,0.02,-0.017773
2014-04-30,0.8832,0.329675445,0.1,0.02,-0.038873
2014-05-01,0.88,0.349260984,0.3,0.02,-0.038873
2014-05-02,0.87912,0.349260984,0.3,0.01,-5.4e-05
2014-05-05,0.8776,0.349260984,0.3,0.01,-0.010579
2014-05-06,0.8777,0.349260984,0.3,0.03,-0.012724
2014-05-07,0.8741,0.349260984,0.3,0.03,-0.015858
2014-05-08,0.87613,0.349260984,0.3,0.02,-0.009308
2014-05-09,0.8798,0.349260984,0.3,0.02,0.001271
2014-05-12,0.8866,0.349260984,0.3,0.02,-0.007973
2014-05-13,0.88765,0.349260984,0.3,0.03,-0.011123
2014-05-14,0.8896,0.349260984,0.3,0.02,-0.013059
2014-05-15,0.88938,0.349260984,0.3,0.01,-0.011724
2014-05-16,0.8905,0.349260984,0.3,0.01,-0.015583
2014-05-19,0.89196,0.349260984,0.3,0.01,-0.010822
2014-05-20,0.89203,0.349260984,0.3,0.04,-0.019948
2014-05-21,0.89163,0.349260984,0.3,0.04,-0.02321
2014-05-22,0.8933,0.349260984,0.3,0.03,-0.020337
2014-05-23,0.89442,0.349260984,0.3,0.04,-0.012937
2014-05-26,0.89558,0.349260984,0.3,0.04,-0.01382
2014-05-27,0.89466,0.349260984,0.3,0.03,-0.019648
2014-05-28,0.8964,0.349260984,0.3,0.04,-0.026917
2014-05-29,0.89814,0.349260984,0.3,0.05,-0.026917
2014-05-30,0.8979,0.349260984,0.3,0.05,-0.022355
2014-06-02,0.89549,0.186212694,-0.1,0.04,-0.021786
2014-06-03,0.89853,0.186212694,-0.1,0.04,-0.028924
2014-06-04,0.8967,0.186212694,-0.1,0.04,-0.012409
2014-06-05,0.8968,0.186212694,-0.1,0.03,-0.031728
2014-06-06,0.89171,0.186212694,-0.1,0.02,-0.018825
2014-06-09,0.89319,0.186212694,-0.1,0.03,-0.018825
2014-06-10,0.89701,0.186212694,-0.1,0.04,-0.021903
2014-06-11,0.89945,0.186212694,-0.1,0.03,-0.03011
2014-06-12,0.8995,0.186212694,-0.1,0.02,-0.035934
2014-06-13,0.898,0.186212694,-0.1,0.02,-0.03543
2014-06-16,0.9002,0.186212694,-0.1,0.03,-0.018489
2014-06-17,0.897,0.186212694,-0.1,0.03,-0.023857
2014-06-18,0.8991,0.186212694,-0.1,0.03,-0.015518
2014-06-19,0.8961,0.186212694,-0.1,0.01,-0.015535
2014-06-20,0.8938,0.186212694,-0.1,0.01,-0.015121
2014-06-23,0.89553,0.186212694,-0.1,0.02,-0.038805
2014-06-24,0.8944,0.186212694,-0.1,0.01,-0.005833
2014-06-25,0.89377,0.186212694,-0.1,0.01,-0.018911
2014-06-26,0.8927,0.186212694,-0.1,0.01,-0.031358
2014-06-27,0.89342,0.186212694,-0.1,0.02,-0.024602
2014-06-30,0.891,0.186212694,-0.1,0.02,-0.036625
2014-07-01,0.88673,-0.039019396,-0.4,0.03,-0.020485
2014-07-02,0.88748,-0.039019396,-0.4,0.02,-0.02654
2014-07-03,0.88919,-0.039019396,-0.4,0.01,-0.025396
2014-07-04,0.89327,-0.039019396,-0.4,0.01,-0.028847
2014-07-07,0.8948,-0.039019396,-0.4,0.02,-0.036509
2014-07-08,0.8932,-0.039019396,-0.4,0.02,-0.024152
2014-07-09,0.8925,-0.039019396,-0.4,0.03,-0.030609
2014-07-10,0.89075,-0.039019396,-0.4,0.02,-0.020389
2014-07-11,0.89259,-0.039019396,-0.4,0.02,-0.03117
2014-07-14,0.89251,-0.039019396,-0.4,0.02,-0.025598
2014-07-15,0.8916,-0.039019396,-0.4,0.02,-0.03198
2014-07-16,0.89545,-0.039019396,-0.4,0.02,-0.032282
2014-07-17,0.89798,-0.039019396,-0.4,0.02,-0.018523
2014-07-18,0.89781,-0.039019396,-0.4,0.03,-0.021979
2014-07-21,0.89787,-0.039019396,-0.4,0.02,-0.028097
2014-07-22,0.8979,-0.039019396,-0.4,0.03,-0.013926
2014-07-23,0.90212,-0.039019396,-0.4,0.03,-0.016074
2014-07-24,0.9021,-0.039019396,-0.4,0.04,-0.02493
2014-07-25,0.90251,-0.039019396,-0.4,0.03,-0.01815
2014-07-28,0.90474,-0.039019396,-0.4,0.03,-0.030089
2014-07-29,0.90401,-0.039019396,-0.4,0.03,-0.045361
2014-07-30,0.90681,-0.039019396,-0.4,0.03,-0.029617
2014-07-31,0.9087,-0.039019396,-0.4,0.01,-0.034751
2014-08-01,0.9085,-0.167051417,0.0,0.01,-0.034751
2014-08-04,0.90605,-0.167051417,0.0,0.02,-0.0272
2014-08-05,0.90658,-0.167051417,0.0,0.03,-0.021326
2014-08-06,0.9092,-0.167051417,0.0,0.03,-0.018747
2014-08-07,0.90768,-0.167051417,0.0,0.03,-0.023197
2014-08-08,0.9089,-0.167051417,0.0,0.03,-0.029019
2014-08-11,0.90578,-0.167051417,0.0,0.03,-0.033798
2014-08-12,0.90669,-0.167051417,0.0,0.05,-0.021932
2014-08-13,0.90761,-0.167051417,0.0,0.04,-0.020245
2014-08-14,0.90731,-0.167051417,0.0,0.04,-0.024445
2014-08-15,0.90674,-0.167051417,0.0,0.03,-0.030021
2014-08-18,0.90342,-0.167051417,0.0,0.02,-0.020635
2014-08-19,0.9067,-0.167051417,0.0,0.04,-0.009929
2014-08-20,0.9092,-0.167051417,0.0,0.04,-0.006418
2014-08-21,0.91349,-0.167051417,0.0,0.03,-0.003143
2014-08-22,0.9116,-0.167051417,0.0,0.04,-0.000795
2014-08-25,0.91661,-0.167051417,0.0,0.02,-0.004246
2014-08-26,0.916,-0.167051417,0.0,0.04,-0.007228
2014-08-27,0.91755,-0.167051417,0.0,0.02,-0.000214
2014-08-28,0.91496,-0.167051417,0.0,0.02,-0.009641
2014-08-29,0.91504,-0.167051417,0.0,0.02,0.006218
2014-09-01,0.91891,0.075256882,0.1,0.02,-0.005842
2014-09-02,0.9193,0.075256882,0.1,0.02,0.001643
2014-09-03,0.91937,0.075256882,0.1,0.02,0.011344
2014-09-04,0.9178,0.075256882,0.1,0.02,0.001001
2014-09-05,0.93281,0.075256882,0.1,0.02,0.001238
2014-09-08,0.9311,0.075256882,0.1,0.01,0.001205
2014-09-09,0.9361,0.075256882,0.1,0.01,-0.011104
2014-09-10,0.9323,0.075256882,0.1,0.01,-0.012621
2014-09-11,0.9368,0.075256882,0.1,0.01,-0.005588
2014-09-12,0.936,0.075256882,0.1,0.01,-0.006883
2014-09-15,0.93372,0.075256882,0.1,0.01,-0.003932
2014-09-16,0.93555,0.075256882,0.1,0.01,-0.016479
2014-09-17,0.9327,0.075256882,0.1,0.01,-0.020527
2014-09-18,0.94229,0.075256882,0.1,0.01,-0.021345
2014-09-19,0.93435,0.075256882,0.1,0.01,0.005787
2014-09-22,0.94017,0.075256882,0.1,0.0,-0.014265
2014-09-23,0.93974,0.075256882,0.1,0.01,-0.004762
2014-09-24,0.93937,0.075256882,0.1,0.01,-0.012614
2014-09-25,0.94592,0.075256882,0.1,0.0,-0.003013
2014-09-26,0.94659,0.075256882,0.1,0.01,-0.00389
2014-09-29,0.952,0.075256882,0.1,0.01,-0.008714
2014-09-30,0.9509,0.075256882,0.1,0.02,0.01231
2014-10-01,0.955,-0.251227781,0.0,0.01,-0.005411
2014-10-02,0.95612,-0.251227781,0.0,0.01,-0.010241
2014-10-03,0.9539,-0.251227781,0.0,0.01,-0.01138
2014-10-06,0.96776,-0.251227781,0.0,0.01,-0.001254
2014-10-07,0.95901,-0.251227781,0.0,0.02,0.006409
2014-10-08,0.957,-0.251227781,0.0,0.01,0.000374
2014-10-09,0.9514,-0.251227781,0.0,0.02,0.011706
2014-10-10,0.95425,-0.251227781,0.0,0.02,0.01461
2014-10-13,0.95618,-0.251227781,0.0,0.02,0.013081
2014-10-14,0.9499,-0.251227781,0.0,0.03,0.007096
2014-10-15,0.95503,-0.251227781,0.0,0.02,0.000818
2014-10-16,0.9414,-0.251227781,0.0,0.04,-0.002285
2014-10-17,0.9427,-0.251227781,0.0,0.03,0.005855
2014-10-20,0.9469,-0.251227781,0.0,0.03,-0.000278
2014-10-21,0.9431,-0.251227781,0.0,0.04,-0.004479
2014-10-22,0.9492,-0.251227781,0.0,0.04,-0.001614
2014-10-23,0.95405,-0.251227781,0.0,0.02,0.002001
2014-10-24,0.95379,-0.251227781,0.0,0.02,-0.019777
2014-10-27,0.95165,-0.251227781,0.0,0.03,-0.018171
2014-10-28,0.9492,-0.251227781,0.0,0.02,-0.014162
2014-10-29,0.9466,-0.251227781,0.0,0.01,-0.004203
2014-10-30,0.9548,-0.251227781,0.0,0.01,-0.006667
2014-10-31,0.9561,-0.251227781,0.0,0.01,-0.034484
2014-11-03,0.9644,-0.539941794,0.0,0.03,-0.003525
2014-11-04,0.9647,-0.539941794,0.0,0.04,-0.00789
2014-11-05,0.9593,-0.539941794,0.0,0.04,0.000471
2014-11-06,0.96447,-0.539941794,0.0,0.04,-0.006144
2014-11-07,0.9728,-0.539941794,0.0,0.04,0.006738
2014-11-10,0.96532,-0.539941794,0.0,0.04,-0.021996
2014-11-11,0.9676,-0.539941794,0.0,0.04,-0.018816
2014-11-12,0.9644,-0.539941794,0.0,0.05,-0.019527
2014-11-13,0.967,-0.539941794,0.0,0.05,0.009125
2014-11-14,0.9636,-0.539941794,0.0,0.04,-0.003761
2014-11-17,0.95958,-0.539941794,0.0,0.02,-0.006801
2014-11-18,0.9648,-0.539941794,0.0,0.04,-0.002024
2014-11-19,0.9585,-0.539941794,0.0,0.04,-0.002251
2014-11-20,0.95801,-0.539941794,0.0,0.04,-0.005887
2014-11-21,0.9583,-0.539941794,0.0,0.04,-0.006473
2014-11-24,0.9716,-0.539941794,0.0,0.04,-0.004485
2014-11-25,0.967,-0.539941794,0.0,0.06,-0.002515
2014-11-26,0.96355,-0.539941794,0.0,0.06,0.006122
2014-11-27,0.96114,-0.539941794,0.0,0.06,0.01058
2014-11-28,0.96464,-0.539941794,0.0,0.04,-0.015032
2014-12-01,0.9677,-0.567010091,-0.5,0.01,0.001775
2014-12-02,0.96469,-0.567010091,-0.5,0.04,-0.001461
2014-12-03,0.9718,-0.567010091,-0.5,0.03,-0.003792
2014-12-04,0.97715,-0.567010091,-0.5,0.03,0.007964
2014-12-05,0.9706,-0.567010091,-0.5,0.02,-0.00215
2014-12-08,0.9782,-0.567010091,-0.5,0.03,0.000282
2014-12-09,0.97624,-0.567010091,-0.5,0.05,0.001829
2014-12-10,0.9704,-0.567010091,-0.5,0.05,-0.007452
2014-12-11,0.96466,-0.567010091,-0.5,0.02,-0.017082
2014-12-12,0.96925,-0.567010091,-0.5,0.02,-0.004963
2014-12-15,0.96378,-0.567010091,-0.5,0.02,-0.013797
2014-12-16,0.9651,-0.567010091,-0.5,0.03,-0.00069
2014-12-17,0.9597,-0.567010091,-0.5,0.03,0.000599
2014-12-18,0.9733,-0.567010091,-0.5,0.04,0.009047
2014-12-19,0.9796,-0.567010091,-0.5,0.01,-0.002817
2014-12-22,0.9842,-0.567010091,-0.5,0.01,-0.005813
2014-12-23,0.98432,-0.567010091,-0.5,0.02,-0.009091
2014-12-24,0.9876,-0.567010091,-0.5,0.01,-0.005918
2014-12-25,0.986,-0.567010091,-0.5,0.01,-0.005918
2014-12-26,0.9849,-0.567010091,-0.5,0.01,-0.005918
2014-12-29,0.9883,-0.567010091,-0.5,0.01,0.000235
2014-12-30,0.9895,-0.567010091,-0.5,0.03,-0.014656
2014-12-31,0.98854,-0.567010091,-0.5,0.03,0.003368
2015-01-01,0.99411,-0.470589237,-0.4,0.03,0.003368
2015-01-02,0.9941,-0.470589237,-0.4,0.02,0.003368
2015-01-05,1.0058,-0.470589237,-0.4,0.02,-0.027237
2015-01-06,1.0062,-0.470589237,-0.4,0.02,-0.027533
2015-01-07,1.0113,-0.470589237,-0.4,0.02,-0.031233
2015-01-08,1.01474,-0.470589237,-0.4,0.01,-0.019287
2015-01-09,1.01829,-0.470589237,-0.4,0.02,-0.017245
2015-01-12,1.01182,-0.470589237,-0.4,0.02,-0.020395
2015-01-13,1.0149,-0.470589237,-0.4,0.02,-0.028323
