date,exszus
07/07/2008,1.0328
08/07/2008,1.0324
09/07/2008,1.0301
10/07/2008,1.0282
11/07/2008,1.0179
14/07/2008,1.0162
15/07/2008,1.0089
16/07/2008,1.0148
17/07/2008,1.0197
18/07/2008,1.0207
21/07/2008,1.0207
22/07/2008,1.0283
23/07/2008,1.0372
24/07/2008,1.0390
25/07/2008,1.0386
28/07/2008,1.0332
29/07/2008,1.0454
30/07/2008,1.0484
31/07/2008,1.0489
01/08/2008,1.0480
04/08/2008,1.0492
05/08/2008,1.0548
06/08/2008,1.0602
07/08/2008,1.0617
08/08/2008,1.0801
11/08/2008,1.0828
12/08/2008,1.0880
13/08/2008,1.0855
14/08/2008,1.0911
15/08/2008,1.0960
18/08/2008,1.0959
19/08/2008,1.0927
20/08/2008,1.1008
21/08/2008,1.0862
22/08/2008,1.0970
25/08/2008,1.0926
26/08/2008,1.1004
27/08/2008,1.1009
28/08/2008,1.0994
29/08/2008,1.1019
01/09/2008,
02/09/2008,1.1070
03/09/2008,1.1055
04/09/2008,1.1094
05/09/2008,1.1110
08/09/2008,1.1306
09/09/2008,1.1250
10/09/2008,1.1360
11/09/2008,1.1395
12/09/2008,1.1335
15/09/2008,1.1194
16/09/2008,1.1199
17/09/2008,1.1208
18/09/2008,1.0988
19/09/2008,1.1107
22/09/2008,1.0834
23/09/2008,1.0813
24/09/2008,1.0889
25/09/2008,1.0883
26/09/2008,1.0890
29/09/2008,1.0964
30/09/2008,1.1189
01/10/2008,1.1209
02/10/2008,1.1339
03/10/2008,1.1295
06/10/2008,1.1456
07/10/2008,1.1399
08/10/2008,1.1272
09/10/2008,1.1311
10/10/2008,1.1221
13/10/2008,
14/10/2008,1.1347
15/10/2008,1.1346
16/10/2008,1.1332
17/10/2008,1.1339
20/10/2008,1.1511
21/10/2008,1.1581
22/10/2008,1.1656
23/10/2008,1.1625
24/10/2008,1.1526
27/10/2008,1.1581
28/10/2008,1.1612
29/10/2008,1.1371
30/10/2008,1.1450
31/10/2008,1.1669
03/11/2008,1.1681
04/11/2008,1.1627
05/11/2008,1.1606
06/11/2008,1.1745
07/11/2008,1.1761
10/11/2008,1.1784
11/11/2008,
12/11/2008,1.1790
13/11/2008,1.1995
14/11/2008,1.1870
17/11/2008,1.1954
18/11/2008,1.1976
19/11/2008,1.2103
20/11/2008,1.2197
21/11/2008,1.2237
24/11/2008,1.1968
25/11/2008,1.1863
26/11/2008,1.2064
27/11/2008,
28/11/2008,1.2165
01/12/2008,1.2076
02/12/2008,1.2062
03/12/2008,1.2142
04/12/2008,1.1971
05/12/2008,1.2238
08/12/2008,1.2036
09/12/2008,1.2062
10/12/2008,1.1949
11/12/2008,1.1872
12/12/2008,1.1796
15/12/2008,1.1590
16/12/2008,1.1406
17/12/2008,1.0852
18/12/2008,1.0775
19/12/2008,1.1105
22/12/2008,1.0949
23/12/2008,1.0856
24/12/2008,1.0788
25/12/2008,
26/12/2008,1.0700
29/12/2008,1.0414
30/12/2008,1.0567
31/12/2008,1.0673
01/01/2009,
02/01/2009,1.0685
05/01/2009,1.1077
06/01/2009,1.1212
07/01/2009,1.0941
08/01/2009,1.0925
09/01/2009,1.1096
12/01/2009,1.1139
13/01/2009,1.1212
14/01/2009,1.1179
15/01/2009,1.1232
16/01/2009,1.1177
19/01/2009,
20/01/2009,1.1432
21/01/2009,1.1473
22/01/2009,1.1538
23/01/2009,1.1629
26/01/2009,1.1437
27/01/2009,1.1388
28/01/2009,1.1442
29/01/2009,1.1507
30/01/2009,1.1612
02/02/2009,1.1640
03/02/2009,1.1419
04/02/2009,1.1579
05/02/2009,1.1654
06/02/2009,1.1694
09/02/2009,1.1566
10/02/2009,1.1535
11/02/2009,1.1599
12/02/2009,1.1634
13/02/2009,1.1581
16/02/2009,
17/02/2009,1.1744
18/02/2009,1.1813
19/02/2009,1.1742
20/02/2009,1.1681
23/02/2009,1.1633
24/02/2009,1.1670
25/02/2009,1.1646
26/02/2009,1.1647
27/02/2009,1.1672
02/03/2009,1.1723
03/03/2009,1.1755
04/03/2009,1.1762
05/03/2009,1.1727
06/03/2009,1.1525
09/03/2009,1.1634
10/03/2009,1.1540
11/03/2009,1.1585
12/03/2009,1.1893
13/03/2009,1.1880
16/03/2009,1.1819
17/03/2009,1.1826
18/03/2009,1.1667
19/03/2009,1.1184
20/03/2009,1.1243
23/03/2009,1.1290
24/03/2009,1.1285
25/03/2009,1.1239
26/03/2009,1.1272
27/03/2009,1.1435
30/03/2009,1.1532
31/03/2009,1.1395
01/04/2009,1.1465
02/04/2009,1.1349
03/04/2009,1.1321
06/04/2009,1.1388
07/04/2009,1.1443
08/04/2009,1.1459
09/04/2009,1.1583
10/04/2009,1.1575
13/04/2009,1.1356
14/04/2009,1.1387
15/04/2009,1.1453
16/04/2009,1.1471
17/04/2009,1.1674
20/04/2009,1.1713
21/04/2009,1.1654
22/04/2009,1.1634
23/04/2009,1.1581
24/04/2009,1.1368
27/04/2009,1.1472
28/04/2009,1.1517
29/04/2009,1.1309
30/04/2009,1.1402
01/05/2009,1.1364
04/05/2009,1.1289
05/05/2009,1.1297
06/05/2009,1.1313
07/05/2009,1.1278
08/05/2009,1.1202
11/05/2009,1.1067
12/05/2009,1.1052
13/05/2009,1.1061
14/05/2009,1.1060
15/05/2009,1.1132
18/05/2009,1.1181
19/05/2009,1.1121
20/05/2009,1.1022
21/05/2009,1.1010
22/05/2009,1.0847
25/05/2009,
26/05/2009,1.0833
27/05/2009,1.0861
28/05/2009,1.0838
29/05/2009,1.0692
01/06/2009,1.0688
02/06/2009,1.0624
03/06/2009,1.0684
04/06/2009,1.0679
05/06/2009,1.0852
08/06/2009,1.0929
09/06/2009,1.0822
10/06/2009,1.0816
11/06/2009,1.0721
12/06/2009,1.0756
15/06/2009,1.0942
16/06/2009,1.0853
17/06/2009,1.0870
18/06/2009,1.0827
19/06/2009,1.0773
22/06/2009,1.0875
23/06/2009,1.0707
24/06/2009,1.0842
25/06/2009,1.0960
26/06/2009,1.0856
29/06/2009,1.0849
30/06/2009,1.0867
01/07/2009,1.0720
02/07/2009,1.0836
03/07/2009,1.0863
06/07/2009,1.0877
07/07/2009,1.0858
08/07/2009,1.0923
09/07/2009,1.0773
10/07/2009,1.0856
13/07/2009,1.0842
14/07/2009,1.0850
15/07/2009,1.0746
16/07/2009,1.0755
17/07/2009,1.0766
20/07/2009,1.0688
21/07/2009,1.0677
22/07/2009,1.0659
23/07/2009,1.0667
24/07/2009,1.0701
27/07/2009,1.0729
28/07/2009,1.0704
29/07/2009,1.0882
30/07/2009,1.0894
31/07/2009,1.0668
03/08/2009,1.0578
04/08/2009,1.0605
05/08/2009,1.0630
06/08/2009,1.0658
07/08/2009,1.0826
10/08/2009,1.0855
11/08/2009,1.0825
12/08/2009,1.0765
13/08/2009,1.0715
14/08/2009,1.0719
17/08/2009,1.0787
18/08/2009,1.0795
19/08/2009,1.0630
20/08/2009,1.0659
21/08/2009,1.0613
24/08/2009,1.0606
25/08/2009,1.0575
26/08/2009,1.0697
27/08/2009,1.0667
28/08/2009,1.0560
31/08/2009,1.0569
01/09/2009,1.0653
02/09/2009,1.0628
03/09/2009,1.0598
04/09/2009,1.0613
07/09/2009,
08/09/2009,1.0463
09/09/2009,1.0403
10/09/2009,1.0396
11/09/2009,1.0373
14/09/2009,1.0359
15/09/2009,1.0374
16/09/2009,1.0328
17/09/2009,1.0290
18/09/2009,1.0293
21/09/2009,1.0317
22/09/2009,1.0237
23/09/2009,1.0259
24/09/2009,1.0279
25/09/2009,1.0277
28/09/2009,1.0301
29/09/2009,1.0385
30/09/2009,1.0375
01/10/2009,1.0424
02/10/2009,1.0345
05/10/2009,1.0322
06/10/2009,1.0248
07/10/2009,1.0333
08/10/2009,1.0270
09/10/2009,1.0316
12/10/2009,
13/10/2009,1.0230
14/10/2009,1.0172
15/10/2009,1.0136
16/10/2009,1.0188
19/10/2009,1.0130
20/10/2009,1.0144
21/10/2009,1.0064
22/10/2009,1.0069
23/10/2009,1.0070
26/10/2009,1.0136
27/10/2009,1.0218
28/10/2009,1.0232
29/10/2009,1.0194
30/10/2009,1.0238
02/11/2009,1.0177
03/11/2009,1.0306
04/11/2009,1.0183
05/11/2009,1.0170
06/11/2009,1.0182
09/11/2009,1.0077
10/11/2009,1.0092
11/11/2009,
12/11/2009,1.0164
13/11/2009,1.0141
16/11/2009,1.0075
17/11/2009,1.0192
18/11/2009,1.0080
19/11/2009,1.0149
20/11/2009,1.0177
23/11/2009,1.0097
24/11/2009,1.0116
25/11/2009,1.0004
26/11/2009,
27/11/2009,1.0063
30/11/2009,1.0050
01/12/2009,0.9984
02/12/2009,1.0006
03/12/2009,0.9995
04/12/2009,1.0136
07/12/2009,1.0199
08/12/2009,1.0245
09/12/2009,1.0262
10/12/2009,1.0270
11/12/2009,1.0356
14/12/2009,1.0321
15/12/2009,1.0421
16/12/2009,1.0355
17/12/2009,1.0491
18/12/2009,1.0452
21/12/2009,1.0441
22/12/2009,1.0486
23/12/2009,1.0380
24/12/2009,1.0369
25/12/2009,
28/12/2009,1.0341
29/12/2009,1.0365
30/12/2009,1.0391
31/12/2009,1.0358
01/01/2010,
04/01/2010,1.0294
05/01/2010,1.0322
06/01/2010,1.0282
07/01/2010,1.0341
08/01/2010,1.0296
11/01/2010,1.0154
12/01/2010,1.0160
13/01/2010,1.0194
14/01/2010,1.0206
15/01/2010,1.0264
18/01/2010,
19/01/2010,1.0340
20/01/2010,1.0453
21/01/2010,1.0426
22/01/2010,1.0400
25/01/2010,1.0403
26/01/2010,1.0466
27/01/2010,1.0472
28/01/2010,1.0517
29/01/2010,1.0557
01/02/2010,1.0586
02/02/2010,1.0557
03/02/2010,1.0590
04/02/2010,1.0655
05/02/2010,1.0779
08/02/2010,1.0696
09/02/2010,1.0641
10/02/2010,1.0682
11/02/2010,1.0747
12/02/2010,1.0767
15/02/2010,
16/02/2010,1.0681
17/02/2010,1.0768
18/02/2010,1.0806
19/02/2010,1.0824
22/02/2010,1.0773
23/02/2010,1.0818
24/02/2010,1.0779
25/02/2010,1.0858
26/02/2010,1.0711
01/03/2010,1.0827
02/03/2010,1.0790
03/03/2010,1.0652
04/03/2010,1.0780
05/03/2010,1.0751
08/03/2010,1.0744
09/03/2010,1.0765
10/03/2010,1.0702
11/03/2010,1.0689
12/03/2010,1.0599
15/03/2010,1.0635
16/03/2010,1.0556
17/03/2010,1.0551
18/03/2010,1.0630
19/03/2010,1.0615
22/03/2010,1.0580
23/03/2010,1.0561
24/03/2010,1.0692
25/03/2010,1.0697
26/03/2010,1.0662
29/03/2010,1.0634
30/03/2010,1.0671
31/03/2010,1.0528
01/04/2010,1.0559
02/04/2010,1.0632
05/04/2010,1.0619
06/04/2010,1.0704
07/04/2010,1.0716
08/04/2010,1.0723
09/04/2010,1.0672
12/04/2010,1.0598
13/04/2010,1.0573
14/04/2010,1.0512
15/04/2010,1.0595
16/04/2010,1.0624
19/04/2010,1.0650
20/04/2010,1.0673
21/04/2010,1.0708
22/04/2010,1.0778
23/04/2010,1.0743
26/04/2010,1.0753
27/04/2010,1.0837
28/04/2010,1.0910
29/04/2010,1.0824
30/04/2010,1.0767
03/05/2010,1.0868
04/05/2010,1.0987
05/05/2010,1.1118
06/05/2010,1.1092
07/05/2010,1.1085
10/05/2010,1.1069
11/05/2010,1.1059
12/05/2010,1.1101
13/05/2010,1.1146
14/05/2010,1.1304
17/05/2010,1.1392
18/05/2010,1.1342
19/05/2010,1.1564
20/05/2010,1.1500
21/05/2010,1.1485
24/05/2010,1.1561
25/05/2010,1.1593
26/05/2010,1.1602
27/05/2010,1.1500
28/05/2010,1.1534
31/05/2010,
01/06/2010,1.1548
02/06/2010,1.1575
03/06/2010,1.1540
04/06/2010,1.1614
07/06/2010,1.1613
08/06/2010,1.1510
09/06/2010,1.1455
10/06/2010,1.1418
11/06/2010,1.1521
14/06/2010,1.1378
15/06/2010,1.1310
16/06/2010,1.1267
17/06/2010,1.1137
18/06/2010,1.1107
21/06/2010,1.1080
22/06/2010,1.1047
23/06/2010,1.1053
24/06/2010,1.1048
25/06/2010,1.0937
28/06/2010,1.0860
29/06/2010,1.0810
30/06/2010,1.0774
01/07/2010,1.0675
02/07/2010,1.0635
05/07/2010,
06/07/2010,1.0587
07/07/2010,1.0545
08/07/2010,1.0502
09/07/2010,1.0577
12/07/2010,1.0621
13/07/2010,1.0524
14/07/2010,1.0556
15/07/2010,1.0421
16/07/2010,1.0522
19/07/2010,1.0524
20/07/2010,1.0481
21/07/2010,1.0520
22/07/2010,1.0403
23/07/2010,1.0529
26/07/2010,1.0480
27/07/2010,1.0622
28/07/2010,1.0578
29/07/2010,1.0412
30/07/2010,1.0410
02/08/2010,1.0379
03/08/2010,1.0384
04/08/2010,1.0514
05/08/2010,1.0475
06/08/2010,1.0365
09/08/2010,1.0457
10/08/2010,1.0575
11/08/2010,1.0584
12/08/2010,1.0485
13/08/2010,1.0526
16/08/2010,1.0378
17/08/2010,1.0434
18/08/2010,1.0404
19/08/2010,1.0310
20/08/2010,1.0372
23/08/2010,1.0391
24/08/2010,1.0307
25/08/2010,1.0273
26/08/2010,1.0253
27/08/2010,1.0268
30/08/2010,1.0244
31/08/2010,1.0150
01/09/2010,1.0149
02/09/2010,1.0118
03/09/2010,1.0174
06/09/2010,
07/09/2010,1.0114
08/09/2010,1.0106
09/09/2010,1.0149
10/09/2010,1.0175
13/09/2010,1.0079
14/09/2010,0.9938
15/09/2010,1.0032
16/09/2010,1.0143
17/09/2010,1.0092
20/09/2010,1.0050
21/09/2010,1.0038
22/09/2010,0.9865
23/09/2010,0.9843
24/09/2010,0.9828
27/09/2010,0.9831
28/09/2010,0.9756
29/09/2010,0.9752
30/09/2010,0.9808
01/10/2010,0.9761
04/10/2010,0.9723
05/10/2010,0.9663
06/10/2010,0.9604
07/10/2010,0.9667
08/10/2010,0.9609
11/10/2010,
12/10/2010,0.9593
13/10/2010,0.9588
14/10/2010,0.9530
15/10/2010,0.9562
18/10/2010,0.9558
19/10/2010,0.9702
20/10/2010,0.9615
21/10/2010,0.9642
22/10/2010,0.9792
25/10/2010,0.9711
26/10/2010,0.9824
27/10/2010,0.9893
28/10/2010,0.9834
29/10/2010,0.9850
01/11/2010,0.9935
02/11/2010,0.9782
03/11/2010,0.9793
04/11/2010,0.9629
05/11/2010,0.9580
08/11/2010,0.9642
09/11/2010,0.9646
10/11/2010,0.9739
11/11/2010,
12/11/2010,0.9758
15/11/2010,0.9837
16/11/2010,0.9924
17/11/2010,0.9895
18/11/2010,0.9969
19/11/2010,0.9979
22/11/2010,0.9917
23/11/2010,0.9951
24/11/2010,0.9945
25/11/2010,
26/11/2010,1.0016
29/11/2010,1.0012
30/11/2010,0.9985
01/12/2010,0.9997
02/12/2010,0.9901
03/12/2010,0.9764
06/12/2010,0.9848
07/12/2010,0.9828
08/12/2010,0.9879
09/12/2010,0.9846
10/12/2010,0.9796
13/12/2010,0.9668
14/12/2010,0.9610
15/12/2010,0.9619
16/12/2010,0.9660
17/12/2010,0.9707
20/12/2010,0.9638
21/12/2010,0.9585
22/12/2010,0.9503
23/12/2010,0.9620
24/12/2010,
27/12/2010,0.9626
28/12/2010,0.9516
29/12/2010,0.9496
30/12/2010,0.9369
31/12/2010,
03/01/2011,0.9329
04/01/2011,0.9478
05/01/2011,0.9644
06/01/2011,0.9630
07/01/2011,0.9650
10/01/2011,0.9686
11/01/2011,0.9755
12/01/2011,0.9717
13/01/2011,0.9624
14/01/2011,0.9657
17/01/2011,
18/01/2011,0.9633
19/01/2011,0.9585
20/01/2011,0.9656
21/01/2011,0.9590
24/01/2011,0.9488
25/01/2011,0.9451
26/01/2011,0.9436
27/01/2011,0.9464
28/01/2011,0.9429
31/01/2011,0.9402
01/02/2011,0.9388
02/02/2011,0.9406
03/02/2011,0.9435
04/02/2011,0.9557
07/02/2011,0.9569
08/02/2011,0.9570
09/02/2011,0.9611
10/02/2011,0.9659
11/02/2011,0.9755
14/02/2011,0.9708
15/02/2011,0.9677
16/02/2011,0.9616
17/02/2011,0.9508
18/02/2011,0.9483
21/02/2011,
22/02/2011,0.9393
23/02/2011,0.9320
24/02/2011,0.9252
25/02/2011,0.9282
28/02/2011,0.9305
01/03/2011,0.9284
02/03/2011,0.9220
03/03/2011,0.9306
04/03/2011,0.9263
07/03/2011,0.9256
08/03/2011,0.9346
09/03/2011,0.9298
10/03/2011,0.9320
11/03/2011,0.9276
14/03/2011,0.9253
15/03/2011,0.9187
16/03/2011,0.9120
17/03/2011,0.8998
18/03/2011,0.9025
21/03/2011,0.9057
22/03/2011,0.9041
23/03/2011,0.9064
24/03/2011,0.9061
25/03/2011,0.9143
28/03/2011,0.9169
29/03/2011,0.9205
30/03/2011,0.9213
31/03/2011,0.9157
01/04/2011,0.9243
04/04/2011,0.9224
05/04/2011,0.9242
06/04/2011,0.9172
07/04/2011,0.9178
08/04/2011,0.9105
11/04/2011,0.9067
12/04/2011,0.8980
13/04/2011,0.8939
14/04/2011,0.8924
15/04/2011,0.8935
18/04/2011,0.8986
19/04/2011,0.8990
20/04/2011,0.8914
21/04/2011,0.8821
22/04/2011,0.8865
25/04/2011,0.8806
26/04/2011,0.8803
27/04/2011,0.8807
28/04/2011,0.8736
29/04/2011,0.8666
02/05/2011,0.8640
03/05/2011,0.8609
04/05/2011,0.8582
05/05/2011,0.8698
06/05/2011,0.8732
09/05/2011,0.8753
10/05/2011,0.8805
11/05/2011,0.8846
12/05/2011,0.8842
13/05/2011,0.8907
16/05/2011,0.8818
17/05/2011,0.8848
18/05/2011,0.8792
19/05/2011,0.8840
20/05/2011,0.8776
23/05/2011,0.8831
24/05/2011,0.8800
25/05/2011,0.8720
26/05/2011,0.8666
27/05/2011,0.8520
30/05/2011,
31/05/2011,0.8525
01/06/2011,0.8401
02/06/2011,0.8438
03/06/2011,0.8352
06/06/2011,0.8360
07/06/2011,0.8388
08/06/2011,0.8369
09/06/2011,0.8412
10/06/2011,0.8419
13/06/2011,0.8369
14/06/2011,0.8444
15/06/2011,0.8508
16/06/2011,0.8507
17/06/2011,0.8462
20/06/2011,0.8416
21/06/2011,0.8433
22/06/2011,0.8356
23/06/2011,0.8379
24/06/2011,0.8373
27/06/2011,0.8367
28/06/2011,0.8298
29/06/2011,0.8349
30/06/2011,0.8413
01/07/2011,0.8479
04/07/2011,
05/07/2011,0.8452
06/07/2011,0.8393
07/07/2011,0.8440
08/07/2011,0.8376
11/07/2011,0.8351
12/07/2011,0.8335
13/07/2011,0.8213
14/07/2011,0.8167
15/07/2011,0.8158
18/07/2011,0.8177
19/07/2011,0.8166
20/07/2011,0.8204
21/07/2011,0.8172
22/07/2011,0.8166
25/07/2011,0.8062
26/07/2011,0.8027
27/07/2011,0.8023
28/07/2011,0.8041
29/07/2011,0.7881
01/08/2011,0.7813
02/08/2011,0.7712
03/08/2011,0.7660
04/08/2011,0.7674
05/08/2011,0.7600
08/08/2011,0.7553
09/08/2011,0.7313
10/08/2011,0.7296
11/08/2011,0.7559
12/08/2011,0.7711
15/08/2011,0.7802
16/08/2011,0.7926
17/08/2011,0.7891
18/08/2011,0.7904
19/08/2011,0.7856
22/08/2011,0.7877
23/08/2011,0.7891
24/08/2011,0.7950
25/08/2011,0.7959
26/08/2011,0.8055
29/08/2011,0.8188
30/08/2011,0.8173
31/08/2011,0.8038
01/09/2011,0.7951
02/09/2011,0.7862
05/09/2011,
06/09/2011,0.8593
07/09/2011,0.8599
08/09/2011,0.8714
09/09/2011,0.8840
12/09/2011,0.8834
13/09/2011,0.8795
14/09/2011,0.8772
15/09/2011,0.8705
16/09/2011,0.8753
19/09/2011,0.8839
20/09/2011,0.8879
21/09/2011,0.8932
22/09/2011,0.9073
23/09/2011,0.9035
26/09/2011,0.9022
27/09/2011,0.8959
28/09/2011,0.8955
29/09/2011,0.8947
30/09/2011,0.9048
03/10/2011,0.9151
04/10/2011,0.9223
05/10/2011,0.9228
06/10/2011,0.9219
07/10/2011,0.9151
10/10/2011,
11/10/2011,0.9065
12/10/2011,0.8944
13/10/2011,0.9000
14/10/2011,0.8934
17/10/2011,0.8979
18/10/2011,0.9012
19/10/2011,0.9022
20/10/2011,0.9002
21/10/2011,0.8852
24/10/2011,0.8804
25/10/2011,0.8794
26/10/2011,0.8841
27/10/2011,0.8609
28/10/2011,0.8625
31/10/2011,0.8706
01/11/2011,0.8901
02/11/2011,0.8808
03/11/2011,0.8834
04/11/2011,0.8880
07/11/2011,0.9012
08/11/2011,0.8966
09/11/2011,0.9060
10/11/2011,0.9058
11/11/2011,
14/11/2011,0.9072
15/11/2011,0.9177
16/11/2011,0.9169
17/11/2011,0.9167
18/11/2011,0.9159
21/11/2011,0.9158
22/11/2011,0.9145
23/11/2011,0.9202
24/11/2011,
25/11/2011,0.9289
28/11/2011,0.9215
29/11/2011,0.9194
30/11/2011,0.9106
01/12/2011,0.9135
02/12/2011,0.9219
05/12/2011,0.9179
06/12/2011,0.9267
07/12/2011,0.9251
08/12/2011,0.9275
09/12/2011,0.9243
12/12/2011,0.9360
13/12/2011,0.9418
14/12/2011,0.9530
15/12/2011,0.9402
16/12/2011,0.9372
19/12/2011,0.9364
20/12/2011,0.9309
21/12/2011,0.9378
22/12/2011,0.9368
23/12/2011,0.9379
26/12/2011,
27/12/2011,0.9339
28/12/2011,0.9430
29/12/2011,0.9412
30/12/2011,0.9374
02/01/2012,
03/01/2012,0.9319
04/01/2012,0.9417
05/01/2012,0.9528
06/01/2012,0.9555
09/01/2012,0.9520
10/01/2012,0.9486
11/01/2012,0.9554
12/01/2012,0.9444
13/01/2012,0.9534
16/01/2012,
17/01/2012,0.9492
18/01/2012,0.9427
19/01/2012,0.9335
20/01/2012,0.9327
23/01/2012,0.9268
24/01/2012,0.9290
25/01/2012,0.9310
26/01/2012,0.9174
27/01/2012,0.9142
30/01/2012,0.9178
31/01/2012,0.9220
01/02/2012,0.9141
02/02/2012,0.9144
03/02/2012,0.9208
06/02/2012,0.9188
07/02/2012,0.9129
08/02/2012,0.9126
09/02/2012,0.9103
10/02/2012,0.9176
13/02/2012,0.9149
14/02/2012,0.9185
15/02/2012,0.9223
16/02/2012,0.9209
17/02/2012,0.9180
20/02/2012,
21/02/2012,0.9114
22/02/2012,0.9107
23/02/2012,0.9059
24/02/2012,0.8949
27/02/2012,0.8987
28/02/2012,0.8961
29/02/2012,0.9023
01/03/2012,0.9051
02/03/2012,0.9134
05/03/2012,0.9116
06/03/2012,0.9186
07/03/2012,0.9169
08/03/2012,0.9092
09/03/2012,0.9200
12/03/2012,0.9177
13/03/2012,0.9198
14/03/2012,0.9313
15/03/2012,0.9236
16/03/2012,0.9160
19/03/2012,0.9109
20/03/2012,0.9122
21/03/2012,0.9143
22/03/2012,0.9136
23/03/2012,0.9085
26/03/2012,0.9041
27/03/2012,0.9038
28/03/2012,0.9064
29/03/2012,0.9084
30/03/2012,0.9026
02/04/2012,0.9037
03/04/2012,0.9024
04/04/2012,0.9168
05/04/2012,0.9200
06/04/2012,0.9176
09/04/2012,0.9180
10/04/2012,0.9195
11/04/2012,0.9165
12/04/2012,0.9125
13/04/2012,0.9189
16/04/2012,0.9199
17/04/2012,0.9156
18/04/2012,0.9162
19/04/2012,0.9155
20/04/2012,0.9095
23/04/2012,0.9152
24/04/2012,0.9098
25/04/2012,0.9097
26/04/2012,0.9081
27/04/2012,0.9066
30/04/2012,0.9081
01/05/2012,0.9087
02/05/2012,0.9135
03/05/2012,0.9138
04/05/2012,0.9176
07/05/2012,0.9204
08/05/2012,0.9228
09/05/2012,0.9272
10/05/2012,0.9269
11/05/2012,0.9283
14/05/2012,0.9349
15/05/2012,0.9405
16/05/2012,0.9435
17/05/2012,0.9450
18/05/2012,0.9442
21/05/2012,0.9406
22/05/2012,0.9431
23/05/2012,0.9555
24/05/2012,0.9558
25/05/2012,0.9592
28/05/2012,
29/05/2012,0.9617
30/05/2012,0.9682
31/05/2012,0.9713
01/06/2012,0.9671
04/06/2012,0.9610
05/06/2012,0.9656
06/06/2012,0.9579
07/06/2012,0.9558
08/06/2012,0.9620
11/06/2012,0.9604
12/06/2012,0.9624
13/06/2012,0.9533
14/06/2012,0.9525
15/06/2012,0.9506
18/06/2012,0.9547
19/06/2012,0.9461
20/06/2012,0.9453
21/06/2012,0.9542
22/06/2012,0.9572
25/06/2012,0.9621
26/06/2012,0.9630
27/06/2012,0.9642
28/06/2012,0.9661
29/06/2012,0.9485
02/07/2012,0.9544
03/07/2012,0.9517
04/07/2012,
05/07/2012,0.9698
06/07/2012,0.9777
09/07/2012,0.9764
10/07/2012,0.9798
11/07/2012,0.9808
12/07/2012,0.9843
13/07/2012,0.9817
16/07/2012,0.9791
17/07/2012,0.9818
18/07/2012,0.9795
19/07/2012,0.9798
20/07/2012,0.9863
23/07/2012,0.9904
24/07/2012,0.9957
25/07/2012,0.9899
26/07/2012,0.9780
27/07/2012,0.9709
30/07/2012,0.9804
31/07/2012,0.9753
01/08/2012,0.9767
02/08/2012,0.9886
03/08/2012,0.9697
06/08/2012,0.9669
07/08/2012,0.9672
08/08/2012,0.9714
09/08/2012,0.9781
10/08/2012,0.9764
13/08/2012,0.9733
14/08/2012,0.9742
15/08/2012,0.9774
16/08/2012,0.9719
17/08/2012,0.9752
20/08/2012,0.9730
21/08/2012,0.9630
22/08/2012,0.9628
23/08/2012,0.9542
24/08/2012,0.9581
27/08/2012,0.9597
28/08/2012,0.9558
29/08/2012,0.9578
30/08/2012,0.9608
31/08/2012,0.9546
03/09/2012,
04/09/2012,0.9558
05/09/2012,0.9548
06/09/2012,0.9539
07/09/2012,0.9452
10/09/2012,0.9438
11/09/2012,0.9387
12/09/2012,0.9376
13/09/2012,0.9395
14/09/2012,0.9250
17/09/2012,0.9266
18/09/2012,0.9288
19/09/2012,0.9266
20/09/2012,0.9336
21/09/2012,0.9327
24/09/2012,0.9371
25/09/2012,0.9348
26/09/2012,0.9401
27/09/2012,0.9388
28/09/2012,0.9400
01/10/2012,0.9376
02/10/2012,0.9342
03/10/2012,0.9382
04/10/2012,0.9316
05/10/2012,0.9284
08/10/2012,
09/10/2012,0.9400
10/10/2012,0.9392
11/10/2012,0.9353
12/10/2012,0.9334
15/10/2012,0.9330
16/10/2012,0.9273
17/10/2012,0.9217
18/10/2012,0.9225
19/10/2012,0.9286
22/10/2012,0.9263
23/10/2012,0.9328
24/10/2012,0.9342
25/10/2012,0.9336
26/10/2012,0.9348
29/10/2012,0.9366
30/10/2012,0.9309
31/10/2012,0.9311
01/11/2012,0.9326
02/11/2012,0.9396
05/11/2012,0.9434
06/11/2012,0.9424
07/11/2012,0.9454
08/11/2012,0.9462
09/11/2012,0.9483
12/11/2012,
13/11/2012,0.9470
14/11/2012,0.9450
15/11/2012,0.9418
16/11/2012,0.9472
19/11/2012,0.9404
20/11/2012,0.9403
21/11/2012,0.9394
22/11/2012,
23/11/2012,0.9296
26/11/2012,0.9284
27/11/2012,0.9310
28/11/2012,0.9313
29/11/2012,0.9293
30/11/2012,0.9264
03/12/2012,0.9250
04/12/2012,0.9272
05/12/2012,0.9262
06/12/2012,0.9330
07/12/2012,0.9333
10/12/2012,0.9330
11/12/2012,0.9333
12/12/2012,0.9286
13/12/2012,0.9243
14/12/2012,0.9196
17/12/2012,0.9174
18/12/2012,0.9130
19/12/2012,0.9115
20/12/2012,0.9130
21/12/2012,0.9172
24/12/2012,0.9161
25/12/2012,
26/12/2012,0.9128
27/12/2012,0.9138
28/12/2012,0.9130
31/12/2012,0.9155
01/01/2013,
02/01/2013,0.9166
03/01/2013,0.9222
04/01/2013,0.9262
07/01/2013,0.9227
08/01/2013,0.9250
09/01/2013,0.9244
10/01/2013,0.9162
11/01/2013,0.9120
14/01/2013,0.9174
