Date,SMI,SP500,USD_CHF
2008-08-25,7062.580078,1266.84,1.097
2008-08-26,7093.720215,1271.51,1.1
2008-08-27,7086.640137,1281.66,1.0972
2008-08-28,7190.399902,1300.68,1.0978
2008-08-29,7238.740234,1282.83,1.0959
2008-09-02,7298.589844,1277.58,1.1064
2008-09-03,7256.629883,1274.98,1.1067
2008-09-04,7084.649902,1236.83,1.1115
2008-09-05,6976.589844,1242.31,1.1159
2008-09-08,7177.419922,1267.79,1.1281
2008-09-09,7189.450195,1224.51,1.126
2008-09-10,7121.430176,1232.04,1.1363
2008-09-11,7071.25,1249.05,1.138
2008-09-12,7215.5,1251.7,1.1292
2008-09-15,6939.109863,1192.7,1.1118
2008-09-16,6732.930176,1213.59,1.1218
2008-09-17,6654.330078,1156.39,1.1031
2008-09-18,6623.25,1206.51,1.1088
2008-09-19,7025.169922,1255.08,1.1024
2008-09-22,6887.390137,1207.09,1.0742
2008-09-23,6805.529785,1188.22,1.0848
2008-09-24,6780.339844,1185.87,1.0905
2008-09-25,6945.490234,1209.18,1.0876
2008-09-26,6815.52002,1213.01,1.092
2008-09-29,6500.129883,1106.39,1.092
2008-09-30,6654.890137,1166.36,1.1209
2008-10-01,6727.629883,1161.06,1.1254
2008-10-02,6730.939941,1114.28,1.1354
2008-10-03,6879.819824,1099.23,1.1259
2008-10-06,6458.720215,1056.89,1.1483
2008-10-07,6427.759766,996.23,1.1405
2008-10-08,6073.450195,984.94,1.1274
2008-10-09,5798.839844,909.92,1.1285
2008-10-10,5347.220215,899.22,1.151
2008-10-13,5956.319824,1003.35,1.1355
2008-10-14,6260.220215,998.01,1.1358
2008-10-15,5911.169922,907.84,1.1336
2008-10-16,5718.529785,946.43,1.1335
2008-10-17,6099.620117,940.55,1.1358
2008-10-20,6216.459961,985.4,1.1507
2008-10-21,6185.47998,955.05,1.1522
2008-10-22,5925.459961,896.78,1.1651
2008-10-23,5893.72998,908.11,1.1591
2008-10-24,5675.089844,876.77,1.1663
2008-10-27,5500.939941,848.92,1.1566
2008-10-28,5538.540039,940.51,1.1511
2008-10-29,5880.569824,930.09,1.1326
2008-10-30,5842.339844,954.09,1.1389
2008-10-31,6153.209961,968.75,1.1595
2008-11-03,6233.879883,966.3,1.1768
2008-11-04,6399.97998,1005.75,1.1629
2008-11-05,6177.149902,952.77,1.1602
2008-11-06,5924.899902,904.88,1.1774
2008-11-07,6008.160156,930.99,1.1786
2008-11-10,6090.620117,919.21,1.1785
2008-11-11,5880.790039,898.95,1.187
2008-11-12,5702.859863,852.3,1.1871
2008-11-13,5740.040039,911.29,1.1856
2008-11-14,5834.75,873.29,1.1963
2008-11-17,5646.430176,850.75,1.199
2008-11-18,5675.580078,859.12,1.2016
2008-11-19,5524.060059,806.58,1.2114
2008-11-20,5306.100098,752.44,1.2256
2008-11-21,5144.02002,800.03,1.2224
2008-11-24,5466.399902,851.81,1.1967
2008-11-25,5478.390137,857.39,1.1869
2008-11-26,5498.560059,887.68,1.2023
2008-11-28,5816.600098,896.24,1.1978
2008-12-01,5527.580078,816.21,1.2044
2008-12-02,5537.589844,848.81,1.2063
2008-12-03,5604.22998,870.74,1.2102
2008-12-04,5649.140137,845.22,1.1954
2008-12-05,5530.839844,876.07,1.219
2008-12-08,5818.819824,909.7,1.2063
2008-12-09,5845.560059,888.67,1.2054
2008-12-10,5751.910156,899.24,1.1991
2008-12-11,5729.850098,873.59,1.1857
2008-12-12,5636.169922,879.73,1.1769
2008-12-15,5526.540039,868.57,1.158
2008-12-16,5567.140137,913.18,1.1199
2008-12-17,5548.200195,904.42,1.0733
2008-12-18,5515.049805,885.28,1.0786
2008-12-19,5459.859863,887.88,1.1009
2008-12-22,5419.52002,871.63,1.0937
2008-12-23,5399.580078,863.16,1.0879
2008-12-24,5399.580078,868.15,1.0728
2008-12-29,5464.959961,869.42,1.0574
2008-12-30,5534.529785,890.64,1.0558
2008-12-31,5534.529785,903.25,1.0429
2009-01-05,5756.089844,927.45,1.1086
2009-01-06,5799.310059,934.7,1.1164
2009-01-07,5761.689941,906.65,1.1038
2009-01-08,5751.069824,909.73,1.094
2009-01-09,5697.240234,890.35,1.114
2009-01-12,5591.790039,870.26,1.1149
2009-01-13,5534.330078,871.79,1.118
2009-01-14,5378.810059,842.62,1.1153
2009-01-15,5382.439941,843.74,1.1219
2009-01-16,5435.540039,850.12,1.1202
2009-01-20,5321.0,805.22,1.147
2009-01-21,5304.169922,840.24,1.1554
2009-01-22,5329.439941,827.5,1.1536
2009-01-23,5306.910156,831.95,1.1461
2009-01-26,5417.069824,836.57,1.1382
2009-01-27,5348.910156,845.71,1.1399
2009-01-28,5417.930176,874.09,1.1524
2009-01-29,5272.899902,845.14,1.1541
2009-01-30,5290.049805,825.88,1.1605
2009-02-02,5166.959961,825.44,1.162
2009-02-03,5217.609863,838.51,1.1442
2009-02-04,5225.459961,832.23,1.1578
2009-02-05,5106.850098,845.85,1.1712
2009-02-06,5123.089844,868.6,1.0824
2009-02-09,5158.5,869.89,1.1672
2009-02-10,5144.689941,827.16,1.1562
2009-02-11,5123.77002,833.74,1.1606
2009-02-12,5106.669922,835.19,1.1612
2009-02-13,5126.839844,826.84,1.1606
2009-02-17,4941.310059,789.17,1.1683
2009-02-18,4955.470215,788.42,1.1744
2009-02-19,4990.52002,778.94,1.1744
2009-02-20,4851.209961,770.05,1.157
2009-02-23,4797.120117,743.33,1.1707
2009-02-24,4723.02002,773.14,1.1583
2009-02-25,4702.5,764.9,1.1698
2009-02-26,4770.779785,752.83,1.1659
2009-02-27,4690.669922,735.09,1.1699
2009-03-02,4438.27002,700.82,1.1757
2009-03-03,4358.0,696.33,1.1787
2009-03-04,4463.669922,712.87,1.1698
2009-03-05,4390.180176,682.55,1.17
2009-03-06,4311.609863,683.38,1.1589
2009-03-09,4307.669922,676.53,1.1583
2009-03-10,4512.549805,719.6,1.1592
2009-03-11,4576.970215,721.36,1.1554
2009-03-12,4645.779785,750.74,1.1868
2009-03-13,4726.740234,756.55,1.1846
2009-03-16,4816.430176,753.89,1.1845
2009-03-17,4813.779785,778.12,1.1804
2009-03-18,4783.319824,794.35,1.1411
2009-03-19,4794.629883,784.04,1.123
2009-03-20,4787.169922,768.54,1.1278
2009-03-23,4931.069824,822.92,1.1255
2009-03-24,4923.660156,806.12,1.1306
2009-03-25,4970.379883,813.88,1.1216
2009-03-26,4966.740234,832.86,1.1269
2009-03-27,4872.330078,815.94,1.1433
2009-03-30,4745.759766,787.53,1.1509
2009-03-31,4927.430176,797.87,1.1389
2009-04-01,5014.899902,811.08,1.1458
2009-04-02,5178.529785,834.38,1.1342
2009-04-03,5042.990234,842.5,1.1299
2009-04-06,5002.080078,835.48,1.1366
2009-04-07,4974.200195,815.55,1.1414
2009-04-08,4999.799805,825.16,1.1481
2009-04-09,5070.600098,856.56,1.1563
2009-04-14,5099.319824,841.5,1.1367
2009-04-15,5065.430176,852.06,1.1423
2009-04-16,5163.950195,865.3,1.1468
2009-04-17,5192.629883,869.6,1.1653
2009-04-20,5065.180176,832.39,1.1688
2009-04-21,5076.720215,850.08,1.1687
2009-04-22,5063.700195,843.55,1.1637
2009-04-23,5023.899902,851.92,1.1506
2009-04-24,5113.049805,866.23,1.1358
2009-04-27,5175.970215,857.51,1.1567
2009-04-28,5109.089844,855.16,1.1439
2009-04-29,5152.720215,873.64,1.1363
2009-04-30,5225.919922,872.81,1.1402
2009-05-04,5318.339844,907.24,1.126
2009-05-05,5280.930176,903.8,1.1335
2009-05-06,5319.259766,919.53,1.1332
2009-05-07,5325.629883,907.39,1.1297
2009-05-08,5391.009766,929.23,1.1035
2009-05-11,5358.939941,909.24,1.1088
2009-05-12,5346.029785,908.35,1.1056
2009-05-13,5277.370117,883.92,1.1072
2009-05-14,5360.0,893.07,1.1046
2009-05-15,5350.669922,882.88,1.1202
2009-05-18,5435.120117,909.71,1.1142
2009-05-19,5498.799805,908.13,1.1088
2009-05-20,5509.27002,903.47,1.1004
2009-05-22,5409.259766,887.0,1.0856
2009-05-26,5431.27002,910.33,1.0834
2009-05-27,5419.419922,893.06,1.0923
2009-05-28,5350.589844,906.83,1.0854
2009-05-29,5349.740234,919.14,1.0665
2009-06-02,5432.220215,944.74,1.0613
2009-06-03,5384.709961,931.76,1.0703
2009-06-04,5422.209961,942.46,1.0693
2009-06-05,5398.899902,940.09,1.0845
2009-06-08,5391.720215,939.14,1.091
2009-06-09,5388.669922,942.43,1.0792
2009-06-10,5436.390137,939.15,1.0805
2009-06-11,5483.850098,944.89,1.0702
2009-06-12,5521.839844,946.21,1.0803
2009-06-15,5400.149902,923.72,1.0927
2009-06-16,5377.100098,911.97,1.0889
2009-06-17,5302.290039,910.71,1.0801
2009-06-18,5376.839844,918.37,1.0856
2009-06-19,5421.589844,921.23,1.0823
2009-06-22,5310.370117,893.04,1.0862
2009-06-23,5321.310059,895.1,1.067
2009-06-24,5443.419922,900.94,1.0973
2009-06-25,5361.299805,920.26,1.0942
2009-06-26,5375.990234,918.9,1.0829
2009-06-29,5443.450195,927.23,1.0827
2009-06-30,5403.970215,919.32,1.0858
2009-07-01,5472.939941,923.33,1.075
2009-07-02,5355.22998,896.42,1.0873
2009-07-06,5354.149902,898.72,1.0848
2009-07-07,5329.200195,881.03,1.089
2009-07-08,5289.390137,879.56,1.0902
2009-07-09,5305.390137,882.68,1.0782
2009-07-10,5237.810059,879.13,1.086
2009-07-13,5315.290039,901.05,1.082
2009-07-14,5365.049805,905.84,1.0887
2009-07-15,5473.330078,932.68,1.0747
2009-07-16,5538.569824,940.74,1.0736
2009-07-17,5594.140137,940.38,1.0776
2009-07-20,5627.930176,951.13,1.069
2009-07-21,5636.189941,954.58,1.068
2009-07-22,5637.02002,954.07,1.0668
2009-07-23,5765.509766,976.29,1.0736
2009-07-24,5760.899902,979.26,1.0717
2009-07-27,5774.890137,982.18,1.0699
2009-07-28,5762.799805,979.62,1.0766
2009-07-29,5787.189941,975.15,1.0896
2009-07-30,5932.620117,986.75,1.0868
2009-07-31,5950.689941,987.48,1.0681
2009-08-03,5967.430176,1002.63,1.0595
2009-08-04,5939.779785,1005.65,1.0591
2009-08-05,5911.910156,1002.72,1.0612
2009-08-06,5968.080078,997.08,1.0636
2009-08-07,6026.399902,1010.48,1.0813
2009-08-10,6007.549805,1007.1,1.0855
2009-08-11,5949.97998,994.35,1.0817
2009-08-12,5962.490234,1005.81,1.0756
2009-08-13,5986.720215,1012.73,1.0706
2009-08-14,5985.299805,1004.09,1.0715
2009-08-17,5883.700195,979.73,1.0762
2009-08-18,5953.75,989.67,1.0733
2009-08-19,5980.790039,996.46,1.0642
2009-08-20,6032.049805,1007.37,1.0626
2009-08-21,6139.799805,1026.13,1.0579
2009-08-24,6194.390137,1025.57,1.0618
2009-08-25,6200.850098,1028.0,1.0621
2009-08-26,6176.970215,1028.12,1.0687
2009-08-27,6169.189941,1030.98,1.057
2009-08-28,6211.580078,1028.93,1.0597
2009-08-31,6217.120117,1020.62,1.0581
2009-09-01,6128.169922,998.04,1.0661
2009-09-02,6089.240234,994.75,1.0602
2009-09-03,6073.720215,1003.24,1.062
2009-09-04,6119.069824,1016.4,1.0602
2009-09-08,6194.720215,1025.39,1.0456
2009-09-09,6202.040039,1033.37,1.0415
2009-09-10,6208.430176,1044.14,1.0384
2009-09-11,6232.990234,1042.73,1.0369
2009-09-14,6225.640137,1049.34,1.0323
2009-09-15,6213.189941,1052.63,1.0337
2009-09-16,6299.910156,1068.76,1.032
2009-09-17,6317.720215,1065.49,1.0288
2009-09-18,6325.149902,1068.3,1.0278
2009-09-21,6306.22998,1064.66,1.0318
2009-09-22,6340.720215,1071.66,1.022
2009-09-23,6349.830078,1060.87,1.0268
2009-09-24,6275.439941,1050.78,1.0296
2009-09-25,6236.910156,1044.38,1.0251
2009-09-28,6289.27002,1062.98,1.0324
2009-09-29,6316.720215,1060.61,1.0354
2009-09-30,6323.180176,1057.08,1.0346
2009-10-01,6255.169922,1029.85,1.0423
2009-10-02,6150.169922,1025.21,1.0344
2009-10-05,6162.899902,1040.46,1.0312
2009-10-06,6277.160156,1054.72,1.0268
2009-10-07,6260.149902,1057.58,1.0314
2009-10-08,6305.799805,1065.48,1.0274
2009-10-09,6291.640137,1071.49,1.0316
2009-10-12,6377.779785,1076.19,1.0256
2009-10-13,6321.259766,1073.19,1.022
2009-10-14,6405.919922,1092.02,1.0142
2009-10-15,6383.189941,1096.56,1.0138
2009-10-16,6345.259766,1087.68,1.018
2009-10-19,6436.370117,1097.91,1.0114
2009-10-20,6427.290039,1091.06,1.0122
2009-10-21,6434.660156,1081.4,1.0062
2009-10-22,6405.910156,1092.91,1.004
2009-10-23,6378.060059,1079.6,1.0083
2009-10-26,6303.350098,1066.95,1.0188
2009-10-27,6367.970215,1063.41,1.0208
2009-10-28,6279.939941,1042.63,1.0262
2009-10-29,6351.27002,1066.11,1.0181
2009-10-30,6285.759766,1036.19,1.0265
2009-11-02,6291.220215,1042.88,1.0219
2009-11-03,6213.350098,1045.41,1.0255
2009-11-04,6267.109863,1046.5,1.0155
2009-11-05,6285.200195,1066.63,1.0159
2009-11-06,6293.609863,1069.3,1.017
2009-11-09,6385.140137,1093.08,1.0072
2009-11-10,6369.100098,1093.01,1.0073
2009-11-11,6374.700195,1098.51,1.0079
2009-11-12,6355.759766,1087.24,1.0165
2009-11-13,6351.080078,1093.48,1.0124
2009-11-16,6422.810059,1109.3,1.007
2009-11-17,6376.399902,1110.32,1.0158
2009-11-18,6368.970215,1109.8,1.0101
2009-11-19,6286.810059,1094.9,1.0133
2009-11-20,6277.459961,1091.38,1.0166
2009-11-23,6410.240234,1106.24,1.0098
2009-11-24,6397.529785,1105.65,1.0084
2009-11-25,6422.200195,1110.63,0.997
2009-11-27,6336.660156,1091.49,1.0053
2009-11-30,6260.950195,1095.63,1.0031
2009-12-01,6372.080078,1108.86,0.9988
2009-12-02,6386.540039,1109.24,1.0005
2009-12-03,6444.080078,1099.92,0.9999
2009-12-04,6501.160156,1105.98,1.0164
2009-12-07,6470.609863,1103.25,1.0184
2009-12-08,6399.740234,1091.94,1.0278
2009-12-09,6351.709961,1095.95,1.0258
2009-12-10,6410.640137,1102.35,1.0258
2009-12-11,6411.580078,1106.41,1.0351
2009-12-14,6433.089844,1114.11,1.0314
2009-12-15,6439.399902,1107.93,1.0399
2009-12-16,6532.319824,1109.18,1.039
2009-12-17,6489.22998,1096.08,1.0464
2009-12-18,6464.319824,1102.47,1.0429
2009-12-21,6504.439941,1114.05,1.0454
2009-12-22,6582.899902,1118.02,1.0481
2009-12-23,6579.97998,1120.59,1.039
2009-12-24,6579.97998,1126.48,1.0369
2009-12-28,6591.009766,1127.78,1.0354
2009-12-29,6608.52002,1126.2,1.0375
2009-12-30,6545.910156,1126.42,1.0361
2009-12-31,6545.910156,1115.1,1.0342
2010-01-04,6631.439941,1132.99,1.0291
2010-01-05,6579.259766,1136.52,1.0337
2010-01-06,6559.410156,1137.14,1.0276
2010-01-07,6555.359863,1141.69,1.0336
2010-01-08,6617.879883,1144.98,1.0236
2010-01-11,6592.259766,1146.98,1.0167
2010-01-12,6541.899902,1136.22,1.0188
2010-01-13,6554.549805,1145.68,1.0176
2010-01-14,6627.419922,1148.46,1.0186
2010-01-15,6576.02002,1136.03,1.0249
2010-01-19,6633.859863,1150.23,1.0326
2010-01-20,6586.529785,1138.04,1.0436
2010-01-21,6578.950195,1116.48,1.0416
2010-01-22,6493.959961,1091.76,1.0418
2010-01-25,6451.299805,1096.78,1.04
2010-01-26,6484.22998,1092.17,1.0459
2010-01-27,6473.029785,1097.5,1.0497
2010-01-28,6442.410156,1084.53,1.0518
2010-01-29,6440.720215,1073.87,1.0608
2010-02-01,6496.330078,1089.19,1.0564
2010-02-02,6550.120117,1103.32,1.0547
2010-02-03,6553.799805,1097.28,1.0581
2010-02-04,6396.509766,1063.11,1.0656
2010-02-05,6264.330078,1066.19,1.0722
2010-02-08,6347.140137,1056.74,1.0728
2010-02-09,6314.75,1070.52,1.0652
2010-02-10,6333.990234,1068.13,1.0664
2010-02-11,6403.419922,1078.47,1.0707
2010-02-12,6416.200195,1075.51,1.0751
2010-02-16,6497.660156,1094.87,1.0658
2010-02-17,6567.600098,1099.51,1.07758
2010-02-18,6637.290039,1106.75,1.0877
2010-02-19,6709.680176,1109.17,1.0758
2010-02-22,6687.410156,1108.01,1.0755
2010-02-23,6649.089844,1094.6,1.0822
2010-02-24,6687.950195,1105.24,1.0808
2010-02-25,6643.959961,1102.94,1.0811
2010-02-26,6710.990234,1104.49,1.0733
2010-03-01,6791.47998,1115.71,1.079
2010-03-02,6820.040039,1118.31,1.0741
2010-03-03,6813.160156,1118.79,1.0675
2010-03-04,6804.870117,1122.97,1.077
2010-03-05,6847.779785,1138.7,1.0751
2010-03-08,6851.200195,1138.5,1.074
2010-03-09,6868.319824,1140.45,1.0743
2010-03-10,6873.589844,1145.61,1.0705
2010-03-11,6851.72998,1150.24,1.0682
2010-03-12,6836.600098,1149.99,1.0567
2010-03-15,6825.100098,1150.51,1.0615
2010-03-16,6874.430176,1159.46,1.0551
2010-03-17,6892.009766,1166.21,1.0542
2010-03-18,6897.740234,1165.83,1.057
2010-03-19,6880.759766,1159.9,1.0604
2010-03-22,6866.430176,1165.81,1.05757
2010-03-23,6877.160156,1174.17,1.0571
2010-03-24,6879.950195,1167.72,1.0717
2010-03-25,6894.169922,1165.73,1.0716
2010-03-26,6838.950195,1166.59,1.0647
2010-03-29,6850.580078,1173.22,1.0624
2010-03-30,6871.419922,1173.27,1.0658
2010-03-31,6873.370117,1169.43,1.05366
2010-04-01,6888.919922,1178.1,1.05445
2010-04-06,6886.209961,1189.44,1.06864
2010-04-07,6843.490234,1182.45,1.0733
2010-04-08,6791.009766,1186.44,1.07315
2010-04-09,6888.970215,1194.37,1.0662
2010-04-12,6910.959961,1196.48,1.0594
2010-04-13,6885.859863,1197.3,1.0544
2010-04-14,6916.589844,1210.65,1.05136
2010-04-15,6967.560059,1211.67,1.0564
2010-04-16,6893.689941,1192.13,1.0613
2010-04-19,6803.680176,1197.52,1.0629
2010-04-20,6841.910156,1207.17,1.0683
2010-04-21,6814.709961,1205.94,1.07
2010-04-22,6720.089844,1208.67,1.0798
2010-04-23,6767.970215,1217.28,1.0719
2010-04-26,6803.740234,1212.05,1.07111
2010-04-27,6667.470215,1183.71,1.08774
2010-04-28,6576.390137,1191.36,1.0848
2010-04-29,6665.839844,1206.78,1.0817
2010-04-30,6616.819824,1186.69,1.0756
2010-05-03,6607.709961,1202.26,1.0854
2010-05-04,6488.419922,1173.6,1.10483
2010-05-05,6448.490234,1165.9,1.1178
2010-05-06,6387.52002,1128.15,1.1137
2010-05-07,6205.629883,1110.88,1.11
2010-05-10,6481.950195,1159.73,1.1095
2010-05-11,6509.0,1155.79,1.11165
2010-05-12,6575.049805,1171.67,1.1101
2010-05-14,6428.680176,1135.68,1.1332
2010-05-17,6428.859863,1136.94,1.13169
2010-05-18,6470.839844,1120.8,1.1498
2010-05-19,6374.430176,1115.05,1.15232
2010-05-20,6262.419922,1071.59,1.15
2010-05-21,6206.589844,1087.69,1.1479
2010-05-25,6091.549805,1074.03,1.1572
2010-05-26,6167.529785,1067.95,1.1599
2010-05-27,6305.180176,1103.06,1.153
2010-05-28,6321.919922,1089.41,1.1591
2010-06-01,6316.600098,1070.71,1.1555
2010-06-02,6368.810059,1098.38,1.1552
2010-06-03,6418.819824,1102.83,1.1561
2010-06-04,6298.970215,1064.88,1.1621
2010-06-07,6291.040039,1050.47,1.1627
2010-06-08,6246.220215,1062.0,1.1524
2010-06-09,6319.180176,1055.69,1.14788
2010-06-10,6376.660156,1086.84,1.14328
2010-06-11,6426.740234,1091.6,1.1489
2010-06-14,6472.120117,1089.63,1.14276
2010-06-15,6484.72998,1115.23,1.1338
2010-06-16,6490.069824,1114.61,1.1306
2010-06-17,6475.25,1116.04,1.1115
2010-06-18,6447.060059,1117.51,1.108
2010-06-21,6519.569824,1113.2,1.1105
2010-06-22,6463.459961,1095.31,1.1074
2010-06-23,6381.850098,1092.04,1.1045
2010-06-24,6320.620117,1073.69,1.1016
2010-06-25,6275.350098,1076.76,1.0924
2010-06-28,6311.149902,1074.57,1.0871
2010-06-29,6144.450195,1041.24,1.08199
2010-06-30,6128.060059,1030.71,1.0778
2010-07-01,5981.660156,1027.37,1.0608
2010-07-02,5974.299805,1022.58,1.0618
2010-07-06,6063.120117,1028.06,1.0597
2010-07-07,6099.200195,1060.27,1.052
2010-07-08,6155.720215,1070.25,1.0496
2010-07-09,6210.490234,1077.96,1.0579
2010-07-12,6228.310059,1078.75,1.06106
2010-07-13,6298.589844,1095.34,1.0545
2010-07-14,6332.279785,1095.17,1.052
2010-07-15,6291.069824,1096.48,1.042
2010-07-16,6184.370117,1064.88,1.0503
2010-07-19,6156.640137,1071.25,1.055
2010-07-20,6123.419922,1083.48,1.0516
2010-07-21,6132.660156,1069.59,1.0501
2010-07-22,6194.180176,1093.67,1.0423
2010-07-23,6201.25,1102.66,1.0531
2010-07-26,6199.459961,1115.01,1.04851
2010-07-27,6275.189941,1113.84,1.0607
2010-07-28,6277.490234,1106.13,1.0568
2010-07-29,6220.649902,1101.53,1.0401
2010-07-30,6200.779785,1101.6,1.0408
2010-08-02,6321.640137,1125.86,1.0392
2010-08-03,6337.720215,1120.46,1.03943
2010-08-04,6380.299805,1127.24,1.0394
2010-08-05,6374.890137,1125.81,1.0534
2010-08-06,6321.359863,1121.64,1.046
2010-08-09,6391.740234,1127.79,1.0379
2010-08-10,6395.02002,1121.06,1.0482
2010-08-11,6265.839844,1089.47,1.0477
2010-08-12,6279.350098,1083.61,1.05978
2010-08-13,6294.339844,1079.25,1.0498
2010-08-16,6285.660156,1079.38,1.05034
2010-08-17,6359.740234,1092.54,1.0394
2010-08-18,6362.879883,1094.16,1.04361
2010-08-19,6281.350098,1075.63,1.0423
2010-08-20,6185.819824,1071.69,1.0325
2010-08-23,6209.450195,1067.36,1.03521
2010-08-24,6144.140137,1051.87,1.0413
2010-08-25,6098.589844,1055.33,1.0317
2010-08-26,6131.759766,1047.22,1.0293
2010-08-27,6183.140137,1064.59,1.0244
2010-08-30,6205.240234,1048.92,1.0286
2010-08-31,6180.890137,1049.33,1.02514
2010-09-01,6332.430176,1080.29,1.0143
2010-09-02,6333.649902,1090.1,1.01496
2010-09-03,6400.709961,1104.51,1.0128
2010-09-07,6360.200195,1091.84,1.0103
2010-09-08,6386.950195,1098.87,1.011
2010-09-09,6425.259766,1104.18,1.011
2010-09-10,6467.689941,1109.55,1.0152
2010-09-13,6471.77002,1121.9,1.01964
2010-09-14,6466.319824,1121.1,1.0079
2010-09-15,6434.009766,1125.07,0.9954
2010-09-16,6424.160156,1124.66,1.00209
2010-09-17,6389.02002,1125.59,1.01544
2010-09-20,6461.97998,1142.71,1.00945
2010-09-21,6420.399902,1139.78,1.0047
2010-09-22,6344.879883,1134.28,0.9972
2010-09-23,6303.200195,1124.83,0.9866
2010-09-24,6360.77002,1148.67,0.9853
2010-09-27,6338.890137,1142.16,0.98457
2010-09-28,6334.379883,1147.7,0.9856
2010-09-29,6311.569824,1144.73,0.9763
2010-09-30,6296.330078,1141.2,0.9767
2010-10-01,6284.169922,1146.24,0.9839
2010-10-04,6248.799805,1137.03,0.976
2010-10-05,6313.899902,1160.75,0.9716
2010-10-06,6351.009766,1159.97,0.966
2010-10-07,6375.580078,1158.06,0.9621
2010-10-08,6363.160156,1165.15,0.9656
2010-10-11,6386.180176,1165.32,0.96158
2010-10-12,6375.259766,1169.77,0.9642
2010-10-13,6455.129883,1178.1,0.95718
2010-10-14,6440.970215,1173.81,0.9578
2010-10-15,6443.009766,1176.19,0.95301
2010-10-18,6470.259766,1184.71,0.95841
2010-10-19,6471.959961,1165.9,0.95891
2010-10-20,6477.200195,1178.17,0.9707
2010-10-21,6512.189941,1180.26,0.9618
2010-10-22,6477.129883,1183.08,0.9677
2010-10-25,6513.629883,1185.62,0.97749
2010-10-26,6476.609863,1185.64,0.97196
2010-10-27,6479.209961,1182.45,0.98404
2010-10-28,6484.709961,1183.78,0.98978
2010-10-29,6472.22998,1183.26,0.98978
2010-11-01,6504.720215,1184.38,0.9821
2010-11-02,6541.5,1193.57,0.9919
2010-11-03,6512.990234,1197.96,0.9794
2010-11-04,6595.640137,1221.06,0.972
2010-11-05,6587.720215,1225.85,0.95789
2010-11-08,6600.359863,1223.25,0.9604
2010-11-09,6581.879883,1213.4,0.9673
2010-11-10,6539.819824,1218.71,0.9683
2010-11-11,6516.990234,1213.54,0.97054
2010-11-12,6505.290039,1199.21,0.9763
2010-11-15,6526.22998,1197.75,0.9791
2010-11-16,6476.529785,1178.34,0.9851
2010-11-17,6494.990234,1178.59,0.9963
2010-11-18,6613.370117,1196.69,0.9907
2010-11-19,6590.839844,1199.73,0.9954
2010-11-22,6532.640137,1197.84,0.99222
2010-11-23,6393.790039,1180.73,0.98782
2010-11-24,6449.799805,1198.35,0.9966
2010-11-26,6483.560059,1189.4,1.0
2010-11-29,6397.5,1187.76,1.0028
2010-11-30,6312.430176,1180.55,1.0011
2010-12-01,6409.700195,1206.07,1.0026
2010-12-02,6483.439941,1221.53,1.0029
2010-12-03,6440.899902,1224.71,0.9927
2010-12-06,6412.220215,1223.12,0.9748
2010-12-07,6462.529785,1223.75,0.9821
2010-12-08,6508.129883,1228.28,0.9879
2010-12-09,6537.629883,1233.0,0.9862
2010-12-10,6519.140137,1240.4,0.983
2010-12-13,6519.080078,1240.46,0.9818
2010-12-14,6545.839844,1241.59,0.9679
2010-12-15,6560.430176,1235.23,0.961
2010-12-16,6566.169922,1242.87,0.9672
2010-12-17,6538.160156,1243.91,0.9645
2010-12-20,6521.25,1247.08,0.9698
2010-12-21,6558.169922,1254.6,0.9648
2010-12-22,6553.700195,1258.84,0.95783
2010-12-23,6599.430176,1256.77,0.9514
2010-12-27,6568.209961,1257.54,0.9634
2010-12-28,6569.060059,1258.51,0.9586
2010-12-29,6566.649902,1259.78,0.95193
2010-12-30,6436.040039,1257.88,0.94463
2011-01-03,6493.879883,1271.87,0.932
2011-01-04,6494.310059,1270.2,0.93424
2011-01-05,6519.25,1276.56,0.9472
2011-01-06,6532.839844,1273.85,0.96581
2011-01-07,6497.640137,1271.5,0.9659
2011-01-10,6446.319824,1269.75,0.9666
2011-01-11,6534.839844,1274.48,0.9659
2011-01-12,6613.75,1285.96,0.97347
2011-01-13,6562.470215,1283.76,0.9671
2011-01-14,6556.089844,1293.24,0.96388
2011-01-18,6634.930176,1295.02,0.9646
2011-01-19,6559.660156,1281.92,0.9638
2011-01-20,6513.5,1280.26,0.9558
2011-01-21,6567.310059,1283.35,0.9668
2011-01-24,6603.799805,1290.84,0.9582
2011-01-25,6580.330078,1291.18,0.9492
2011-01-26,6592.990234,1296.63,0.9421
2011-01-27,6562.359863,1299.54,0.9426
2011-01-28,6528.129883,1276.34,0.94604
2011-01-31,6479.149902,1286.12,0.9418
2011-02-01,6555.259766,1307.59,0.9432
2011-02-02,6553.669922,1304.03,0.9352
2011-02-03,6544.910156,1307.1,0.9396
2011-02-04,6584.399902,1310.87,0.94627
2011-02-07,6611.140137,1319.05,0.95438
2011-02-08,6638.660156,1324.57,0.9548
2011-02-09,6631.640137,1320.88,0.9633
2011-02-10,6612.060059,1321.87,0.9582
2011-02-11,6665.220215,1329.15,0.9686
2011-02-14,6666.060059,1332.32,0.97367
2011-02-15,6690.899902,1328.01,0.9705
2011-02-16,6711.649902,1336.32,0.9659
2011-02-17,6706.470215,1340.43,0.95908
2011-02-18,6717.25,1343.01,0.9494
2011-02-22,6622.490234,1315.44,0.9459
2011-02-23,6622.77002,1307.4,0.9375
